state,counts_rn,updated_date,scrape_date
ALABAMA,93681,2021-12-16,2021-12-17
ALASKA,18017,2021-12-16,2021-12-17
AMERICAN SAMOA,166,2021-12-16,2021-12-17
ARIZONA,102141,2021-12-16,2021-12-17
ARKANSAS,44830,2021-12-16,2021-12-17
CALIFORNIA-RN,464801,2021-12-16,2021-12-17
CALIFORNIA-VN (Non-Participating),NA,2021-12-16,2021-12-17
COLORADO,80710,2021-12-16,2021-12-17
CONNECTICUT,81016,2021-12-16,2021-12-17
DELAWARE,19142,2021-12-16,2021-12-17
DISTRICT OF COLUMBIA,30097,2021-12-16,2021-12-17
FLORIDA,346604,2021-12-16,2021-12-17
GEORGIA,138944,2021-12-16,2021-12-17
GUAM,1562,2021-12-16,2021-12-17
HAWAII,26566,2021-12-16,2021-12-17
IDAHO,25626,2021-12-16,2021-12-17
ILLINOIS,219061,2021-12-16,2021-12-17
INDIANA,117926,2021-12-16,2021-12-17
IOWA,58703,2021-12-16,2021-12-17
KANSAS,53669,2021-12-16,2021-12-17
KENTUCKY,71891,2021-12-16,2021-12-17
LOUISIANA-PN (Non-Participating),NA,2021-12-16,2021-12-17
LOUISIANA-RN,65283,2021-12-16,2021-12-17
MAINE,27935,2021-12-16,2021-12-17
MARYLAND,86830,2021-12-16,2021-12-17
MASSACHUSETTS,153501,2021-12-16,2021-12-17
MICHIGAN (Non-Participating),NA,2021-12-16,2021-12-17
MINNESOTA,119548,2021-12-16,2021-12-17
MISSISSIPPI,50422,2021-12-16,2021-12-17
MISSOURI,116166,2021-12-16,2021-12-17
MONTANA,20157,2021-12-16,2021-12-17
NEBRASKA,31216,2021-12-16,2021-12-17
NEVADA,51509,2021-12-16,2021-12-17
NEW HAMPSHIRE,25614,2021-12-16,2021-12-17
NEW JERSEY,139414,2021-12-16,2021-12-17
NEW MEXICO,30067,2021-12-16,2021-12-17
NEW YORK,354882,2021-12-16,2021-12-17
NORTH CAROLINA,148667,2021-12-16,2021-12-17
NORTH DAKOTA,16753,2021-12-16,2021-12-17
NORTHERN MARIANA ISLANDS,3536,2021-12-16,2021-12-17
OHIO,220358,2021-12-16,2021-12-17
OKLAHOMA,51995,2021-12-16,2021-12-17
OREGON,73286,2021-12-16,2021-12-17
PENNSYLVANIA,231917,2021-12-16,2021-12-17
RHODE ISLAND,27158,2021-12-16,2021-12-17
SOUTH CAROLINA,77169,2021-12-16,2021-12-17
SOUTH DAKOTA,19248,2021-12-16,2021-12-17
TENNESSEE,110253,2021-12-16,2021-12-17
TEXAS,363177,2021-12-16,2021-12-17
UTAH,40101,2021-12-16,2021-12-17
VERMONT,20201,2021-12-16,2021-12-17
VIRGIN ISLANDS,1307,2021-12-16,2021-12-17
VIRGINIA,112263,2021-12-16,2021-12-17
WASHINGTON,117050,2021-12-16,2021-12-17
WEST VIRGINIA-PN (Non-Participating),NA,2021-12-16,2021-12-17
WEST VIRGINIA-RN,32971,2021-12-16,2021-12-17
WISCONSIN,111011,2021-12-16,2021-12-17
WYOMING,8836,2021-12-16,2021-12-17
TOTALS,5054954,2021-12-16,2021-12-17
