state,counts_lpn,updated_date,scrape_date
ALABAMA,16767,2022-02-14,2022-02-15
ALASKA,773,2022-02-14,2022-02-15
AMERICAN SAMOA,132,2022-02-14,2022-02-15
ARIZONA,10910,2022-02-14,2022-02-15
ARKANSAS,14169,2022-02-14,2022-02-15
CALIFORNIA-RN (Non-Participating),NA,2022-02-14,2022-02-15
CALIFORNIA-VN,105594,2022-02-14,2022-02-15
COLORADO,8073,2022-02-14,2022-02-15
CONNECTICUT,13896,2022-02-14,2022-02-15
DELAWARE,3183,2022-02-14,2022-02-15
DISTRICT OF COLUMBIA,2184,2022-02-14,2022-02-15
FLORIDA,61996,2022-02-14,2022-02-15
GEORGIA,30041,2022-02-14,2022-02-15
GUAM,211,2022-02-14,2022-02-15
HAWAII,1714,2022-02-14,2022-02-15
IDAHO,3536,2022-02-14,2022-02-15
ILLINOIS,25779,2022-02-14,2022-02-15
INDIANA,23110,2022-02-14,2022-02-15
IOWA,10075,2022-02-14,2022-02-15
KANSAS,9549,2022-02-14,2022-02-15
KENTUCKY,12890,2022-02-14,2022-02-15
LOUISIANA-PN,20641,2022-02-14,2022-02-15
LOUISIANA-RN (Non-Participating),NA,2022-02-14,2022-02-15
MAINE,1911,2022-02-14,2022-02-15
MARYLAND,11337,2022-02-14,2022-02-15
MASSACHUSETTS,20036,2022-02-14,2022-02-15
MICHIGAN (Non-Participating),NA,2022-02-14,2022-02-15
MINNESOTA,19470,2022-02-14,2022-02-15
MISSISSIPPI,12770,2022-02-14,2022-02-15
MISSOURI,24705,2022-02-14,2022-02-15
MONTANA,2429,2022-02-14,2022-02-15
NEBRASKA,5272,2022-02-14,2022-02-15
NEVADA,4428,2022-02-14,2022-02-15
NEW HAMPSHIRE,3099,2022-02-14,2022-02-15
NEW JERSEY,24022,2022-02-14,2022-02-15
NEW MEXICO,2456,2022-02-14,2022-02-15
NEW YORK,68291,2022-02-14,2022-02-15
NORTH CAROLINA,22641,2022-02-14,2022-02-15
NORTH DAKOTA,3059,2022-02-14,2022-02-15
NORTHERN MARIANA ISLANDS,47,2022-02-14,2022-02-15
OHIO,54172,2022-02-14,2022-02-15
OKLAHOMA,15513,2022-02-14,2022-02-15
OREGON,6022,2022-02-14,2022-02-15
PENNSYLVANIA,53067,2022-02-14,2022-02-15
RHODE ISLAND,2627,2022-02-14,2022-02-15
SOUTH CAROLINA,12411,2022-02-14,2022-02-15
SOUTH DAKOTA,2698,2022-02-14,2022-02-15
TENNESSEE,29930,2022-02-14,2022-02-15
TEXAS,105295,2022-02-14,2022-02-15
UTAH,2448,2022-02-14,2022-02-15
VERMONT,1529,2022-02-14,2022-02-15
VIRGIN ISLANDS,92,2022-02-14,2022-02-15
VIRGINIA,26858,2022-02-14,2022-02-15
WASHINGTON,11051,2022-02-14,2022-02-15
WEST VIRGINIA-PN,8071,2022-02-14,2022-02-15
WEST VIRGINIA-RN (Non-Participating),NA,2022-02-14,2022-02-15
WISCONSIN,15190,2022-02-14,2022-02-15
WYOMING,886,2022-02-14,2022-02-15
TOTALS,949056,2022-02-14,2022-02-15
