state,counts_lpn,updated_date,scrape_date
ALABAMA,16756,2026-08-20,2026-08-20
ALASKA,965,2026-08-20,2026-08-20
AMERICAN SAMOA,71,2026-08-20,2026-08-20
ARIZONA,10718,2026-08-20,2026-08-20
ARKANSAS,13936,2026-08-20,2026-08-20
CALIFORNIA-RN (Non-Participating),NA,2026-08-20,2026-08-20
CALIFORNIA-VN,118392,2026-08-20,2026-08-20
COLORADO,8264,2026-08-20,2026-08-20
CONNECTICUT,12640,2026-08-20,2026-08-20
DELAWARE,3190,2026-08-20,2026-08-20
DISTRICT OF COLUMBIA,2202,2026-08-20,2026-08-20
FLORIDA,62580,2026-08-20,2026-08-20
GEORGIA,29376,2026-08-20,2026-08-20
GUAM,193,2026-08-20,2026-08-20
HAWAII,2030,2026-08-20,2026-08-20
IDAHO,3583,2026-08-20,2026-08-20
ILLINOIS,26890,2026-08-20,2026-08-20
INDIANA,22286,2026-08-20,2026-08-20
IOWA,9106,2026-08-20,2026-08-20
KANSAS,9288,2026-08-20,2026-08-20
KENTUCKY,12947,2026-08-20,2026-08-20
LOUISIANA-PN,22046,2026-08-20,2026-08-20
LOUISIANA-RN (Non-Participating),NA,2026-08-20,2026-08-20
MAINE,1548,2026-08-20,2026-08-20
MARYLAND,11382,2026-08-20,2026-08-20
MASSACHUSETTS,19790,2026-08-20,2026-08-20
MICHIGAN,20826,2026-08-20,2026-08-20
MINNESOTA,17229,2026-08-20,2026-08-20
MISSISSIPPI,13821,2026-08-20,2026-08-20
MISSOURI,21203,2026-08-20,2026-08-20
MONTANA,2164,2026-08-20,2026-08-20
NEBRASKA,5085,2026-08-20,2026-08-20
NEVADA,4820,2026-08-20,2026-08-20
NEW HAMPSHIRE,3100,2026-08-20,2026-08-20
NEW JERSEY,23616,2026-08-20,2026-08-20
NEW MEXICO,2556,2026-08-20,2026-08-20
NEW YORK,80965,2026-08-20,2026-08-20
NORTH CAROLINA,23057,2026-08-20,2026-08-20
NORTH DAKOTA,2692,2026-08-20,2026-08-20
NORTHERN MARIANA ISLANDS,48,2026-08-20,2026-08-20
OHIO,56861,2026-08-20,2026-08-20
OKLAHOMA,17283,2026-08-20,2026-08-20
OREGON,6922,2026-08-20,2026-08-20
PENNSYLVANIA,46843,2026-08-20,2026-08-20
RHODE ISLAND,2647,2026-08-20,2026-08-20
SOUTH CAROLINA,12193,2026-08-20,2026-08-20
SOUTH DAKOTA,2823,2026-08-20,2026-08-20
TENNESSEE,29135,2026-08-20,2026-08-20
TEXAS,100249,2026-08-20,2026-08-20
UTAH,2678,2026-08-20,2026-08-20
VERMONT,1347,2026-08-20,2026-08-20
VIRGIN ISLANDS,80,2026-08-20,2026-08-20
VIRGINIA,26192,2026-08-20,2026-08-20
WASHINGTON,10011,2026-08-20,2026-08-20
WEST VIRGINIA-PN,7038,2026-08-20,2026-08-20
WEST VIRGINIA-RN (Non-Participating),NA,2026-08-20,2026-08-20
WISCONSIN,12128,2026-08-20,2026-08-20
WYOMING,969,2026-08-20,2026-08-20
TOTALS,976760,2026-08-20,2026-08-20
