state,counts_lpn,updated_date,scrape_date
ALABAMA,15142,2024-09-11,2024-09-11
ALASKA,856,2024-09-11,2024-09-11
AMERICAN SAMOA,6,2024-09-11,2024-09-11
ARIZONA,10701,2024-09-11,2024-09-11
ARKANSAS,13890,2024-09-11,2024-09-11
CALIFORNIA-RN (Non-Participating),NA,2024-09-11,2024-09-11
CALIFORNIA-VN,112403,2024-09-11,2024-09-11
COLORADO,8490,2024-09-11,2024-09-11
CONNECTICUT,12796,2024-09-11,2024-09-11
DELAWARE,2972,2024-09-11,2024-09-11
DISTRICT OF COLUMBIA,2812,2024-09-11,2024-09-11
FLORIDA,63928,2024-09-11,2024-09-11
GEORGIA,29715,2024-09-11,2024-09-11
GUAM,190,2024-09-11,2024-09-11
HAWAII,2047,2024-09-11,2024-09-11
IDAHO,3076,2024-09-11,2024-09-11
ILLINOIS,26459,2024-09-11,2024-09-11
INDIANA,22813,2024-09-11,2024-09-11
IOWA,9004,2024-09-11,2024-09-11
KANSAS,9281,2024-09-11,2024-09-11
KENTUCKY,13197,2024-09-11,2024-09-11
LOUISIANA-PN,21844,2024-09-11,2024-09-11
LOUISIANA-RN (Non-Participating),NA,2024-09-11,2024-09-11
MAINE,1668,2024-09-11,2024-09-11
MARYLAND,11066,2024-09-11,2024-09-11
MASSACHUSETTS,19732,2024-09-11,2024-09-11
MICHIGAN,20849,2024-09-11,2024-09-11
MINNESOTA,17838,2024-09-11,2024-09-11
MISSISSIPPI,13757,2024-09-11,2024-09-11
MISSOURI,22196,2024-09-11,2024-09-11
MONTANA,2219,2024-09-11,2024-09-11
NEBRASKA,5296,2024-09-11,2024-09-11
NEVADA,4790,2024-09-11,2024-09-11
NEW HAMPSHIRE,3121,2024-09-11,2024-09-11
NEW JERSEY,23651,2024-09-11,2024-09-11
NEW MEXICO,2435,2024-09-11,2024-09-11
NEW YORK,75186,2024-09-11,2024-09-11
NORTH CAROLINA,23031,2024-09-11,2024-09-11
NORTH DAKOTA,2988,2024-09-11,2024-09-11
NORTHERN MARIANA ISLANDS,57,2024-09-11,2024-09-11
OHIO,55878,2024-09-11,2024-09-11
OKLAHOMA,16911,2024-09-11,2024-09-11
OREGON,6477,2024-09-11,2024-09-11
PENNSYLVANIA,47850,2024-09-11,2024-09-11
RHODE ISLAND,2615,2024-09-11,2024-09-11
SOUTH CAROLINA,11993,2024-09-11,2024-09-11
SOUTH DAKOTA,2763,2024-09-11,2024-09-11
TENNESSEE,29195,2024-09-11,2024-09-11
TEXAS,101736,2024-09-11,2024-09-11
UTAH,2551,2024-09-11,2024-09-11
VERMONT,1488,2024-09-11,2024-09-11
VIRGIN ISLANDS,83,2024-09-11,2024-09-11
VIRGINIA,26234,2024-09-11,2024-09-11
WASHINGTON,10450,2024-09-11,2024-09-11
WEST VIRGINIA-PN,7290,2024-09-11,2024-09-11
WEST VIRGINIA-RN (Non-Participating),NA,2024-09-11,2024-09-11
WISCONSIN,11767,2024-09-11,2024-09-11
WYOMING,1001,2024-09-11,2024-09-11
TOTALS,967784,2024-09-11,2024-09-11
