state,counts_lpn,updated_date,scrape_date
ALABAMA,17511,2022-09-10,2022-09-11
ALASKA,822,2022-09-10,2022-09-11
AMERICAN SAMOA,132,2022-09-10,2022-09-11
ARIZONA,10765,2022-09-10,2022-09-11
ARKANSAS,14121,2022-09-10,2022-09-11
CALIFORNIA-RN (Non-Participating),NA,2022-09-10,2022-09-11
CALIFORNIA-VN,107174,2022-09-10,2022-09-11
COLORADO,8446,2022-09-10,2022-09-11
CONNECTICUT,14253,2022-09-10,2022-09-11
DELAWARE,2840,2022-09-10,2022-09-11
DISTRICT OF COLUMBIA,2255,2022-09-10,2022-09-11
FLORIDA,65105,2022-09-10,2022-09-11
GEORGIA,30135,2022-09-10,2022-09-11
GUAM,220,2022-09-10,2022-09-11
HAWAII,1907,2022-09-10,2022-09-11
IDAHO,3186,2022-09-10,2022-09-11
ILLINOIS,26571,2022-09-10,2022-09-11
INDIANA,23646,2022-09-10,2022-09-11
IOWA,10107,2022-09-10,2022-09-11
KANSAS,9577,2022-09-10,2022-09-11
KENTUCKY,13441,2022-09-10,2022-09-11
LOUISIANA-PN,21563,2022-09-10,2022-09-11
LOUISIANA-RN (Non-Participating),NA,2022-09-10,2022-09-11
MAINE,1859,2022-09-10,2022-09-11
MARYLAND,11186,2022-09-10,2022-09-11
MASSACHUSETTS,20762,2022-09-10,2022-09-11
MICHIGAN (Non-Participating),NA,2022-09-10,2022-09-11
MINNESOTA,19044,2022-09-10,2022-09-11
MISSISSIPPI,13371,2022-09-10,2022-09-11
MISSOURI,22499,2022-09-10,2022-09-11
MONTANA,2382,2022-09-10,2022-09-11
NEBRASKA,5556,2022-09-10,2022-09-11
NEVADA,4631,2022-09-10,2022-09-11
NEW HAMPSHIRE,3119,2022-09-10,2022-09-11
NEW JERSEY,23211,2022-09-10,2022-09-11
NEW MEXICO,2436,2022-09-10,2022-09-11
NEW YORK,69947,2022-09-10,2022-09-11
NORTH CAROLINA,22942,2022-09-10,2022-09-11
NORTH DAKOTA,3279,2022-09-10,2022-09-11
NORTHERN MARIANA ISLANDS,54,2022-09-10,2022-09-11
OHIO,55606,2022-09-10,2022-09-11
OKLAHOMA,16518,2022-09-10,2022-09-11
OREGON,6132,2022-09-10,2022-09-11
PENNSYLVANIA,47452,2022-09-10,2022-09-11
RHODE ISLAND,2636,2022-09-10,2022-09-11
SOUTH CAROLINA,11913,2022-09-10,2022-09-11
SOUTH DAKOTA,2716,2022-09-10,2022-09-11
TENNESSEE,29786,2022-09-10,2022-09-11
TEXAS,104081,2022-09-10,2022-09-11
UTAH,2623,2022-09-10,2022-09-11
VERMONT,1822,2022-09-10,2022-09-11
VIRGIN ISLANDS,111,2022-09-10,2022-09-11
VIRGINIA,26716,2022-09-10,2022-09-11
WASHINGTON,11088,2022-09-10,2022-09-11
WEST VIRGINIA-PN,7721,2022-09-10,2022-09-11
WEST VIRGINIA-RN (Non-Participating),NA,2022-09-10,2022-09-11
WISCONSIN,15833,2022-09-10,2022-09-11
WYOMING,988,2022-09-10,2022-09-11
TOTALS,953797,2022-09-10,2022-09-11
