state,counts_lpn,updated_date,scrape_date
ALABAMA,16278,2025-08-22,2025-08-22
ALASKA,805,2025-08-22,2025-08-22
AMERICAN SAMOA,49,2025-08-22,2025-08-22
ARIZONA,10675,2025-08-22,2025-08-22
ARKANSAS,13909,2025-08-22,2025-08-22
CALIFORNIA-RN (Non-Participating),NA,2025-08-22,2025-08-22
CALIFORNIA-VN,115300,2025-08-22,2025-08-22
COLORADO,7705,2025-08-22,2025-08-22
CONNECTICUT,12808,2025-08-22,2025-08-22
DELAWARE,3269,2025-08-22,2025-08-22
DISTRICT OF COLUMBIA,2952,2025-08-22,2025-08-22
FLORIDA,57329,2025-08-22,2025-08-22
GEORGIA,27676,2025-08-22,2025-08-22
GUAM,197,2025-08-22,2025-08-22
HAWAII,1737,2025-08-22,2025-08-22
IDAHO,3336,2025-08-22,2025-08-22
ILLINOIS,24424,2025-08-22,2025-08-22
INDIANA,20895,2025-08-22,2025-08-22
IOWA,8916,2025-08-22,2025-08-22
KANSAS,9235,2025-08-22,2025-08-22
KENTUCKY,12943,2025-08-22,2025-08-22
LOUISIANA-PN,21902,2025-08-22,2025-08-22
LOUISIANA-RN (Non-Participating),NA,2025-08-22,2025-08-22
MAINE,1606,2025-08-22,2025-08-22
MARYLAND,11333,2025-08-22,2025-08-22
MASSACHUSETTS,20737,2025-08-22,2025-08-22
MICHIGAN,20734,2025-08-22,2025-08-22
MINNESOTA,17570,2025-08-22,2025-08-22
MISSISSIPPI,14645,2025-08-22,2025-08-22
MISSOURI,23330,2025-08-22,2025-08-22
MONTANA,2181,2025-08-22,2025-08-22
NEBRASKA,5661,2025-08-22,2025-08-22
NEVADA,4778,2025-08-22,2025-08-22
NEW HAMPSHIRE,3147,2025-08-22,2025-08-22
NEW JERSEY,23552,2025-08-22,2025-08-22
NEW MEXICO,2468,2025-08-22,2025-08-22
NEW YORK,77798,2025-08-22,2025-08-22
NORTH CAROLINA,22935,2025-08-22,2025-08-22
NORTH DAKOTA,2820,2025-08-22,2025-08-22
NORTHERN MARIANA ISLANDS,56,2025-08-22,2025-08-22
OHIO,52784,2025-08-22,2025-08-22
OKLAHOMA,16851,2025-08-22,2025-08-22
OREGON,6703,2025-08-22,2025-08-22
PENNSYLVANIA,50605,2025-08-22,2025-08-22
RHODE ISLAND,2518,2025-08-22,2025-08-22
SOUTH CAROLINA,12543,2025-08-22,2025-08-22
SOUTH DAKOTA,2787,2025-08-22,2025-08-22
TENNESSEE,29166,2025-08-22,2025-08-22
TEXAS,100960,2025-08-22,2025-08-22
UTAH,2760,2025-08-22,2025-08-22
VERMONT,1669,2025-08-22,2025-08-22
VIRGIN ISLANDS,79,2025-08-22,2025-08-22
VIRGINIA,26289,2025-08-22,2025-08-22
WASHINGTON,10565,2025-08-22,2025-08-22
WEST VIRGINIA-PN,7194,2025-08-22,2025-08-22
WEST VIRGINIA-RN (Non-Participating),NA,2025-08-22,2025-08-22
WISCONSIN,10461,2025-08-22,2025-08-22
WYOMING,814,2025-08-22,2025-08-22
TOTALS,962439,2025-08-22,2025-08-22
