state,counts_rn,updated_date,scrape_date
ALABAMA,99814,2023-02-14,2023-02-14
ALASKA,17321,2023-02-14,2023-02-14
AMERICAN SAMOA,167,2023-02-14,2023-02-14
ARIZONA,108532,2023-02-14,2023-02-14
ARKANSAS,46079,2023-02-14,2023-02-14
CALIFORNIA-RN,500910,2023-02-14,2023-02-14
CALIFORNIA-VN (Non-Participating),NA,2023-02-14,2023-02-14
COLORADO,85976,2023-02-14,2023-02-14
CONNECTICUT,82976,2023-02-14,2023-02-14
DELAWARE,21429,2023-02-14,2023-02-14
DISTRICT OF COLUMBIA,37508,2023-02-14,2023-02-14
FLORIDA,364764,2023-02-14,2023-02-14
GEORGIA,141646,2023-02-14,2023-02-14
GUAM,1349,2023-02-14,2023-02-14
HAWAII,33842,2023-02-14,2023-02-14
IDAHO,29231,2023-02-14,2023-02-14
ILLINOIS,214811,2023-02-14,2023-02-14
INDIANA,129652,2023-02-14,2023-02-14
IOWA,58061,2023-02-14,2023-02-14
KANSAS,53141,2023-02-14,2023-02-14
KENTUCKY,74659,2023-02-14,2023-02-14
LOUISIANA-PN (Non-Participating),NA,2023-02-14,2023-02-14
LOUISIANA-RN,64724,2023-02-14,2023-02-14
MAINE,28663,2023-02-14,2023-02-14
MARYLAND,88306,2023-02-14,2023-02-14
MASSACHUSETTS,151288,2023-02-14,2023-02-14
MICHIGAN,172522,2023-02-14,2023-02-14
MINNESOTA,130260,2023-02-14,2023-02-14
MISSISSIPPI,49965,2023-02-14,2023-02-14
MISSOURI,122967,2023-02-14,2023-02-14
MONTANA,22136,2023-02-14,2023-02-14
NEBRASKA,31431,2023-02-14,2023-02-14
NEVADA,57186,2023-02-14,2023-02-14
NEW HAMPSHIRE,26632,2023-02-14,2023-02-14
NEW JERSEY,143553,2023-02-14,2023-02-14
NEW MEXICO,31766,2023-02-14,2023-02-14
NEW YORK,390994,2023-02-14,2023-02-14
NORTH CAROLINA,154657,2023-02-14,2023-02-14
NORTH DAKOTA,16537,2023-02-14,2023-02-14
NORTHERN MARIANA ISLANDS,3882,2023-02-14,2023-02-14
OHIO,241192,2023-02-14,2023-02-14
OKLAHOMA,50565,2023-02-14,2023-02-14
OREGON,80922,2023-02-14,2023-02-14
PENNSYLVANIA,241688,2023-02-14,2023-02-14
RHODE ISLAND,29809,2023-02-14,2023-02-14
SOUTH CAROLINA,80145,2023-02-14,2023-02-14
SOUTH DAKOTA,19753,2023-02-14,2023-02-14
TENNESSEE,113664,2023-02-14,2023-02-14
TEXAS,384336,2023-02-14,2023-02-14
UTAH,40815,2023-02-14,2023-02-14
VERMONT,22058,2023-02-14,2023-02-14
VIRGIN ISLANDS,1178,2023-02-14,2023-02-14
VIRGINIA,116440,2023-02-14,2023-02-14
WASHINGTON,127860,2023-02-14,2023-02-14
WEST VIRGINIA-PN (Non-Participating),NA,2023-02-14,2023-02-14
WEST VIRGINIA-RN,34893,2023-02-14,2023-02-14
WISCONSIN,119214,2023-02-14,2023-02-14
WYOMING,8231,2023-02-14,2023-02-14
TOTALS,5502100,2023-02-14,2023-02-14
