state,counts_lpn,updated_date,scrape_date
ALABAMA,16956,2022-05-12,2022-05-13
ALASKA,791,2022-05-12,2022-05-13
AMERICAN SAMOA,132,2022-05-12,2022-05-13
ARIZONA,11143,2022-05-12,2022-05-13
ARKANSAS,14021,2022-05-12,2022-05-13
CALIFORNIA-RN (Non-Participating),NA,2022-05-12,2022-05-13
CALIFORNIA-VN,106339,2022-05-12,2022-05-13
COLORADO,8199,2022-05-12,2022-05-13
CONNECTICUT,14048,2022-05-12,2022-05-13
DELAWARE,2706,2022-05-12,2022-05-13
DISTRICT OF COLUMBIA,2197,2022-05-12,2022-05-13
FLORIDA,63270,2022-05-12,2022-05-13
GEORGIA,30237,2022-05-12,2022-05-13
GUAM,215,2022-05-12,2022-05-13
HAWAII,1800,2022-05-12,2022-05-13
IDAHO,3597,2022-05-12,2022-05-13
ILLINOIS,26141,2022-05-12,2022-05-13
INDIANA,23354,2022-05-12,2022-05-13
IOWA,10034,2022-05-12,2022-05-13
KANSAS,9465,2022-05-12,2022-05-13
KENTUCKY,13078,2022-05-12,2022-05-13
LOUISIANA-PN,21137,2022-05-12,2022-05-13
LOUISIANA-RN (Non-Participating),NA,2022-05-12,2022-05-13
MAINE,1895,2022-05-12,2022-05-13
MARYLAND,11204,2022-05-12,2022-05-13
MASSACHUSETTS,20257,2022-05-12,2022-05-13
MICHIGAN (Non-Participating),NA,2022-05-12,2022-05-13
MINNESOTA,19202,2022-05-12,2022-05-13
MISSISSIPPI,12947,2022-05-12,2022-05-13
MISSOURI,24632,2022-05-12,2022-05-13
MONTANA,2330,2022-05-12,2022-05-13
NEBRASKA,5333,2022-05-12,2022-05-13
NEVADA,4498,2022-05-12,2022-05-13
NEW HAMPSHIRE,3113,2022-05-12,2022-05-13
NEW JERSEY,24320,2022-05-12,2022-05-13
NEW MEXICO,2439,2022-05-12,2022-05-13
NEW YORK,68904,2022-05-12,2022-05-13
NORTH CAROLINA,22652,2022-05-12,2022-05-13
NORTH DAKOTA,3109,2022-05-12,2022-05-13
NORTHERN MARIANA ISLANDS,52,2022-05-12,2022-05-13
OHIO,55012,2022-05-12,2022-05-13
OKLAHOMA,15856,2022-05-12,2022-05-13
OREGON,6026,2022-05-12,2022-05-13
PENNSYLVANIA,53723,2022-05-12,2022-05-13
RHODE ISLAND,2462,2022-05-12,2022-05-13
SOUTH CAROLINA,12430,2022-05-12,2022-05-13
SOUTH DAKOTA,2678,2022-05-12,2022-05-13
TENNESSEE,29845,2022-05-12,2022-05-13
TEXAS,104641,2022-05-12,2022-05-13
UTAH,2555,2022-05-12,2022-05-13
VERMONT,1631,2022-05-12,2022-05-13
VIRGIN ISLANDS,97,2022-05-12,2022-05-13
VIRGINIA,26808,2022-05-12,2022-05-13
WASHINGTON,11051,2022-05-12,2022-05-13
WEST VIRGINIA-PN,8196,2022-05-12,2022-05-13
WEST VIRGINIA-RN (Non-Participating),NA,2022-05-12,2022-05-13
WISCONSIN,15485,2022-05-12,2022-05-13
WYOMING,904,2022-05-12,2022-05-13
TOTALS,955147,2022-05-12,2022-05-13
