state,counts_all,updated_date,scrape_date
ALABAMA,107640,2026-01-05,2026-02-07
ALASKA,23174,2026-01-05,2026-02-07
AMERICAN SAMOA,228,2026-01-05,2026-02-07
ARIZONA,127854,2026-01-05,2026-02-07
ARKANSAS,62992,2026-01-05,2026-02-07
CALIFORNIA,707672,2026-01-05,2026-02-07
COLORADO,96783,2026-01-05,2026-02-07
CONNECTICUT,94572,2026-01-05,2026-02-07
DELAWARE,22452,2026-01-05,2026-02-07
DISTRICT OF COLUMBIA,51998,2026-01-05,2026-02-07
FLORIDA,449830,2026-01-05,2026-02-07
GEORGIA,177678,2026-01-05,2026-02-07
GUAM,1346,2026-01-05,2026-02-07
HAWAII,36317,2026-01-05,2026-02-07
IDAHO,31953,2026-01-05,2026-02-07
ILLINOIS,279849,2026-01-05,2026-02-07
INDIANA,148884,2026-01-05,2026-02-07
IOWA,67339,2026-01-05,2026-02-07
KANSAS,62456,2026-01-05,2026-02-07
KENTUCKY,90296,2026-01-05,2026-02-07
LOUISIANA,90541,2026-01-05,2026-02-07
MAINE,30246,2026-01-05,2026-02-07
MARYLAND,101876,2026-01-05,2026-02-07
MASSACHUSETTS,191402,2026-01-05,2026-02-07
MICHIGAN,201569,2026-01-05,2026-02-07
MINNESOTA,156221,2026-01-05,2026-02-07
MISSISSIPPI,67068,2026-01-05,2026-02-07
MISSOURI,142520,2026-01-05,2026-02-07
MONTANA,29329,2026-01-05,2026-02-07
NEBRASKA,37775,2026-01-05,2026-02-07
NEVADA,67519,2026-01-05,2026-02-07
NEW HAMPSHIRE,30830,2026-01-05,2026-02-07
NEW JERSEY,176768,2026-01-05,2026-02-07
NEW MEXICO,37070,2026-01-05,2026-02-07
NEW YORK,610499,2026-01-05,2026-02-07
NORTH CAROLINA,187871,2026-01-05,2026-02-07
NORTH DAKOTA,19284,2026-01-05,2026-02-07
NORTHERN MARIANA ISLANDS,3904,2026-01-05,2026-02-07
OHIO,281075,2026-01-05,2026-02-07
OKLAHOMA,72315,2026-01-05,2026-02-07
OREGON,97803,2026-01-05,2026-02-07
PENNSYLVANIA,287682,2026-01-05,2026-02-07
RHODE ISLAND,24511,2026-01-05,2026-02-07
SOUTH CAROLINA,102891,2026-01-05,2026-02-07
SOUTH DAKOTA,23070,2026-01-05,2026-02-07
TENNESSEE,147169,2026-01-05,2026-02-07
TEXAS,527659,2026-01-05,2026-02-07
UTAH,49523,2026-01-05,2026-02-07
VERMONT,13536,2026-01-05,2026-02-07
VIRGIN ISLANDS,1164,2026-01-05,2026-02-07
VIRGINIA,149059,2026-01-05,2026-02-07
WASHINGTON,116994,2026-01-05,2026-02-07
WEST VIRGINIA,43380,2026-01-05,2026-02-07
WISCONSIN,132601,2026-01-05,2026-02-07
WYOMING,9628,2026-01-05,2026-02-07
