state,counts_lpn,updated_date,scrape_date
ALABAMA,16813,2026-01-05,2026-01-17
ALASKA,850,2026-01-05,2026-01-17
AMERICAN SAMOA,69,2026-01-05,2026-01-17
ARIZONA,10911,2026-01-05,2026-01-17
ARKANSAS,13790,2026-01-05,2026-01-17
CALIFORNIA-RN (Non-Participating),NA,2026-01-05,2026-01-17
CALIFORNIA-VN,115536,2026-01-05,2026-01-17
COLORADO,7909,2026-01-05,2026-01-17
CONNECTICUT,12809,2026-01-05,2026-01-17
DELAWARE,3390,2026-01-05,2026-01-17
DISTRICT OF COLUMBIA,3041,2026-01-05,2026-01-17
FLORIDA,59436,2026-01-05,2026-01-17
GEORGIA,28318,2026-01-05,2026-01-17
GUAM,181,2026-01-05,2026-01-17
HAWAII,1836,2026-01-05,2026-01-17
IDAHO,3463,2026-01-05,2026-01-17
ILLINOIS,25364,2026-01-05,2026-01-17
INDIANA,21405,2026-01-05,2026-01-17
IOWA,8827,2026-01-05,2026-01-17
KANSAS,9023,2026-01-05,2026-01-17
KENTUCKY,12334,2026-01-05,2026-01-17
LOUISIANA-PN,22331,2026-01-05,2026-01-17
LOUISIANA-RN (Non-Participating),NA,2026-01-05,2026-01-17
MAINE,1571,2026-01-05,2026-01-17
MARYLAND,11323,2026-01-05,2026-01-17
MASSACHUSETTS,21408,2026-01-05,2026-01-17
MICHIGAN,20758,2026-01-05,2026-01-17
MINNESOTA,17183,2026-01-05,2026-01-17
MISSISSIPPI,12948,2026-01-05,2026-01-17
MISSOURI,23858,2026-01-05,2026-01-17
MONTANA,2206,2026-01-05,2026-01-17
NEBRASKA,4776,2026-01-05,2026-01-17
NEVADA,4748,2026-01-05,2026-01-17
NEW HAMPSHIRE,3136,2026-01-05,2026-01-17
NEW JERSEY,24223,2026-01-05,2026-01-17
NEW MEXICO,2481,2026-01-05,2026-01-17
NEW YORK,79178,2026-01-05,2026-01-17
NORTH CAROLINA,22924,2026-01-05,2026-01-17
NORTH DAKOTA,2472,2026-01-05,2026-01-17
NORTHERN MARIANA ISLANDS,52,2026-01-05,2026-01-17
OHIO,54263,2026-01-05,2026-01-17
OKLAHOMA,16125,2026-01-05,2026-01-17
OREGON,6740,2026-01-05,2026-01-17
PENNSYLVANIA,51594,2026-01-05,2026-01-17
RHODE ISLAND,2676,2026-01-05,2026-01-17
SOUTH CAROLINA,12813,2026-01-05,2026-01-17
SOUTH DAKOTA,2783,2026-01-05,2026-01-17
TENNESSEE,29189,2026-01-05,2026-01-17
TEXAS,100397,2026-01-05,2026-01-17
UTAH,2850,2026-01-05,2026-01-17
VERMONT,1791,2026-01-05,2026-01-17
VIRGIN ISLANDS,79,2026-01-05,2026-01-17
VIRGINIA,26026,2026-01-05,2026-01-17
WASHINGTON,10145,2026-01-05,2026-01-17
WEST VIRGINIA-PN,7442,2026-01-05,2026-01-17
WEST VIRGINIA-RN (Non-Participating),NA,2026-01-05,2026-01-17
WISCONSIN,10829,2026-01-05,2026-01-17
WYOMING,844,2026-01-05,2026-01-17
TOTALS,969467,2026-01-05,2026-01-17
