state,counts_lpn,updated_date,scrape_date
ALABAMA,16716,2026-08-15,2026-08-15
ALASKA,965,2026-08-15,2026-08-15
AMERICAN SAMOA,71,2026-08-15,2026-08-15
ARIZONA,10702,2026-08-15,2026-08-15
ARKANSAS,13889,2026-08-15,2026-08-15
CALIFORNIA-RN (Non-Participating),NA,2026-08-15,2026-08-15
CALIFORNIA-VN,118221,2026-08-15,2026-08-15
COLORADO,8246,2026-08-15,2026-08-15
CONNECTICUT,12632,2026-08-15,2026-08-15
DELAWARE,3184,2026-08-15,2026-08-15
DISTRICT OF COLUMBIA,2200,2026-08-15,2026-08-15
FLORIDA,62520,2026-08-15,2026-08-15
GEORGIA,29340,2026-08-15,2026-08-15
GUAM,193,2026-08-15,2026-08-15
HAWAII,2030,2026-08-15,2026-08-15
IDAHO,3582,2026-08-15,2026-08-15
ILLINOIS,26868,2026-08-15,2026-08-15
INDIANA,22234,2026-08-15,2026-08-15
IOWA,9175,2026-08-15,2026-08-15
KANSAS,9281,2026-08-15,2026-08-15
KENTUCKY,12937,2026-08-15,2026-08-15
LOUISIANA-PN,22042,2026-08-15,2026-08-15
LOUISIANA-RN (Non-Participating),NA,2026-08-15,2026-08-15
MAINE,1549,2026-08-15,2026-08-15
MARYLAND,11382,2026-08-15,2026-08-15
MASSACHUSETTS,19766,2026-08-15,2026-08-15
MICHIGAN,20826,2026-08-15,2026-08-15
MINNESOTA,17194,2026-08-15,2026-08-15
MISSISSIPPI,13788,2026-08-15,2026-08-15
MISSOURI,21173,2026-08-15,2026-08-15
MONTANA,2163,2026-08-15,2026-08-15
NEBRASKA,5081,2026-08-15,2026-08-15
NEVADA,4825,2026-08-15,2026-08-15
NEW HAMPSHIRE,3103,2026-08-15,2026-08-15
NEW JERSEY,23573,2026-08-15,2026-08-15
NEW MEXICO,2552,2026-08-15,2026-08-15
NEW YORK,80919,2026-08-15,2026-08-15
NORTH CAROLINA,22879,2026-08-15,2026-08-15
NORTH DAKOTA,2687,2026-08-15,2026-08-15
NORTHERN MARIANA ISLANDS,48,2026-08-15,2026-08-15
OHIO,56828,2026-08-15,2026-08-15
OKLAHOMA,17262,2026-08-15,2026-08-15
OREGON,6923,2026-08-15,2026-08-15
PENNSYLVANIA,46783,2026-08-15,2026-08-15
RHODE ISLAND,2640,2026-08-15,2026-08-15
SOUTH CAROLINA,12193,2026-08-15,2026-08-15
SOUTH DAKOTA,2807,2026-08-15,2026-08-15
TENNESSEE,29124,2026-08-15,2026-08-15
TEXAS,100152,2026-08-15,2026-08-15
UTAH,2675,2026-08-15,2026-08-15
VERMONT,1339,2026-08-15,2026-08-15
VIRGIN ISLANDS,80,2026-08-15,2026-08-15
VIRGINIA,26164,2026-08-15,2026-08-15
WASHINGTON,9994,2026-08-15,2026-08-15
WEST VIRGINIA-PN,7023,2026-08-15,2026-08-15
WEST VIRGINIA-RN (Non-Participating),NA,2026-08-15,2026-08-15
WISCONSIN,12118,2026-08-15,2026-08-15
WYOMING,969,2026-08-15,2026-08-15
TOTALS,975610,2026-08-15,2026-08-15
