state,counts_rn,updated_date,scrape_date
ALABAMA,89726,2025-08-09,2025-08-09
ALASKA,21053,2025-08-09,2025-08-09
AMERICAN SAMOA,122,2025-08-09,2025-08-09
ARIZONA,114433,2025-08-09,2025-08-09
ARKANSAS,49070,2025-08-09,2025-08-09
CALIFORNIA-RN,577707,2025-08-09,2025-08-09
CALIFORNIA-VN (Non-Participating),NA,2025-08-09,2025-08-09
COLORADO,91664,2025-08-09,2025-08-09
CONNECTICUT,82807,2025-08-09,2025-08-09
DELAWARE,22485,2025-08-09,2025-08-09
DISTRICT OF COLUMBIA,46589,2025-08-09,2025-08-09
FLORIDA,383095,2025-08-09,2025-08-09
GEORGIA,147195,2025-08-09,2025-08-09
GUAM,1323,2025-08-09,2025-08-09
HAWAII,32415,2025-08-09,2025-08-09
IDAHO,31493,2025-08-09,2025-08-09
ILLINOIS,246928,2025-08-09,2025-08-09
INDIANA,137457,2025-08-09,2025-08-09
IOWA,58638,2025-08-09,2025-08-09
KANSAS,53854,2025-08-09,2025-08-09
KENTUCKY,79059,2025-08-09,2025-08-09
LOUISIANA-PN (Non-Participating),NA,2025-08-09,2025-08-09
LOUISIANA-RN,68084,2025-08-09,2025-08-09
MAINE,29067,2025-08-09,2025-08-09
MARYLAND,91286,2025-08-09,2025-08-09
MASSACHUSETTS,166269,2025-08-09,2025-08-09
MICHIGAN,180134,2025-08-09,2025-08-09
MINNESOTA,139169,2025-08-09,2025-08-09
MISSISSIPPI,53501,2025-08-09,2025-08-09
MISSOURI,118438,2025-08-09,2025-08-09
MONTANA,25963,2025-08-09,2025-08-09
NEBRASKA,32537,2025-08-09,2025-08-09
NEVADA,62207,2025-08-09,2025-08-09
NEW HAMPSHIRE,27642,2025-08-09,2025-08-09
NEW JERSEY,149082,2025-08-09,2025-08-09
NEW MEXICO,34471,2025-08-09,2025-08-09
NEW YORK,512663,2025-08-09,2025-08-09
NORTH CAROLINA,165310,2025-08-09,2025-08-09
NORTH DAKOTA,17650,2025-08-09,2025-08-09
NORTHERN MARIANA ISLANDS,4196,2025-08-09,2025-08-09
OHIO,240152,2025-08-09,2025-08-09
OKLAHOMA,55398,2025-08-09,2025-08-09
OREGON,90557,2025-08-09,2025-08-09
PENNSYLVANIA,239830,2025-08-09,2025-08-09
RHODE ISLAND,21311,2025-08-09,2025-08-09
SOUTH CAROLINA,88326,2025-08-09,2025-08-09
SOUTH DAKOTA,20198,2025-08-09,2025-08-09
TENNESSEE,117863,2025-08-09,2025-08-09
TEXAS,425899,2025-08-09,2025-08-09
UTAH,45477,2025-08-09,2025-08-09
VERMONT,11305,2025-08-09,2025-08-09
VIRGIN ISLANDS,1225,2025-08-09,2025-08-09
VIRGINIA,123382,2025-08-09,2025-08-09
WASHINGTON,108548,2025-08-09,2025-08-09
WEST VIRGINIA-PN (Non-Participating),NA,2025-08-09,2025-08-09
WEST VIRGINIA-RN,35424,2025-08-09,2025-08-09
WISCONSIN,119969,2025-08-09,2025-08-09
WYOMING,8627,2025-08-09,2025-08-09
TOTALS,5898273,2025-08-09,2025-08-09
