state,counts_lpn,updated_date,scrape_date
ALABAMA,16690,2026-07-16,2026-07-16
ALASKA,949,2026-07-16,2026-07-16
AMERICAN SAMOA,72,2026-07-16,2026-07-16
ARIZONA,11331,2026-07-16,2026-07-16
ARKANSAS,13863,2026-07-16,2026-07-16
CALIFORNIA-RN (Non-Participating),NA,2026-07-16,2026-07-16
CALIFORNIA-VN,117980,2026-07-16,2026-07-16
COLORADO,8171,2026-07-16,2026-07-16
CONNECTICUT,12555,2026-07-16,2026-07-16
DELAWARE,3128,2026-07-16,2026-07-16
DISTRICT OF COLUMBIA,2178,2026-07-16,2026-07-16
FLORIDA,62013,2026-07-16,2026-07-16
GEORGIA,29017,2026-07-16,2026-07-16
GUAM,192,2026-07-16,2026-07-16
HAWAII,2003,2026-07-16,2026-07-16
IDAHO,3551,2026-07-16,2026-07-16
ILLINOIS,26582,2026-07-16,2026-07-16
INDIANA,22085,2026-07-16,2026-07-16
IOWA,9078,2026-07-16,2026-07-16
KANSAS,9257,2026-07-16,2026-07-16
KENTUCKY,12789,2026-07-16,2026-07-16
LOUISIANA-PN,22000,2026-07-16,2026-07-16
LOUISIANA-RN (Non-Participating),NA,2026-07-16,2026-07-16
MAINE,1556,2026-07-16,2026-07-16
MARYLAND,11383,2026-07-16,2026-07-16
MASSACHUSETTS,19500,2026-07-16,2026-07-16
MICHIGAN,20876,2026-07-16,2026-07-16
MINNESOTA,17216,2026-07-16,2026-07-16
MISSISSIPPI,13688,2026-07-16,2026-07-16
MISSOURI,20987,2026-07-16,2026-07-16
MONTANA,2147,2026-07-16,2026-07-16
NEBRASKA,5062,2026-07-16,2026-07-16
NEVADA,4806,2026-07-16,2026-07-16
NEW HAMPSHIRE,3108,2026-07-16,2026-07-16
NEW JERSEY,23441,2026-07-16,2026-07-16
NEW MEXICO,2534,2026-07-16,2026-07-16
NEW YORK,80538,2026-07-16,2026-07-16
NORTH CAROLINA,22802,2026-07-16,2026-07-16
NORTH DAKOTA,2614,2026-07-16,2026-07-16
NORTHERN MARIANA ISLANDS,49,2026-07-16,2026-07-16
OHIO,56528,2026-07-16,2026-07-16
OKLAHOMA,17027,2026-07-16,2026-07-16
OREGON,6871,2026-07-16,2026-07-16
PENNSYLVANIA,46267,2026-07-16,2026-07-16
RHODE ISLAND,2593,2026-07-16,2026-07-16
SOUTH CAROLINA,12179,2026-07-16,2026-07-16
SOUTH DAKOTA,2797,2026-07-16,2026-07-16
TENNESSEE,29168,2026-07-16,2026-07-16
TEXAS,100125,2026-07-16,2026-07-16
UTAH,2596,2026-07-16,2026-07-16
VERMONT,1252,2026-07-16,2026-07-16
VIRGIN ISLANDS,80,2026-07-16,2026-07-16
VIRGINIA,26163,2026-07-16,2026-07-16
WASHINGTON,9946,2026-07-16,2026-07-16
WEST VIRGINIA-PN,6919,2026-07-16,2026-07-16
WEST VIRGINIA-RN (Non-Participating),NA,2026-07-16,2026-07-16
WISCONSIN,11985,2026-07-16,2026-07-16
WYOMING,957,2026-07-16,2026-07-16
TOTALS,971244,2026-07-16,2026-07-16
