state,counts_all,updated_date,scrape_date
ALABAMA,116470,2022-12-28,2022-12-29
ALASKA,17484,2022-12-28,2022-12-29
AMERICAN SAMOA,299,2022-12-28,2022-12-29
ARIZONA,118839,2022-12-28,2022-12-29
ARKANSAS,60097,2022-12-28,2022-12-29
CALIFORNIA,604988,2022-12-28,2022-12-29
COLORADO,92516,2022-12-28,2022-12-29
CONNECTICUT,104097,2022-12-28,2022-12-29
DELAWARE,24080,2022-12-28,2022-12-29
DISTRICT OF COLUMBIA,38666,2022-12-28,2022-12-29
FLORIDA,427288,2022-12-28,2022-12-29
GEORGIA,170996,2022-12-28,2022-12-29
GUAM,1512,2022-12-28,2022-12-29
HAWAII,35283,2022-12-28,2022-12-29
IDAHO,32012,2022-12-28,2022-12-29
ILLINOIS,240185,2022-12-28,2022-12-29
INDIANA,148770,2022-12-28,2022-12-29
IOWA,66860,2022-12-28,2022-12-29
KANSAS,62607,2022-12-28,2022-12-29
KENTUCKY,86253,2022-12-28,2022-12-29
LOUISIANA,87501,2022-12-28,2022-12-29
MAINE,30633,2022-12-28,2022-12-29
MARYLAND,99299,2022-12-28,2022-12-29
MASSACHUSETTS,190115,2022-12-28,2022-12-29
MICHIGAN (Non-Participating),NA,2022-12-28,2022-12-29
MINNESOTA,147950,2022-12-28,2022-12-29
MISSISSIPPI,66082,2022-12-28,2022-12-29
MISSOURI,144939,2022-12-28,2022-12-29
MONTANA,24182,2022-12-28,2022-12-29
NEBRASKA,36762,2022-12-28,2022-12-29
NEVADA,61240,2022-12-28,2022-12-29
NEW HAMPSHIRE,29745,2022-12-28,2022-12-29
NEW JERSEY,166192,2022-12-28,2022-12-29
NEW MEXICO,34021,2022-12-28,2022-12-29
NEW YORK,456965,2022-12-28,2022-12-29
NORTH CAROLINA,177199,2022-12-28,2022-12-29
NORTH DAKOTA,20764,2022-12-28,2022-12-29
NORTHERN MARIANA ISLANDS,3735,2022-12-28,2022-12-29
OHIO,289298,2022-12-28,2022-12-29
OKLAHOMA,67197,2022-12-28,2022-12-29
OREGON,87048,2022-12-28,2022-12-29
PENNSYLVANIA,294232,2022-12-28,2022-12-29
RHODE ISLAND,32019,2022-12-28,2022-12-29
SOUTH CAROLINA,91212,2022-12-28,2022-12-29
SOUTH DAKOTA,22349,2022-12-28,2022-12-29
TENNESSEE,143175,2022-12-28,2022-12-29
TEXAS,484668,2022-12-28,2022-12-29
UTAH,46773,2022-12-28,2022-12-29
VERMONT,23851,2022-12-28,2022-12-29
VIRGIN ISLANDS,1201,2022-12-28,2022-12-29
VIRGINIA,142832,2022-12-28,2022-12-29
WASHINGTON,137624,2022-12-28,2022-12-29
WEST VIRGINIA,42426,2022-12-28,2022-12-29
WISCONSIN,134046,2022-12-28,2022-12-29
WYOMING,10605,2022-12-28,2022-12-29
