state,counts_lpn,updated_date,scrape_date
ALABAMA,16690,2026-07-17,2026-07-18
ALASKA,949,2026-07-17,2026-07-18
AMERICAN SAMOA,72,2026-07-17,2026-07-18
ARIZONA,11330,2026-07-17,2026-07-18
ARKANSAS,13866,2026-07-17,2026-07-18
CALIFORNIA-RN (Non-Participating),NA,2026-07-17,2026-07-18
CALIFORNIA-VN,118023,2026-07-17,2026-07-18
COLORADO,8174,2026-07-17,2026-07-18
CONNECTICUT,12558,2026-07-17,2026-07-18
DELAWARE,3130,2026-07-17,2026-07-18
DISTRICT OF COLUMBIA,2181,2026-07-17,2026-07-18
FLORIDA,62045,2026-07-17,2026-07-18
GEORGIA,29018,2026-07-17,2026-07-18
GUAM,192,2026-07-17,2026-07-18
HAWAII,2008,2026-07-17,2026-07-18
IDAHO,3555,2026-07-17,2026-07-18
ILLINOIS,26583,2026-07-17,2026-07-18
INDIANA,22089,2026-07-17,2026-07-18
IOWA,8993,2026-07-17,2026-07-18
KANSAS,9272,2026-07-17,2026-07-18
KENTUCKY,12815,2026-07-17,2026-07-18
LOUISIANA-PN,21992,2026-07-17,2026-07-18
LOUISIANA-RN (Non-Participating),NA,2026-07-17,2026-07-18
MAINE,1554,2026-07-17,2026-07-18
MARYLAND,11383,2026-07-17,2026-07-18
MASSACHUSETTS,19501,2026-07-17,2026-07-18
MICHIGAN,20888,2026-07-17,2026-07-18
MINNESOTA,17224,2026-07-17,2026-07-18
MISSISSIPPI,13700,2026-07-17,2026-07-18
MISSOURI,20997,2026-07-17,2026-07-18
MONTANA,2151,2026-07-17,2026-07-18
NEBRASKA,5065,2026-07-17,2026-07-18
NEVADA,4806,2026-07-17,2026-07-18
NEW HAMPSHIRE,3108,2026-07-17,2026-07-18
NEW JERSEY,23450,2026-07-17,2026-07-18
NEW MEXICO,2537,2026-07-17,2026-07-18
NEW YORK,80550,2026-07-17,2026-07-18
NORTH CAROLINA,22807,2026-07-17,2026-07-18
NORTH DAKOTA,2614,2026-07-17,2026-07-18
NORTHERN MARIANA ISLANDS,49,2026-07-17,2026-07-18
OHIO,56537,2026-07-17,2026-07-18
OKLAHOMA,17044,2026-07-17,2026-07-18
OREGON,6875,2026-07-17,2026-07-18
PENNSYLVANIA,46294,2026-07-17,2026-07-18
RHODE ISLAND,2593,2026-07-17,2026-07-18
SOUTH CAROLINA,12179,2026-07-17,2026-07-18
SOUTH DAKOTA,2797,2026-07-17,2026-07-18
TENNESSEE,29184,2026-07-17,2026-07-18
TEXAS,100164,2026-07-17,2026-07-18
UTAH,2603,2026-07-17,2026-07-18
VERMONT,1252,2026-07-17,2026-07-18
VIRGIN ISLANDS,80,2026-07-17,2026-07-18
VIRGINIA,26178,2026-07-17,2026-07-18
WASHINGTON,9952,2026-07-17,2026-07-18
WEST VIRGINIA-PN,6932,2026-07-17,2026-07-18
WEST VIRGINIA-RN (Non-Participating),NA,2026-07-17,2026-07-18
WISCONSIN,11992,2026-07-17,2026-07-18
WYOMING,957,2026-07-17,2026-07-18
TOTALS,971532,2026-07-17,2026-07-18
