state,counts_rn,updated_date,scrape_date
ALABAMA,93548,2021-11-29,2021-12-01
ALASKA,17870,2021-11-29,2021-12-01
AMERICAN SAMOA,166,2021-11-29,2021-12-01
ARIZONA,101841,2021-11-29,2021-12-01
ARKANSAS,44763,2021-11-29,2021-12-01
CALIFORNIA-RN,464971,2021-11-29,2021-12-01
CALIFORNIA-VN (Non-Participating),NA,2021-11-29,2021-12-01
COLORADO,84913,2021-11-29,2021-12-01
CONNECTICUT,80692,2021-11-29,2021-12-01
DELAWARE,19277,2021-11-29,2021-12-01
DISTRICT OF COLUMBIA,29846,2021-11-29,2021-12-01
FLORIDA,345627,2021-11-29,2021-12-01
GEORGIA,138674,2021-11-29,2021-12-01
GUAM,1515,2021-11-29,2021-12-01
HAWAII,26325,2021-11-29,2021-12-01
IDAHO,25465,2021-11-29,2021-12-01
ILLINOIS,218319,2021-11-29,2021-12-01
INDIANA,133945,2021-11-29,2021-12-01
IOWA,58587,2021-11-29,2021-12-01
KANSAS,53875,2021-11-29,2021-12-01
KENTUCKY,71722,2021-11-29,2021-12-01
LOUISIANA-PN (Non-Participating),NA,2021-11-29,2021-12-01
LOUISIANA-RN,65381,2021-11-29,2021-12-01
MAINE,27909,2021-11-29,2021-12-01
MARYLAND,87159,2021-11-29,2021-12-01
MASSACHUSETTS,152700,2021-11-29,2021-12-01
MICHIGAN (Non-Participating),NA,2021-11-29,2021-12-01
MINNESOTA,119626,2021-11-29,2021-12-01
MISSISSIPPI,50348,2021-11-29,2021-12-01
MISSOURI,116071,2021-11-29,2021-12-01
MONTANA,20002,2021-11-29,2021-12-01
NEBRASKA,31158,2021-11-29,2021-12-01
NEVADA,51349,2021-11-29,2021-12-01
NEW HAMPSHIRE,25487,2021-11-29,2021-12-01
NEW JERSEY,139082,2021-11-29,2021-12-01
NEW MEXICO,30116,2021-11-29,2021-12-01
NEW YORK,403732,2021-11-29,2021-12-01
NORTH CAROLINA,148890,2021-11-29,2021-12-01
NORTH DAKOTA,16688,2021-11-29,2021-12-01
NORTHERN MARIANA ISLANDS,3481,2021-11-29,2021-12-01
OHIO,219876,2021-11-29,2021-12-01
OKLAHOMA,51931,2021-11-29,2021-12-01
OREGON,72912,2021-11-29,2021-12-01
PENNSYLVANIA,231033,2021-11-29,2021-12-01
RHODE ISLAND,26980,2021-11-29,2021-12-01
SOUTH CAROLINA,76970,2021-11-29,2021-12-01
SOUTH DAKOTA,19256,2021-11-29,2021-12-01
TENNESSEE,110586,2021-11-29,2021-12-01
TEXAS,363606,2021-11-29,2021-12-01
UTAH,39961,2021-11-29,2021-12-01
VERMONT,20015,2021-11-29,2021-12-01
VIRGIN ISLANDS,1301,2021-11-29,2021-12-01
VIRGINIA,112273,2021-11-29,2021-12-01
WASHINGTON,116504,2021-11-29,2021-12-01
WEST VIRGINIA-PN (Non-Participating),NA,2021-11-29,2021-12-01
WEST VIRGINIA-RN,32762,2021-11-29,2021-12-01
WISCONSIN,110860,2021-11-29,2021-12-01
WYOMING,8802,2021-11-29,2021-12-01
TOTALS,5116748,2021-11-29,2021-12-01
