state,counts_all,updated_date,scrape_date
ALABAMA,107640,2026-01-05,2026-02-11
ALASKA,23174,2026-01-05,2026-02-11
AMERICAN SAMOA,228,2026-01-05,2026-02-11
ARIZONA,127854,2026-01-05,2026-02-11
ARKANSAS,62992,2026-01-05,2026-02-11
CALIFORNIA,707672,2026-01-05,2026-02-11
COLORADO,96783,2026-01-05,2026-02-11
CONNECTICUT,94572,2026-01-05,2026-02-11
DELAWARE,22452,2026-01-05,2026-02-11
DISTRICT OF COLUMBIA,51998,2026-01-05,2026-02-11
FLORIDA,449830,2026-01-05,2026-02-11
GEORGIA,177678,2026-01-05,2026-02-11
GUAM,1346,2026-01-05,2026-02-11
HAWAII,36317,2026-01-05,2026-02-11
IDAHO,31953,2026-01-05,2026-02-11
ILLINOIS,279849,2026-01-05,2026-02-11
INDIANA,148884,2026-01-05,2026-02-11
IOWA,67339,2026-01-05,2026-02-11
KANSAS,62456,2026-01-05,2026-02-11
KENTUCKY,90296,2026-01-05,2026-02-11
LOUISIANA,90541,2026-01-05,2026-02-11
MAINE,30246,2026-01-05,2026-02-11
MARYLAND,101876,2026-01-05,2026-02-11
MASSACHUSETTS,191402,2026-01-05,2026-02-11
MICHIGAN,201569,2026-01-05,2026-02-11
MINNESOTA,156221,2026-01-05,2026-02-11
MISSISSIPPI,67068,2026-01-05,2026-02-11
MISSOURI,142520,2026-01-05,2026-02-11
MONTANA,29329,2026-01-05,2026-02-11
NEBRASKA,37775,2026-01-05,2026-02-11
NEVADA,67519,2026-01-05,2026-02-11
NEW HAMPSHIRE,30830,2026-01-05,2026-02-11
NEW JERSEY,176768,2026-01-05,2026-02-11
NEW MEXICO,37070,2026-01-05,2026-02-11
NEW YORK,610499,2026-01-05,2026-02-11
NORTH CAROLINA,187871,2026-01-05,2026-02-11
NORTH DAKOTA,19284,2026-01-05,2026-02-11
NORTHERN MARIANA ISLANDS,3904,2026-01-05,2026-02-11
OHIO,281075,2026-01-05,2026-02-11
OKLAHOMA,72315,2026-01-05,2026-02-11
OREGON,97803,2026-01-05,2026-02-11
PENNSYLVANIA,287682,2026-01-05,2026-02-11
RHODE ISLAND,24511,2026-01-05,2026-02-11
SOUTH CAROLINA,102891,2026-01-05,2026-02-11
SOUTH DAKOTA,23070,2026-01-05,2026-02-11
TENNESSEE,147169,2026-01-05,2026-02-11
TEXAS,527659,2026-01-05,2026-02-11
UTAH,49523,2026-01-05,2026-02-11
VERMONT,13536,2026-01-05,2026-02-11
VIRGIN ISLANDS,1164,2026-01-05,2026-02-11
VIRGINIA,149059,2026-01-05,2026-02-11
WASHINGTON,116994,2026-01-05,2026-02-11
WEST VIRGINIA,43380,2026-01-05,2026-02-11
WISCONSIN,132601,2026-01-05,2026-02-11
WYOMING,9628,2026-01-05,2026-02-11
