state,counts_rn,updated_date,scrape_date
ALABAMA,98658,2022-11-26,2022-11-26
ALASKA,21316,2022-11-26,2022-11-26
AMERICAN SAMOA,167,2022-11-26,2022-11-26
ARIZONA,107260,2022-11-26,2022-11-26
ARKANSAS,45799,2022-11-26,2022-11-26
CALIFORNIA-RN,494597,2022-11-26,2022-11-26
CALIFORNIA-VN (Non-Participating),NA,2022-11-26,2022-11-26
COLORADO,87888,2022-11-26,2022-11-26
CONNECTICUT,88075,2022-11-26,2022-11-26
DELAWARE,21061,2022-11-26,2022-11-26
DISTRICT OF COLUMBIA,35788,2022-11-26,2022-11-26
FLORIDA,360427,2022-11-26,2022-11-26
GEORGIA,140137,2022-11-26,2022-11-26
GUAM,1259,2022-11-26,2022-11-26
HAWAII,32794,2022-11-26,2022-11-26
IDAHO,28428,2022-11-26,2022-11-26
ILLINOIS,211707,2022-11-26,2022-11-26
INDIANA,127969,2022-11-26,2022-11-26
IOWA,57819,2022-11-26,2022-11-26
KANSAS,53373,2022-11-26,2022-11-26
KENTUCKY,73380,2022-11-26,2022-11-26
LOUISIANA-PN (Non-Participating),NA,2022-11-26,2022-11-26
LOUISIANA-RN,65614,2022-11-26,2022-11-26
MAINE,28811,2022-11-26,2022-11-26
MARYLAND,88287,2022-11-26,2022-11-26
MASSACHUSETTS,167895,2022-11-26,2022-11-26
MICHIGAN (Non-Participating),NA,2022-11-26,2022-11-26
MINNESOTA,128637,2022-11-26,2022-11-26
MISSISSIPPI,52654,2022-11-26,2022-11-26
MISSOURI,121930,2022-11-26,2022-11-26
MONTANA,21628,2022-11-26,2022-11-26
NEBRASKA,31047,2022-11-26,2022-11-26
NEVADA,56550,2022-11-26,2022-11-26
NEW HAMPSHIRE,26665,2022-11-26,2022-11-26
NEW JERSEY,141857,2022-11-26,2022-11-26
NEW MEXICO,31484,2022-11-26,2022-11-26
NEW YORK,383780,2022-11-26,2022-11-26
NORTH CAROLINA,154238,2022-11-26,2022-11-26
NORTH DAKOTA,17413,2022-11-26,2022-11-26
NORTHERN MARIANA ISLANDS,3580,2022-11-26,2022-11-26
OHIO,238704,2022-11-26,2022-11-26
OKLAHOMA,50759,2022-11-26,2022-11-26
OREGON,80993,2022-11-26,2022-11-26
PENNSYLVANIA,244444,2022-11-26,2022-11-26
RHODE ISLAND,28948,2022-11-26,2022-11-26
SOUTH CAROLINA,78702,2022-11-26,2022-11-26
SOUTH DAKOTA,19706,2022-11-26,2022-11-26
TENNESSEE,113194,2022-11-26,2022-11-26
TEXAS,379828,2022-11-26,2022-11-26
UTAH,43987,2022-11-26,2022-11-26
VERMONT,21938,2022-11-26,2022-11-26
VIRGIN ISLANDS,1072,2022-11-26,2022-11-26
VIRGINIA,115945,2022-11-26,2022-11-26
WASHINGTON,126557,2022-11-26,2022-11-26
WEST VIRGINIA-PN (Non-Participating),NA,2022-11-26,2022-11-26
WEST VIRGINIA-RN,34187,2022-11-26,2022-11-26
WISCONSIN,117395,2022-11-26,2022-11-26
WYOMING,9573,2022-11-26,2022-11-26
TOTALS,5315904,2022-11-26,2022-11-26
