state,counts_lpn,updated_date,scrape_date
ALABAMA,15854,2025-04-08,2025-04-08
ALASKA,722,2025-04-08,2025-04-08
AMERICAN SAMOA,23,2025-04-08,2025-04-08
ARIZONA,11072,2025-04-08,2025-04-08
ARKANSAS,13706,2025-04-08,2025-04-08
CALIFORNIA-RN (Non-Participating),NA,2025-04-08,2025-04-08
CALIFORNIA-VN,113712,2025-04-08,2025-04-08
COLORADO,7464,2025-04-08,2025-04-08
CONNECTICUT,12666,2025-04-08,2025-04-08
DELAWARE,3120,2025-04-08,2025-04-08
DISTRICT OF COLUMBIA,2878,2025-04-08,2025-04-08
FLORIDA,65797,2025-04-08,2025-04-08
GEORGIA,30573,2025-04-08,2025-04-08
GUAM,190,2025-04-08,2025-04-08
HAWAII,2260,2025-04-08,2025-04-08
IDAHO,3243,2025-04-08,2025-04-08
ILLINOIS,27610,2025-04-08,2025-04-08
INDIANA,20368,2025-04-08,2025-04-08
IOWA,8740,2025-04-08,2025-04-08
KANSAS,9036,2025-04-08,2025-04-08
KENTUCKY,12545,2025-04-08,2025-04-08
LOUISIANA-PN,21290,2025-04-08,2025-04-08
LOUISIANA-RN (Non-Participating),NA,2025-04-08,2025-04-08
MAINE,1646,2025-04-08,2025-04-08
MARYLAND,11149,2025-04-08,2025-04-08
MASSACHUSETTS,20344,2025-04-08,2025-04-08
MICHIGAN,20618,2025-04-08,2025-04-08
MINNESOTA,17463,2025-04-08,2025-04-08
MISSISSIPPI,14346,2025-04-08,2025-04-08
MISSOURI,22882,2025-04-08,2025-04-08
MONTANA,2127,2025-04-08,2025-04-08
NEBRASKA,5398,2025-04-08,2025-04-08
NEVADA,4769,2025-04-08,2025-04-08
NEW HAMPSHIRE,3165,2025-04-08,2025-04-08
NEW JERSEY,24431,2025-04-08,2025-04-08
NEW MEXICO,2405,2025-04-08,2025-04-08
NEW YORK,76721,2025-04-08,2025-04-08
NORTH CAROLINA,22843,2025-04-08,2025-04-08
NORTH DAKOTA,2641,2025-04-08,2025-04-08
NORTHERN MARIANA ISLANDS,54,2025-04-08,2025-04-08
OHIO,51022,2025-04-08,2025-04-08
OKLAHOMA,16886,2025-04-08,2025-04-08
OREGON,6557,2025-04-08,2025-04-08
PENNSYLVANIA,49558,2025-04-08,2025-04-08
RHODE ISLAND,2342,2025-04-08,2025-04-08
SOUTH CAROLINA,12377,2025-04-08,2025-04-08
SOUTH DAKOTA,2764,2025-04-08,2025-04-08
TENNESSEE,29193,2025-04-08,2025-04-08
TEXAS,101239,2025-04-08,2025-04-08
UTAH,2688,2025-04-08,2025-04-08
VERMONT,1567,2025-04-08,2025-04-08
VIRGIN ISLANDS,77,2025-04-08,2025-04-08
VIRGINIA,26191,2025-04-08,2025-04-08
WASHINGTON,10294,2025-04-08,2025-04-08
WEST VIRGINIA-PN,7627,2025-04-08,2025-04-08
WEST VIRGINIA-RN (Non-Participating),NA,2025-04-08,2025-04-08
WISCONSIN,12448,2025-04-08,2025-04-08
WYOMING,707,2025-04-08,2025-04-08
TOTALS,969408,2025-04-08,2025-04-08
