state,counts_all,updated_date,scrape_date
ALABAMA,107358,2025-12-15,2025-12-15
ALASKA,23029,2025-12-15,2025-12-15
AMERICAN SAMOA,227,2025-12-15,2025-12-15
ARIZONA,127610,2025-12-15,2025-12-15
ARKANSAS,62720,2025-12-15,2025-12-15
CALIFORNIA,706356,2025-12-15,2025-12-15
COLORADO,96568,2025-12-15,2025-12-15
CONNECTICUT,95013,2025-12-15,2025-12-15
DELAWARE,22381,2025-12-15,2025-12-15
DISTRICT OF COLUMBIA,51766,2025-12-15,2025-12-15
FLORIDA,449033,2025-12-15,2025-12-15
GEORGIA,177549,2025-12-15,2025-12-15
GUAM,1332,2025-12-15,2025-12-15
HAWAII,36132,2025-12-15,2025-12-15
IDAHO,31758,2025-12-15,2025-12-15
ILLINOIS,278953,2025-12-15,2025-12-15
INDIANA,148479,2025-12-15,2025-12-15
IOWA,67523,2025-12-15,2025-12-15
KANSAS,62542,2025-12-15,2025-12-15
KENTUCKY,89303,2025-12-15,2025-12-15
LOUISIANA,90438,2025-12-15,2025-12-15
MAINE,30305,2025-12-15,2025-12-15
MARYLAND,102182,2025-12-15,2025-12-15
MASSACHUSETTS,191057,2025-12-15,2025-12-15
MICHIGAN,201482,2025-12-15,2025-12-15
MINNESOTA,156667,2025-12-15,2025-12-15
MISSISSIPPI,68990,2025-12-15,2025-12-15
MISSOURI,142373,2025-12-15,2025-12-15
MONTANA,29195,2025-12-15,2025-12-15
NEBRASKA,37708,2025-12-15,2025-12-15
NEVADA,67620,2025-12-15,2025-12-15
NEW HAMPSHIRE,30853,2025-12-15,2025-12-15
NEW JERSEY,176399,2025-12-15,2025-12-15
NEW MEXICO,37138,2025-12-15,2025-12-15
NEW YORK,607643,2025-12-15,2025-12-15
NORTH CAROLINA,188113,2025-12-15,2025-12-15
NORTH DAKOTA,20763,2025-12-15,2025-12-15
NORTHERN MARIANA ISLANDS,3953,2025-12-15,2025-12-15
OHIO,280456,2025-12-15,2025-12-15
OKLAHOMA,72421,2025-12-15,2025-12-15
OREGON,97885,2025-12-15,2025-12-15
PENNSYLVANIA,287215,2025-12-15,2025-12-15
RHODE ISLAND,24450,2025-12-15,2025-12-15
SOUTH CAROLINA,102732,2025-12-15,2025-12-15
SOUTH DAKOTA,23114,2025-12-15,2025-12-15
TENNESSEE,147021,2025-12-15,2025-12-15
TEXAS,528629,2025-12-15,2025-12-15
UTAH,49391,2025-12-15,2025-12-15
VERMONT,13490,2025-12-15,2025-12-15
VIRGIN ISLANDS,1202,2025-12-15,2025-12-15
VIRGINIA,149485,2025-12-15,2025-12-15
WASHINGTON,117049,2025-12-15,2025-12-15
WEST VIRGINIA,43288,2025-12-15,2025-12-15
WISCONSIN,132348,2025-12-15,2025-12-15
WYOMING,9574,2025-12-15,2025-12-15
