state,counts_all,updated_date,scrape_date
ALABAMA,107485,2025-11-04,2025-11-04
ALASKA,22666,2025-11-04,2025-11-04
AMERICAN SAMOA,214,2025-11-04,2025-11-04
ARIZONA,127086,2025-11-04,2025-11-04
ARKANSAS,62704,2025-11-04,2025-11-04
CALIFORNIA,702904,2025-11-04,2025-11-04
COLORADO,100712,2025-11-04,2025-11-04
CONNECTICUT,95134,2025-11-04,2025-11-04
DELAWARE,22233,2025-11-04,2025-11-04
DISTRICT OF COLUMBIA,51143,2025-11-04,2025-11-04
FLORIDA,446979,2025-11-04,2025-11-04
GEORGIA,176794,2025-11-04,2025-11-04
GUAM,1310,2025-11-04,2025-11-04
HAWAII,35300,2025-11-04,2025-11-04
IDAHO,31512,2025-11-04,2025-11-04
ILLINOIS,276824,2025-11-04,2025-11-04
INDIANA,145276,2025-11-04,2025-11-04
IOWA,67648,2025-11-04,2025-11-04
KANSAS,62649,2025-11-04,2025-11-04
KENTUCKY,88668,2025-11-04,2025-11-04
LOUISIANA,90493,2025-11-04,2025-11-04
MAINE,30441,2025-11-04,2025-11-04
MARYLAND,102169,2025-11-04,2025-11-04
MASSACHUSETTS,190020,2025-11-04,2025-11-04
MICHIGAN,202228,2025-11-04,2025-11-04
MINNESOTA,156489,2025-11-04,2025-11-04
MISSISSIPPI,68872,2025-11-04,2025-11-04
MISSOURI,141950,2025-11-04,2025-11-04
MONTANA,28865,2025-11-04,2025-11-04
NEBRASKA,38509,2025-11-04,2025-11-04
NEVADA,67403,2025-11-04,2025-11-04
NEW HAMPSHIRE,30971,2025-11-04,2025-11-04
NEW JERSEY,175514,2025-11-04,2025-11-04
NEW MEXICO,37075,2025-11-04,2025-11-04
NEW YORK,603625,2025-11-04,2025-11-04
NORTH CAROLINA,188128,2025-11-04,2025-11-04
NORTH DAKOTA,20702,2025-11-04,2025-11-04
NORTHERN MARIANA ISLANDS,4041,2025-11-04,2025-11-04
OHIO,278906,2025-11-04,2025-11-04
OKLAHOMA,72351,2025-11-04,2025-11-04
OREGON,97757,2025-11-04,2025-11-04
PENNSYLVANIA,286127,2025-11-04,2025-11-04
RHODE ISLAND,24329,2025-11-04,2025-11-04
SOUTH CAROLINA,102314,2025-11-04,2025-11-04
SOUTH DAKOTA,23118,2025-11-04,2025-11-04
TENNESSEE,147742,2025-11-04,2025-11-04
TEXAS,528400,2025-11-04,2025-11-04
UTAH,49003,2025-11-04,2025-11-04
VERMONT,13371,2025-11-04,2025-11-04
VIRGIN ISLANDS,1224,2025-11-04,2025-11-04
VIRGINIA,149553,2025-11-04,2025-11-04
WASHINGTON,120658,2025-11-04,2025-11-04
WEST VIRGINIA,43173,2025-11-04,2025-11-04
WISCONSIN,132002,2025-11-04,2025-11-04
WYOMING,9538,2025-11-04,2025-11-04
