state,counts_lpn,updated_date,scrape_date
ALABAMA,17634,2022-12-31,2023-01-01
ALASKA,630,2022-12-31,2023-01-01
AMERICAN SAMOA,132,2022-12-31,2023-01-01
ARIZONA,11008,2022-12-31,2023-01-01
ARKANSAS,14070,2022-12-31,2023-01-01
CALIFORNIA-RN (Non-Participating),NA,2022-12-31,2023-01-01
CALIFORNIA-VN,108020,2022-12-31,2023-01-01
COLORADO,7553,2022-12-31,2023-01-01
CONNECTICUT,14444,2022-12-31,2023-01-01
DELAWARE,2897,2022-12-31,2023-01-01
DISTRICT OF COLUMBIA,2334,2022-12-31,2023-01-01
FLORIDA,66432,2022-12-31,2023-01-01
GEORGIA,30616,2022-12-31,2023-01-01
GUAM,225,2022-12-31,2023-01-01
HAWAII,2004,2022-12-31,2023-01-01
IDAHO,3285,2022-12-31,2023-01-01
ILLINOIS,27186,2022-12-31,2023-01-01
INDIANA,20481,2022-12-31,2023-01-01
IOWA,9137,2022-12-31,2023-01-01
KANSAS,9402,2022-12-31,2023-01-01
KENTUCKY,12659,2022-12-31,2023-01-01
LOUISIANA-PN,21870,2022-12-31,2023-01-01
LOUISIANA-RN (Non-Participating),NA,2022-12-31,2023-01-01
MAINE,1837,2022-12-31,2023-01-01
MARYLAND,11055,2022-12-31,2023-01-01
MASSACHUSETTS,21276,2022-12-31,2023-01-01
MICHIGAN (Non-Participating),NA,2022-12-31,2023-01-01
MINNESOTA,18813,2022-12-31,2023-01-01
MISSISSIPPI,13610,2022-12-31,2023-01-01
MISSOURI,22866,2022-12-31,2023-01-01
MONTANA,2412,2022-12-31,2023-01-01
NEBRASKA,5606,2022-12-31,2023-01-01
NEVADA,4637,2022-12-31,2023-01-01
NEW HAMPSHIRE,3095,2022-12-31,2023-01-01
NEW JERSEY,23786,2022-12-31,2023-01-01
NEW MEXICO,2410,2022-12-31,2023-01-01
NEW YORK,70853,2022-12-31,2023-01-01
NORTH CAROLINA,23017,2022-12-31,2023-01-01
NORTH DAKOTA,3324,2022-12-31,2023-01-01
NORTHERN MARIANA ISLANDS,59,2022-12-31,2023-01-01
OHIO,49941,2022-12-31,2023-01-01
OKLAHOMA,16785,2022-12-31,2023-01-01
OREGON,6154,2022-12-31,2023-01-01
PENNSYLVANIA,49014,2022-12-31,2023-01-01
RHODE ISLAND,2791,2022-12-31,2023-01-01
SOUTH CAROLINA,12179,2022-12-31,2023-01-01
SOUTH DAKOTA,2670,2022-12-31,2023-01-01
TENNESSEE,29949,2022-12-31,2023-01-01
TEXAS,104159,2022-12-31,2023-01-01
UTAH,2634,2022-12-31,2023-01-01
VERMONT,1849,2022-12-31,2023-01-01
VIRGIN ISLANDS,91,2022-12-31,2023-01-01
VIRGINIA,26780,2022-12-31,2023-01-01
WASHINGTON,11124,2022-12-31,2023-01-01
WEST VIRGINIA-PN,7944,2022-12-31,2023-01-01
WEST VIRGINIA-RN (Non-Participating),NA,2022-12-31,2023-01-01
WISCONSIN,16149,2022-12-31,2023-01-01
WYOMING,1007,2022-12-31,2023-01-01
TOTALS,951895,2022-12-31,2023-01-01
