state,counts_lpn,updated_date,scrape_date
ALABAMA,15557,2025-01-21,2025-01-21
ALASKA,689,2025-01-21,2025-01-21
AMERICAN SAMOA,8,2025-01-21,2025-01-21
ARIZONA,10945,2025-01-21,2025-01-21
ARKANSAS,13857,2025-01-21,2025-01-21
CALIFORNIA-RN (Non-Participating),NA,2025-01-21,2025-01-21
CALIFORNIA-VN,113245,2025-01-21,2025-01-21
COLORADO,7333,2025-01-21,2025-01-21
CONNECTICUT,12651,2025-01-21,2025-01-21
DELAWARE,3049,2025-01-21,2025-01-21
DISTRICT OF COLUMBIA,2809,2025-01-21,2025-01-21
FLORIDA,65012,2025-01-21,2025-01-21
GEORGIA,30238,2025-01-21,2025-01-21
GUAM,190,2025-01-21,2025-01-21
HAWAII,2172,2025-01-21,2025-01-21
IDAHO,3198,2025-01-21,2025-01-21
ILLINOIS,27173,2025-01-21,2025-01-21
INDIANA,19954,2025-01-21,2025-01-21
IOWA,8716,2025-01-21,2025-01-21
KANSAS,9099,2025-01-21,2025-01-21
KENTUCKY,12401,2025-01-21,2025-01-21
LOUISIANA-PN,22250,2025-01-21,2025-01-21
LOUISIANA-RN (Non-Participating),NA,2025-01-21,2025-01-21
MAINE,1657,2025-01-21,2025-01-21
MARYLAND,11142,2025-01-21,2025-01-21
MASSACHUSETTS,20114,2025-01-21,2025-01-21
MICHIGAN,20718,2025-01-21,2025-01-21
MINNESOTA,17572,2025-01-21,2025-01-21
MISSISSIPPI,14088,2025-01-21,2025-01-21
MISSOURI,22498,2025-01-21,2025-01-21
MONTANA,2241,2025-01-21,2025-01-21
NEBRASKA,5342,2025-01-21,2025-01-21
NEVADA,4742,2025-01-21,2025-01-21
NEW HAMPSHIRE,3152,2025-01-21,2025-01-21
NEW JERSEY,24114,2025-01-21,2025-01-21
NEW MEXICO,2400,2025-01-21,2025-01-21
NEW YORK,76288,2025-01-21,2025-01-21
NORTH CAROLINA,22987,2025-01-21,2025-01-21
NORTH DAKOTA,2583,2025-01-21,2025-01-21
NORTHERN MARIANA ISLANDS,55,2025-01-21,2025-01-21
OHIO,50145,2025-01-21,2025-01-21
OKLAHOMA,17274,2025-01-21,2025-01-21
OREGON,6540,2025-01-21,2025-01-21
PENNSYLVANIA,48982,2025-01-21,2025-01-21
RHODE ISLAND,2746,2025-01-21,2025-01-21
SOUTH CAROLINA,12216,2025-01-21,2025-01-21
SOUTH DAKOTA,2764,2025-01-21,2025-01-21
TENNESSEE,29322,2025-01-21,2025-01-21
TEXAS,101342,2025-01-21,2025-01-21
UTAH,2668,2025-01-21,2025-01-21
VERMONT,1548,2025-01-21,2025-01-21
VIRGIN ISLANDS,74,2025-01-21,2025-01-21
VIRGINIA,26273,2025-01-21,2025-01-21
WASHINGTON,10360,2025-01-21,2025-01-21
WEST VIRGINIA-PN,7508,2025-01-21,2025-01-21
WEST VIRGINIA-RN (Non-Participating),NA,2025-01-21,2025-01-21
WISCONSIN,12100,2025-01-21,2025-01-21
WYOMING,687,2025-01-21,2025-01-21
TOTALS,964788,2025-01-21,2025-01-21
