state,counts_rn,updated_date,scrape_date
ALABAMA,94681,2022-03-14,2022-03-15
ALASKA,18590,2022-03-14,2022-03-15
AMERICAN SAMOA,167,2022-03-14,2022-03-15
ARIZONA,104766,2022-03-14,2022-03-15
ARKANSAS,45046,2022-03-14,2022-03-15
CALIFORNIA-RN,470064,2022-03-14,2022-03-15
CALIFORNIA-VN (Non-Participating),NA,2022-03-14,2022-03-15
COLORADO,82630,2022-03-14,2022-03-15
CONNECTICUT,83121,2022-03-14,2022-03-15
DELAWARE,19651,2022-03-14,2022-03-15
DISTRICT OF COLUMBIA,30861,2022-03-14,2022-03-15
FLORIDA,352554,2022-03-14,2022-03-15
GEORGIA,135902,2022-03-14,2022-03-15
GUAM,1635,2022-03-14,2022-03-15
HAWAII,28041,2022-03-14,2022-03-15
IDAHO,26439,2022-03-14,2022-03-15
ILLINOIS,222469,2022-03-14,2022-03-15
INDIANA,121488,2022-03-14,2022-03-15
IOWA,59010,2022-03-14,2022-03-15
KANSAS,53413,2022-03-14,2022-03-15
KENTUCKY,73343,2022-03-14,2022-03-15
LOUISIANA-PN (Non-Participating),NA,2022-03-14,2022-03-15
LOUISIANA-RN,63437,2022-03-14,2022-03-15
MAINE,28133,2022-03-14,2022-03-15
MARYLAND,86416,2022-03-14,2022-03-15
MASSACHUSETTS,156407,2022-03-14,2022-03-15
MICHIGAN (Non-Participating),NA,2022-03-14,2022-03-15
MINNESOTA,120567,2022-03-14,2022-03-15
MISSISSIPPI,51094,2022-03-14,2022-03-15
MISSOURI,117704,2022-03-14,2022-03-15
MONTANA,19829,2022-03-14,2022-03-15
NEBRASKA,31673,2022-03-14,2022-03-15
NEVADA,53059,2022-03-14,2022-03-15
NEW HAMPSHIRE,25787,2022-03-14,2022-03-15
NEW JERSEY,141634,2022-03-14,2022-03-15
NEW MEXICO,30370,2022-03-14,2022-03-15
NEW YORK,360359,2022-03-14,2022-03-15
NORTH CAROLINA,149761,2022-03-14,2022-03-15
NORTH DAKOTA,16158,2022-03-14,2022-03-15
NORTHERN MARIANA ISLANDS,3287,2022-03-14,2022-03-15
OHIO,224954,2022-03-14,2022-03-15
OKLAHOMA,51754,2022-03-14,2022-03-15
OREGON,74256,2022-03-14,2022-03-15
PENNSYLVANIA,236007,2022-03-14,2022-03-15
RHODE ISLAND,25555,2022-03-14,2022-03-15
SOUTH CAROLINA,78588,2022-03-14,2022-03-15
SOUTH DAKOTA,19368,2022-03-14,2022-03-15
TENNESSEE,110665,2022-03-14,2022-03-15
TEXAS,368595,2022-03-14,2022-03-15
UTAH,41210,2022-03-14,2022-03-15
VERMONT,20758,2022-03-14,2022-03-15
VIRGIN ISLANDS,1334,2022-03-14,2022-03-15
VIRGINIA,112998,2022-03-14,2022-03-15
WASHINGTON,119143,2022-03-14,2022-03-15
WEST VIRGINIA-PN (Non-Participating),NA,2022-03-14,2022-03-15
WEST VIRGINIA-RN,33726,2022-03-14,2022-03-15
WISCONSIN,112992,2022-03-14,2022-03-15
WYOMING,9036,2022-03-14,2022-03-15
TOTALS,5120485,2022-03-14,2022-03-15
