state,counts_rn,updated_date,scrape_date
ALABAMA,87493,2024-12-02,2024-12-02
ALASKA,23924,2024-12-02,2024-12-02
AMERICAN SAMOA,63,2024-12-02,2024-12-02
ARIZONA,114382,2024-12-02,2024-12-02
ARKANSAS,47625,2024-12-02,2024-12-02
CALIFORNIA-RN,546723,2024-12-02,2024-12-02
CALIFORNIA-VN (Non-Participating),NA,2024-12-02,2024-12-02
COLORADO,92832,2024-12-02,2024-12-02
CONNECTICUT,82789,2024-12-02,2024-12-02
DELAWARE,21507,2024-12-02,2024-12-02
DISTRICT OF COLUMBIA,41475,2024-12-02,2024-12-02
FLORIDA,380842,2024-12-02,2024-12-02
GEORGIA,146606,2024-12-02,2024-12-02
GUAM,1235,2024-12-02,2024-12-02
HAWAII,38295,2024-12-02,2024-12-02
IDAHO,29585,2024-12-02,2024-12-02
ILLINOIS,254534,2024-12-02,2024-12-02
INDIANA,131616,2024-12-02,2024-12-02
IOWA,58285,2024-12-02,2024-12-02
KANSAS,53051,2024-12-02,2024-12-02
KENTUCKY,74987,2024-12-02,2024-12-02
LOUISIANA-PN (Non-Participating),NA,2024-12-02,2024-12-02
LOUISIANA-RN,67072,2024-12-02,2024-12-02
MAINE,28902,2024-12-02,2024-12-02
MARYLAND,89752,2024-12-02,2024-12-02
MASSACHUSETTS,157040,2024-12-02,2024-12-02
MICHIGAN,175379,2024-12-02,2024-12-02
MINNESOTA,133734,2024-12-02,2024-12-02
MISSISSIPPI,54912,2024-12-02,2024-12-02
MISSOURI,124394,2024-12-02,2024-12-02
MONTANA,25148,2024-12-02,2024-12-02
NEBRASKA,31057,2024-12-02,2024-12-02
NEVADA,60469,2024-12-02,2024-12-02
NEW HAMPSHIRE,27319,2024-12-02,2024-12-02
NEW JERSEY,148608,2024-12-02,2024-12-02
NEW MEXICO,33944,2024-12-02,2024-12-02
NEW YORK,484390,2024-12-02,2024-12-02
NORTH CAROLINA,161634,2024-12-02,2024-12-02
NORTH DAKOTA,17904,2024-12-02,2024-12-02
NORTHERN MARIANA ISLANDS,4596,2024-12-02,2024-12-02
OHIO,233571,2024-12-02,2024-12-02
OKLAHOMA,53158,2024-12-02,2024-12-02
OREGON,86268,2024-12-02,2024-12-02
PENNSYLVANIA,237308,2024-12-02,2024-12-02
RHODE ISLAND,25671,2024-12-02,2024-12-02
SOUTH CAROLINA,83893,2024-12-02,2024-12-02
SOUTH DAKOTA,19976,2024-12-02,2024-12-02
TENNESSEE,116795,2024-12-02,2024-12-02
TEXAS,414317,2024-12-02,2024-12-02
UTAH,47645,2024-12-02,2024-12-02
VERMONT,13100,2024-12-02,2024-12-02
VIRGIN ISLANDS,1313,2024-12-02,2024-12-02
VIRGINIA,121241,2024-12-02,2024-12-02
WASHINGTON,108188,2024-12-02,2024-12-02
WEST VIRGINIA-PN (Non-Participating),NA,2024-12-02,2024-12-02
WEST VIRGINIA-RN,33440,2024-12-02,2024-12-02
WISCONSIN,114273,2024-12-02,2024-12-02
WYOMING,9573,2024-12-02,2024-12-02
TOTALS,5773833,2024-12-02,2024-12-02
