state,counts_lpn,updated_date,scrape_date
ALABAMA,17237,2022-08-01,2022-08-02
ALASKA,819,2022-08-01,2022-08-02
AMERICAN SAMOA,132,2022-08-01,2022-08-02
ARIZONA,11311,2022-08-01,2022-08-02
ARKANSAS,14133,2022-08-01,2022-08-02
CALIFORNIA-RN (Non-Participating),NA,2022-08-01,2022-08-02
CALIFORNIA-VN,107354,2022-08-01,2022-08-02
COLORADO,8334,2022-08-01,2022-08-02
CONNECTICUT,14225,2022-08-01,2022-08-02
DELAWARE,2811,2022-08-01,2022-08-02
DISTRICT OF COLUMBIA,2231,2022-08-01,2022-08-02
FLORIDA,64404,2022-08-01,2022-08-02
GEORGIA,29882,2022-08-01,2022-08-02
GUAM,218,2022-08-01,2022-08-02
HAWAII,1873,2022-08-01,2022-08-02
IDAHO,3624,2022-08-01,2022-08-02
ILLINOIS,26285,2022-08-01,2022-08-02
INDIANA,23478,2022-08-01,2022-08-02
IOWA,10076,2022-08-01,2022-08-02
KANSAS,9579,2022-08-01,2022-08-02
KENTUCKY,13354,2022-08-01,2022-08-02
LOUISIANA-PN,21451,2022-08-01,2022-08-02
LOUISIANA-RN (Non-Participating),NA,2022-08-01,2022-08-02
MAINE,1872,2022-08-01,2022-08-02
MARYLAND,11120,2022-08-01,2022-08-02
MASSACHUSETTS,20495,2022-08-01,2022-08-02
MICHIGAN (Non-Participating),NA,2022-08-01,2022-08-02
MINNESOTA,19090,2022-08-01,2022-08-02
MISSISSIPPI,13153,2022-08-01,2022-08-02
MISSOURI,22211,2022-08-01,2022-08-02
MONTANA,2367,2022-08-01,2022-08-02
NEBRASKA,5499,2022-08-01,2022-08-02
NEVADA,4580,2022-08-01,2022-08-02
NEW HAMPSHIRE,3103,2022-08-01,2022-08-02
NEW JERSEY,23015,2022-08-01,2022-08-02
NEW MEXICO,2428,2022-08-01,2022-08-02
NEW YORK,69422,2022-08-01,2022-08-02
NORTH CAROLINA,22595,2022-08-01,2022-08-02
NORTH DAKOTA,3202,2022-08-01,2022-08-02
NORTHERN MARIANA ISLANDS,56,2022-08-01,2022-08-02
OHIO,55590,2022-08-01,2022-08-02
OKLAHOMA,16269,2022-08-01,2022-08-02
OREGON,6108,2022-08-01,2022-08-02
PENNSYLVANIA,46725,2022-08-01,2022-08-02
RHODE ISLAND,2595,2022-08-01,2022-08-02
SOUTH CAROLINA,11829,2022-08-01,2022-08-02
SOUTH DAKOTA,2696,2022-08-01,2022-08-02
TENNESSEE,29961,2022-08-01,2022-08-02
TEXAS,103795,2022-08-01,2022-08-02
UTAH,2586,2022-08-01,2022-08-02
VERMONT,1798,2022-08-01,2022-08-02
VIRGIN ISLANDS,108,2022-08-01,2022-08-02
VIRGINIA,26610,2022-08-01,2022-08-02
WASHINGTON,11031,2022-08-01,2022-08-02
WEST VIRGINIA-PN,7559,2022-08-01,2022-08-02
WEST VIRGINIA-RN (Non-Participating),NA,2022-08-01,2022-08-02
WISCONSIN,15714,2022-08-01,2022-08-02
WYOMING,983,2022-08-01,2022-08-02
TOTALS,948976,2022-08-01,2022-08-02
