state,counts_all,updated_date,scrape_date
ALABAMA,116409,2022-11-26,2022-11-26
ALASKA,21940,2022-11-26,2022-11-26
AMERICAN SAMOA,299,2022-11-26,2022-11-26
ARIZONA,118213,2022-11-26,2022-11-26
ARKANSAS,59783,2022-11-26,2022-11-26
CALIFORNIA,602307,2022-11-26,2022-11-26
COLORADO,95397,2022-11-26,2022-11-26
CONNECTICUT,102344,2022-11-26,2022-11-26
DELAWARE,23944,2022-11-26,2022-11-26
DISTRICT OF COLUMBIA,38108,2022-11-26,2022-11-26
FLORIDA,426517,2022-11-26,2022-11-26
GEORGIA,170649,2022-11-26,2022-11-26
GUAM,1481,2022-11-26,2022-11-26
HAWAII,34772,2022-11-26,2022-11-26
IDAHO,31676,2022-11-26,2022-11-26
ILLINOIS,238804,2022-11-26,2022-11-26
INDIANA,148212,2022-11-26,2022-11-26
IOWA,67003,2022-11-26,2022-11-26
KANSAS,62825,2022-11-26,2022-11-26
KENTUCKY,85975,2022-11-26,2022-11-26
LOUISIANA,87325,2022-11-26,2022-11-26
MAINE,30651,2022-11-26,2022-11-26
MARYLAND,99464,2022-11-26,2022-11-26
MASSACHUSETTS,189059,2022-11-26,2022-11-26
MICHIGAN (Non-Participating),NA,2022-11-26,2022-11-26
MINNESOTA,147524,2022-11-26,2022-11-26
MISSISSIPPI,66227,2022-11-26,2022-11-26
MISSOURI,144719,2022-11-26,2022-11-26
MONTANA,24026,2022-11-26,2022-11-26
NEBRASKA,36641,2022-11-26,2022-11-26
NEVADA,61195,2022-11-26,2022-11-26
NEW HAMPSHIRE,29767,2022-11-26,2022-11-26
NEW JERSEY,165519,2022-11-26,2022-11-26
NEW MEXICO,33902,2022-11-26,2022-11-26
NEW YORK,454413,2022-11-26,2022-11-26
NORTH CAROLINA,177286,2022-11-26,2022-11-26
NORTH DAKOTA,20729,2022-11-26,2022-11-26
NORTHERN MARIANA ISLANDS,3637,2022-11-26,2022-11-26
OHIO,288325,2022-11-26,2022-11-26
OKLAHOMA,67471,2022-11-26,2022-11-26
OREGON,87167,2022-11-26,2022-11-26
PENNSYLVANIA,293041,2022-11-26,2022-11-26
RHODE ISLAND,31703,2022-11-26,2022-11-26
SOUTH CAROLINA,90834,2022-11-26,2022-11-26
SOUTH DAKOTA,22396,2022-11-26,2022-11-26
TENNESSEE,143189,2022-11-26,2022-11-26
TEXAS,484109,2022-11-26,2022-11-26
UTAH,46585,2022-11-26,2022-11-26
VERMONT,23776,2022-11-26,2022-11-26
VIRGIN ISLANDS,1160,2022-11-26,2022-11-26
VIRGINIA,142686,2022-11-26,2022-11-26
WASHINGTON,137704,2022-11-26,2022-11-26
WEST VIRGINIA,42093,2022-11-26,2022-11-26
WISCONSIN,133480,2022-11-26,2022-11-26
WYOMING,10576,2022-11-26,2022-11-26
