state,counts_rn,updated_date,scrape_date
ALABAMA,88629,2025-05-22,2025-05-22
ALASKA,20129,2025-05-22,2025-05-22
AMERICAN SAMOA,109,2025-05-22,2025-05-22
ARIZONA,116885,2025-05-22,2025-05-22
ARKANSAS,48472,2025-05-22,2025-05-22
CALIFORNIA-RN,565974,2025-05-22,2025-05-22
CALIFORNIA-VN (Non-Participating),NA,2025-05-22,2025-05-22
COLORADO,90132,2025-05-22,2025-05-22
CONNECTICUT,81475,2025-05-22,2025-05-22
DELAWARE,22021,2025-05-22,2025-05-22
DISTRICT OF COLUMBIA,44872,2025-05-22,2025-05-22
FLORIDA,376102,2025-05-22,2025-05-22
GEORGIA,144231,2025-05-22,2025-05-22
GUAM,1280,2025-05-22,2025-05-22
HAWAII,40753,2025-05-22,2025-05-22
IDAHO,30814,2025-05-22,2025-05-22
ILLINOIS,241220,2025-05-22,2025-05-22
INDIANA,134530,2025-05-22,2025-05-22
IOWA,58081,2025-05-22,2025-05-22
KANSAS,53081,2025-05-22,2025-05-22
KENTUCKY,78048,2025-05-22,2025-05-22
LOUISIANA-PN (Non-Participating),NA,2025-05-22,2025-05-22
LOUISIANA-RN,66807,2025-05-22,2025-05-22
MAINE,28802,2025-05-22,2025-05-22
MARYLAND,90104,2025-05-22,2025-05-22
MASSACHUSETTS,162200,2025-05-22,2025-05-22
MICHIGAN,177499,2025-05-22,2025-05-22
MINNESOTA,135958,2025-05-22,2025-05-22
MISSISSIPPI,52190,2025-05-22,2025-05-22
MISSOURI,115657,2025-05-22,2025-05-22
MONTANA,25103,2025-05-22,2025-05-22
NEBRASKA,31665,2025-05-22,2025-05-22
NEVADA,61262,2025-05-22,2025-05-22
NEW HAMPSHIRE,27442,2025-05-22,2025-05-22
NEW JERSEY,152086,2025-05-22,2025-05-22
NEW MEXICO,34261,2025-05-22,2025-05-22
NEW YORK,504127,2025-05-22,2025-05-22
NORTH CAROLINA,162689,2025-05-22,2025-05-22
NORTH DAKOTA,17201,2025-05-22,2025-05-22
NORTHERN MARIANA ISLANDS,4345,2025-05-22,2025-05-22
OHIO,237382,2025-05-22,2025-05-22
OKLAHOMA,53949,2025-05-22,2025-05-22
OREGON,89368,2025-05-22,2025-05-22
PENNSYLVANIA,234854,2025-05-22,2025-05-22
RHODE ISLAND,20735,2025-05-22,2025-05-22
SOUTH CAROLINA,86471,2025-05-22,2025-05-22
SOUTH DAKOTA,20074,2025-05-22,2025-05-22
TENNESSEE,116703,2025-05-22,2025-05-22
TEXAS,421203,2025-05-22,2025-05-22
UTAH,44296,2025-05-22,2025-05-22
VERMONT,10904,2025-05-22,2025-05-22
VIRGIN ISLANDS,1275,2025-05-22,2025-05-22
VIRGINIA,121729,2025-05-22,2025-05-22
WASHINGTON,106411,2025-05-22,2025-05-22
WEST VIRGINIA-PN (Non-Participating),NA,2025-05-22,2025-05-22
WEST VIRGINIA-RN,34648,2025-05-22,2025-05-22
WISCONSIN,117450,2025-05-22,2025-05-22
WYOMING,8421,2025-05-22,2025-05-22
TOTALS,5812109,2025-05-22,2025-05-22
