state,counts_lpn,updated_date,scrape_date
ALABAMA,15335,2024-10-05,2024-10-06
ALASKA,868,2024-10-05,2024-10-06
AMERICAN SAMOA,6,2024-10-05,2024-10-06
ARIZONA,10791,2024-10-05,2024-10-06
ARKANSAS,13826,2024-10-05,2024-10-06
CALIFORNIA-RN (Non-Participating),NA,2024-10-05,2024-10-06
CALIFORNIA-VN,112501,2024-10-05,2024-10-06
COLORADO,8522,2024-10-05,2024-10-06
CONNECTICUT,12777,2024-10-05,2024-10-06
DELAWARE,2991,2024-10-05,2024-10-06
DISTRICT OF COLUMBIA,2826,2024-10-05,2024-10-06
FLORIDA,64148,2024-10-05,2024-10-06
GEORGIA,29929,2024-10-05,2024-10-06
GUAM,189,2024-10-05,2024-10-06
HAWAII,2083,2024-10-05,2024-10-06
IDAHO,3104,2024-10-05,2024-10-06
ILLINOIS,26711,2024-10-05,2024-10-06
INDIANA,22906,2024-10-05,2024-10-06
IOWA,8951,2024-10-05,2024-10-06
KANSAS,9237,2024-10-05,2024-10-06
KENTUCKY,13252,2024-10-05,2024-10-06
LOUISIANA-PN,21918,2024-10-05,2024-10-06
LOUISIANA-RN (Non-Participating),NA,2024-10-05,2024-10-06
MAINE,1669,2024-10-05,2024-10-06
MARYLAND,11083,2024-10-05,2024-10-06
MASSACHUSETTS,19865,2024-10-05,2024-10-06
MICHIGAN,20825,2024-10-05,2024-10-06
MINNESOTA,17724,2024-10-05,2024-10-06
MISSISSIPPI,13903,2024-10-05,2024-10-06
MISSOURI,22310,2024-10-05,2024-10-06
MONTANA,2226,2024-10-05,2024-10-06
NEBRASKA,5307,2024-10-05,2024-10-06
NEVADA,4803,2024-10-05,2024-10-06
NEW HAMPSHIRE,3128,2024-10-05,2024-10-06
NEW JERSEY,23634,2024-10-05,2024-10-06
NEW MEXICO,2428,2024-10-05,2024-10-06
NEW YORK,75476,2024-10-05,2024-10-06
NORTH CAROLINA,23010,2024-10-05,2024-10-06
NORTH DAKOTA,3006,2024-10-05,2024-10-06
NORTHERN MARIANA ISLANDS,58,2024-10-05,2024-10-06
OHIO,55996,2024-10-05,2024-10-06
OKLAHOMA,16975,2024-10-05,2024-10-06
OREGON,6489,2024-10-05,2024-10-06
PENNSYLVANIA,48116,2024-10-05,2024-10-06
RHODE ISLAND,2635,2024-10-05,2024-10-06
SOUTH CAROLINA,12027,2024-10-05,2024-10-06
SOUTH DAKOTA,2767,2024-10-05,2024-10-06
TENNESSEE,29444,2024-10-05,2024-10-06
TEXAS,101764,2024-10-05,2024-10-06
UTAH,2534,2024-10-05,2024-10-06
VERMONT,1500,2024-10-05,2024-10-06
VIRGIN ISLANDS,82,2024-10-05,2024-10-06
VIRGINIA,26222,2024-10-05,2024-10-06
WASHINGTON,10456,2024-10-05,2024-10-06
WEST VIRGINIA-PN,7360,2024-10-05,2024-10-06
WEST VIRGINIA-RN (Non-Participating),NA,2024-10-05,2024-10-06
WISCONSIN,11838,2024-10-05,2024-10-06
WYOMING,1010,2024-10-05,2024-10-06
TOTALS,970541,2024-10-05,2024-10-06
