state,counts_rn,updated_date,scrape_date
ALABAMA,93141,2021-10-09,2021-10-10
ALASKA,17169,2021-10-09,2021-10-10
AMERICAN SAMOA,166,2021-10-09,2021-10-10
ARIZONA,101075,2021-10-09,2021-10-10
ARKANSAS,44708,2021-10-09,2021-10-10
CALIFORNIA-RN,461611,2021-10-09,2021-10-10
CALIFORNIA-VN (Non-Participating),NA,2021-10-09,2021-10-10
COLORADO,83927,2021-10-09,2021-10-10
CONNECTICUT,79660,2021-10-09,2021-10-10
DELAWARE,18885,2021-10-09,2021-10-10
DISTRICT OF COLUMBIA,29364,2021-10-09,2021-10-10
FLORIDA,341708,2021-10-09,2021-10-10
GEORGIA,138007,2021-10-09,2021-10-10
GUAM,1510,2021-10-09,2021-10-10
HAWAII,25263,2021-10-09,2021-10-10
IDAHO,24845,2021-10-09,2021-10-10
ILLINOIS,216455,2021-10-09,2021-10-10
INDIANA,133136,2021-10-09,2021-10-10
IOWA,58719,2021-10-09,2021-10-10
KANSAS,53973,2021-10-09,2021-10-10
KENTUCKY,75960,2021-10-09,2021-10-10
LOUISIANA-PN (Non-Participating),NA,2021-10-09,2021-10-10
LOUISIANA-RN,65378,2021-10-09,2021-10-10
MAINE,27839,2021-10-09,2021-10-10
MARYLAND,87136,2021-10-09,2021-10-10
MASSACHUSETTS,150716,2021-10-09,2021-10-10
MICHIGAN (Non-Participating),NA,2021-10-09,2021-10-10
MINNESOTA,119184,2021-10-09,2021-10-10
MISSISSIPPI,50180,2021-10-09,2021-10-10
MISSOURI,115589,2021-10-09,2021-10-10
MONTANA,19599,2021-10-09,2021-10-10
NEBRASKA,33921,2021-10-09,2021-10-10
NEVADA,50914,2021-10-09,2021-10-10
NEW HAMPSHIRE,25291,2021-10-09,2021-10-10
NEW JERSEY,137835,2021-10-09,2021-10-10
NEW MEXICO,29925,2021-10-09,2021-10-10
NEW YORK,400461,2021-10-09,2021-10-10
NORTH CAROLINA,148460,2021-10-09,2021-10-10
NORTH DAKOTA,16533,2021-10-09,2021-10-10
NORTHERN MARIANA ISLANDS,3354,2021-10-09,2021-10-10
OHIO,231470,2021-10-09,2021-10-10
OKLAHOMA,51692,2021-10-09,2021-10-10
OREGON,72147,2021-10-09,2021-10-10
PENNSYLVANIA,236697,2021-10-09,2021-10-10
RHODE ISLAND,26519,2021-10-09,2021-10-10
SOUTH CAROLINA,76314,2021-10-09,2021-10-10
SOUTH DAKOTA,19216,2021-10-09,2021-10-10
TENNESSEE,110126,2021-10-09,2021-10-10
TEXAS,362322,2021-10-09,2021-10-10
UTAH,39517,2021-10-09,2021-10-10
VERMONT,19455,2021-10-09,2021-10-10
VIRGIN ISLANDS,1286,2021-10-09,2021-10-10
VIRGINIA,112071,2021-10-09,2021-10-10
WASHINGTON,115902,2021-10-09,2021-10-10
WEST VIRGINIA-PN (Non-Participating),NA,2021-10-09,2021-10-10
WEST VIRGINIA-RN,34314,2021-10-09,2021-10-10
WISCONSIN,110225,2021-10-09,2021-10-10
WYOMING,8738,2021-10-09,2021-10-10
TOTALS,5109608,2021-10-09,2021-10-10
