state,counts_lpn,updated_date,scrape_date
ALABAMA,16954,2022-05-07,2022-05-08
ALASKA,789,2022-05-07,2022-05-08
AMERICAN SAMOA,132,2022-05-07,2022-05-08
ARIZONA,11138,2022-05-07,2022-05-08
ARKANSAS,13993,2022-05-07,2022-05-08
CALIFORNIA-RN (Non-Participating),NA,2022-05-07,2022-05-08
CALIFORNIA-VN,106223,2022-05-07,2022-05-08
COLORADO,8194,2022-05-07,2022-05-08
CONNECTICUT,14028,2022-05-07,2022-05-08
DELAWARE,2700,2022-05-07,2022-05-08
DISTRICT OF COLUMBIA,2195,2022-05-07,2022-05-08
FLORIDA,63217,2022-05-07,2022-05-08
GEORGIA,30219,2022-05-07,2022-05-08
GUAM,215,2022-05-07,2022-05-08
HAWAII,1799,2022-05-07,2022-05-08
IDAHO,3597,2022-05-07,2022-05-08
ILLINOIS,26124,2022-05-07,2022-05-08
INDIANA,23346,2022-05-07,2022-05-08
IOWA,10029,2022-05-07,2022-05-08
KANSAS,9463,2022-05-07,2022-05-08
KENTUCKY,13070,2022-05-07,2022-05-08
LOUISIANA-PN,21116,2022-05-07,2022-05-08
LOUISIANA-RN (Non-Participating),NA,2022-05-07,2022-05-08
MAINE,1895,2022-05-07,2022-05-08
MARYLAND,11199,2022-05-07,2022-05-08
MASSACHUSETTS,20246,2022-05-07,2022-05-08
MICHIGAN (Non-Participating),NA,2022-05-07,2022-05-08
MINNESOTA,19192,2022-05-07,2022-05-08
MISSISSIPPI,12942,2022-05-07,2022-05-08
MISSOURI,24650,2022-05-07,2022-05-08
MONTANA,2330,2022-05-07,2022-05-08
NEBRASKA,5330,2022-05-07,2022-05-08
NEVADA,4488,2022-05-07,2022-05-08
NEW HAMPSHIRE,3114,2022-05-07,2022-05-08
NEW JERSEY,24309,2022-05-07,2022-05-08
NEW MEXICO,2434,2022-05-07,2022-05-08
NEW YORK,68894,2022-05-07,2022-05-08
NORTH CAROLINA,22647,2022-05-07,2022-05-08
NORTH DAKOTA,3108,2022-05-07,2022-05-08
NORTHERN MARIANA ISLANDS,52,2022-05-07,2022-05-08
OHIO,54972,2022-05-07,2022-05-08
OKLAHOMA,15840,2022-05-07,2022-05-08
OREGON,6029,2022-05-07,2022-05-08
PENNSYLVANIA,53694,2022-05-07,2022-05-08
RHODE ISLAND,2452,2022-05-07,2022-05-08
SOUTH CAROLINA,12431,2022-05-07,2022-05-08
SOUTH DAKOTA,2677,2022-05-07,2022-05-08
TENNESSEE,30001,2022-05-07,2022-05-08
TEXAS,104591,2022-05-07,2022-05-08
UTAH,2539,2022-05-07,2022-05-08
VERMONT,1626,2022-05-07,2022-05-08
VIRGIN ISLANDS,96,2022-05-07,2022-05-08
VIRGINIA,26782,2022-05-07,2022-05-08
WASHINGTON,11058,2022-05-07,2022-05-08
WEST VIRGINIA-PN,8192,2022-05-07,2022-05-08
WEST VIRGINIA-RN (Non-Participating),NA,2022-05-07,2022-05-08
WISCONSIN,15482,2022-05-07,2022-05-08
WYOMING,904,2022-05-07,2022-05-08
TOTALS,954737,2022-05-07,2022-05-08
