state,counts_all,updated_date,scrape_date
ALABAMA,103790,2025-03-01,2025-03-01
ALASKA,19773,2025-03-01,2025-03-01
AMERICAN SAMOA,96,2025-03-01,2025-03-01
ARIZONA,127183,2025-03-01,2025-03-01
ARKANSAS,62101,2025-03-01,2025-03-01
CALIFORNIA,670944,2025-03-01,2025-03-01
COLORADO,96328,2025-03-01,2025-03-01
CONNECTICUT,95288,2025-03-01,2025-03-01
DELAWARE,24976,2025-03-01,2025-03-01
DISTRICT OF COLUMBIA,46010,2025-03-01,2025-03-01
FLORIDA,450419,2025-03-01,2025-03-01
GEORGIA,179358,2025-03-01,2025-03-01
GUAM,1453,2025-03-01,2025-03-01
HAWAII,41894,2025-03-01,2025-03-01
IDAHO,33514,2025-03-01,2025-03-01
ILLINOIS,264128,2025-03-01,2025-03-01
INDIANA,153761,2025-03-01,2025-03-01
IOWA,67074,2025-03-01,2025-03-01
KANSAS,62332,2025-03-01,2025-03-01
KENTUCKY,88984,2025-03-01,2025-03-01
LOUISIANA,87686,2025-03-01,2025-03-01
MAINE,30454,2025-03-01,2025-03-01
MARYLAND,101294,2025-03-01,2025-03-01
MASSACHUSETTS,179656,2025-03-01,2025-03-01
MICHIGAN,197490,2025-03-01,2025-03-01
MINNESOTA,152457,2025-03-01,2025-03-01
MISSISSIPPI,66082,2025-03-01,2025-03-01
MISSOURI,147975,2025-03-01,2025-03-01
MONTANA,26453,2025-03-01,2025-03-01
NEBRASKA,36884,2025-03-01,2025-03-01
NEVADA,65624,2025-03-01,2025-03-01
NEW HAMPSHIRE,30657,2025-03-01,2025-03-01
NEW JERSEY,175026,2025-03-01,2025-03-01
NEW MEXICO,36667,2025-03-01,2025-03-01
NEW YORK,570050,2025-03-01,2025-03-01
NORTH CAROLINA,185702,2025-03-01,2025-03-01
NORTH DAKOTA,19570,2025-03-01,2025-03-01
NORTHERN MARIANA ISLANDS,4536,2025-03-01,2025-03-01
OHIO,286636,2025-03-01,2025-03-01
OKLAHOMA,70706,2025-03-01,2025-03-01
OREGON,94753,2025-03-01,2025-03-01
PENNSYLVANIA,289368,2025-03-01,2025-03-01
RHODE ISLAND,28723,2025-03-01,2025-03-01
SOUTH CAROLINA,97783,2025-03-01,2025-03-01
SOUTH DAKOTA,22876,2025-03-01,2025-03-01
TENNESSEE,146412,2025-03-01,2025-03-01
TEXAS,522264,2025-03-01,2025-03-01
UTAH,46273,2025-03-01,2025-03-01
VERMONT,14832,2025-03-01,2025-03-01
VIRGIN ISLANDS,1405,2025-03-01,2025-03-01
VIRGINIA,147980,2025-03-01,2025-03-01
WASHINGTON,118786,2025-03-01,2025-03-01
WEST VIRGINIA,41706,2025-03-01,2025-03-01
WISCONSIN,128591,2025-03-01,2025-03-01
WYOMING,8962,2025-03-01,2025-03-01
