state,counts_lpn,updated_date,scrape_date
ALABAMA,15815,2025-03-20,2025-03-20
ALASKA,712,2025-03-20,2025-03-20
AMERICAN SAMOA,14,2025-03-20,2025-03-20
ARIZONA,11046,2025-03-20,2025-03-20
ARKANSAS,13792,2025-03-20,2025-03-20
CALIFORNIA-RN (Non-Participating),NA,2025-03-20,2025-03-20
CALIFORNIA-VN,113794,2025-03-20,2025-03-20
COLORADO,7412,2025-03-20,2025-03-20
CONNECTICUT,12626,2025-03-20,2025-03-20
DELAWARE,3103,2025-03-20,2025-03-20
DISTRICT OF COLUMBIA,2862,2025-03-20,2025-03-20
FLORIDA,65614,2025-03-20,2025-03-20
GEORGIA,30539,2025-03-20,2025-03-20
GUAM,190,2025-03-20,2025-03-20
HAWAII,2242,2025-03-20,2025-03-20
IDAHO,3230,2025-03-20,2025-03-20
ILLINOIS,27520,2025-03-20,2025-03-20
INDIANA,20299,2025-03-20,2025-03-20
IOWA,8717,2025-03-20,2025-03-20
KANSAS,9107,2025-03-20,2025-03-20
KENTUCKY,12495,2025-03-20,2025-03-20
LOUISIANA-PN,21282,2025-03-20,2025-03-20
LOUISIANA-RN (Non-Participating),NA,2025-03-20,2025-03-20
MAINE,1649,2025-03-20,2025-03-20
MARYLAND,11172,2025-03-20,2025-03-20
MASSACHUSETTS,20290,2025-03-20,2025-03-20
MICHIGAN,20635,2025-03-20,2025-03-20
MINNESOTA,17543,2025-03-20,2025-03-20
MISSISSIPPI,14312,2025-03-20,2025-03-20
MISSOURI,22841,2025-03-20,2025-03-20
MONTANA,2120,2025-03-20,2025-03-20
NEBRASKA,5394,2025-03-20,2025-03-20
NEVADA,4759,2025-03-20,2025-03-20
NEW HAMPSHIRE,3173,2025-03-20,2025-03-20
NEW JERSEY,24349,2025-03-20,2025-03-20
NEW MEXICO,2408,2025-03-20,2025-03-20
NEW YORK,76559,2025-03-20,2025-03-20
NORTH CAROLINA,22933,2025-03-20,2025-03-20
NORTH DAKOTA,2632,2025-03-20,2025-03-20
NORTHERN MARIANA ISLANDS,54,2025-03-20,2025-03-20
OHIO,50877,2025-03-20,2025-03-20
OKLAHOMA,17067,2025-03-20,2025-03-20
OREGON,6537,2025-03-20,2025-03-20
PENNSYLVANIA,49416,2025-03-20,2025-03-20
RHODE ISLAND,2292,2025-03-20,2025-03-20
SOUTH CAROLINA,12339,2025-03-20,2025-03-20
SOUTH DAKOTA,2771,2025-03-20,2025-03-20
TENNESSEE,29258,2025-03-20,2025-03-20
TEXAS,101503,2025-03-20,2025-03-20
UTAH,2661,2025-03-20,2025-03-20
VERMONT,1566,2025-03-20,2025-03-20
VIRGIN ISLANDS,77,2025-03-20,2025-03-20
VIRGINIA,26251,2025-03-20,2025-03-20
WASHINGTON,10307,2025-03-20,2025-03-20
WEST VIRGINIA-PN,7617,2025-03-20,2025-03-20
WEST VIRGINIA-RN (Non-Participating),NA,2025-03-20,2025-03-20
WISCONSIN,12386,2025-03-20,2025-03-20
WYOMING,703,2025-03-20,2025-03-20
TOTALS,968862,2025-03-20,2025-03-20
