state,counts_all,updated_date,scrape_date
ALABAMA,111808,2022-04-28,2022-04-29
ALASKA,19842,2022-04-28,2022-04-29
AMERICAN SAMOA,298,2022-04-28,2022-04-29
ARIZONA,116745,2022-04-28,2022-04-29
ARKANSAS,59140,2022-04-28,2022-04-29
CALIFORNIA,580510,2022-04-28,2022-04-29
COLORADO,91569,2022-04-28,2022-04-29
CONNECTICUT,98267,2022-04-28,2022-04-29
DELAWARE,22547,2022-04-28,2022-04-29
DISTRICT OF COLUMBIA,33462,2022-04-28,2022-04-29
FLORIDA,418394,2022-04-28,2022-04-29
GEORGIA,166783,2022-04-28,2022-04-29
GUAM,1862,2022-04-28,2022-04-29
HAWAII,30671,2022-04-28,2022-04-29
IDAHO,30416,2022-04-28,2022-04-29
ILLINOIS,250907,2022-04-28,2022-04-29
INDIANA,145883,2022-04-28,2022-04-29
IOWA,68919,2022-04-28,2022-04-29
KANSAS,62929,2022-04-28,2022-04-29
KENTUCKY,86771,2022-04-28,2022-04-29
LOUISIANA,84910,2022-04-28,2022-04-29
MAINE,30100,2022-04-28,2022-04-29
MARYLAND,98363,2022-04-28,2022-04-29
MASSACHUSETTS,178385,2022-04-28,2022-04-29
MICHIGAN (Non-Participating),NA,2022-04-28,2022-04-29
MINNESOTA,140402,2022-04-28,2022-04-29
MISSISSIPPI,64208,2022-04-28,2022-04-29
MISSOURI,142844,2022-04-28,2022-04-29
MONTANA,22449,2022-04-28,2022-04-29
NEBRASKA,37111,2022-04-28,2022-04-29
NEVADA,58444,2022-04-28,2022-04-29
NEW HAMPSHIRE,28988,2022-04-28,2022-04-29
NEW JERSEY,166686,2022-04-28,2022-04-29
NEW MEXICO,33040,2022-04-28,2022-04-29
NEW YORK,433140,2022-04-28,2022-04-29
NORTH CAROLINA,173046,2022-04-28,2022-04-29
NORTH DAKOTA,19419,2022-04-28,2022-04-29
NORTHERN MARIANA ISLANDS,3489,2022-04-28,2022-04-29
OHIO,282050,2022-04-28,2022-04-29
OKLAHOMA,67416,2022-04-28,2022-04-29
OREGON,81365,2022-04-28,2022-04-29
PENNSYLVANIA,291538,2022-04-28,2022-04-29
RHODE ISLAND,28637,2022-04-28,2022-04-29
SOUTH CAROLINA,91493,2022-04-28,2022-04-29
SOUTH DAKOTA,22055,2022-04-28,2022-04-29
TENNESSEE,140975,2022-04-28,2022-04-29
TEXAS,475301,2022-04-28,2022-04-29
UTAH,44082,2022-04-28,2022-04-29
VERMONT,22622,2022-04-28,2022-04-29
VIRGIN ISLANDS,1469,2022-04-28,2022-04-29
VIRGINIA,140387,2022-04-28,2022-04-29
WASHINGTON,131535,2022-04-28,2022-04-29
WEST VIRGINIA,42247,2022-04-28,2022-04-29
WISCONSIN,129050,2022-04-28,2022-04-29
WYOMING,10033,2022-04-28,2022-04-29
