state,counts_lpn,updated_date,scrape_date
ALABAMA,16697,2026-07-31,2026-08-02
ALASKA,961,2026-07-31,2026-08-02
AMERICAN SAMOA,72,2026-07-31,2026-08-02
ARIZONA,11397,2026-07-31,2026-08-02
ARKANSAS,13928,2026-07-31,2026-08-02
CALIFORNIA-RN (Non-Participating),NA,2026-07-31,2026-08-02
CALIFORNIA-VN,118387,2026-07-31,2026-08-02
COLORADO,8213,2026-07-31,2026-08-02
CONNECTICUT,12606,2026-07-31,2026-08-02
DELAWARE,3165,2026-07-31,2026-08-02
DISTRICT OF COLUMBIA,2190,2026-07-31,2026-08-02
FLORIDA,62265,2026-07-31,2026-08-02
GEORGIA,29089,2026-07-31,2026-08-02
GUAM,193,2026-07-31,2026-08-02
HAWAII,2018,2026-07-31,2026-08-02
IDAHO,3562,2026-07-31,2026-08-02
ILLINOIS,26745,2026-07-31,2026-08-02
INDIANA,22128,2026-07-31,2026-08-02
IOWA,9106,2026-07-31,2026-08-02
KANSAS,9311,2026-07-31,2026-08-02
KENTUCKY,12854,2026-07-31,2026-08-02
LOUISIANA-PN,22012,2026-07-31,2026-08-02
LOUISIANA-RN (Non-Participating),NA,2026-07-31,2026-08-02
MAINE,1552,2026-07-31,2026-08-02
MARYLAND,11383,2026-07-31,2026-08-02
MASSACHUSETTS,19615,2026-07-31,2026-08-02
MICHIGAN,20882,2026-07-31,2026-08-02
MINNESOTA,17264,2026-07-31,2026-08-02
MISSISSIPPI,13740,2026-07-31,2026-08-02
MISSOURI,21103,2026-07-31,2026-08-02
MONTANA,2160,2026-07-31,2026-08-02
NEBRASKA,5069,2026-07-31,2026-08-02
NEVADA,4811,2026-07-31,2026-08-02
NEW HAMPSHIRE,3110,2026-07-31,2026-08-02
NEW JERSEY,23500,2026-07-31,2026-08-02
NEW MEXICO,2560,2026-07-31,2026-08-02
NEW YORK,80705,2026-07-31,2026-08-02
NORTH CAROLINA,22840,2026-07-31,2026-08-02
NORTH DAKOTA,2628,2026-07-31,2026-08-02
NORTHERN MARIANA ISLANDS,48,2026-07-31,2026-08-02
OHIO,56711,2026-07-31,2026-08-02
OKLAHOMA,17180,2026-07-31,2026-08-02
OREGON,6917,2026-07-31,2026-08-02
PENNSYLVANIA,46573,2026-07-31,2026-08-02
RHODE ISLAND,2610,2026-07-31,2026-08-02
SOUTH CAROLINA,12194,2026-07-31,2026-08-02
SOUTH DAKOTA,2794,2026-07-31,2026-08-02
TENNESSEE,29213,2026-07-31,2026-08-02
TEXAS,100440,2026-07-31,2026-08-02
UTAH,2659,2026-07-31,2026-08-02
VERMONT,1311,2026-07-31,2026-08-02
VIRGIN ISLANDS,82,2026-07-31,2026-08-02
VIRGINIA,26257,2026-07-31,2026-08-02
WASHINGTON,9986,2026-07-31,2026-08-02
WEST VIRGINIA-PN,6978,2026-07-31,2026-08-02
WEST VIRGINIA-RN (Non-Participating),NA,2026-07-31,2026-08-02
WISCONSIN,12068,2026-07-31,2026-08-02
WYOMING,963,2026-07-31,2026-08-02
TOTALS,974805,2026-07-31,2026-08-02
