state,counts_all,updated_date,scrape_date
ALABAMA,103778,2025-02-15,2025-02-15
ALASKA,19592,2025-02-15,2025-02-15
AMERICAN SAMOA,96,2025-02-15,2025-02-15
ARIZONA,126926,2025-02-15,2025-02-15
ARKANSAS,62065,2025-02-15,2025-02-15
CALIFORNIA,668614,2025-02-15,2025-02-15
COLORADO,96048,2025-02-15,2025-02-15
CONNECTICUT,94985,2025-02-15,2025-02-15
DELAWARE,24920,2025-02-15,2025-02-15
DISTRICT OF COLUMBIA,45669,2025-02-15,2025-02-15
FLORIDA,449215,2025-02-15,2025-02-15
GEORGIA,178891,2025-02-15,2025-02-15
GUAM,1446,2025-02-15,2025-02-15
HAWAII,41645,2025-02-15,2025-02-15
IDAHO,33451,2025-02-15,2025-02-15
ILLINOIS,262755,2025-02-15,2025-02-15
INDIANA,153367,2025-02-15,2025-02-15
IOWA,67203,2025-02-15,2025-02-15
KANSAS,62223,2025-02-15,2025-02-15
KENTUCKY,88891,2025-02-15,2025-02-15
LOUISIANA,87450,2025-02-15,2025-02-15
MAINE,30468,2025-02-15,2025-02-15
MARYLAND,100970,2025-02-15,2025-02-15
MASSACHUSETTS,178965,2025-02-15,2025-02-15
MICHIGAN,197110,2025-02-15,2025-02-15
MINNESOTA,152003,2025-02-15,2025-02-15
MISSISSIPPI,65898,2025-02-15,2025-02-15
MISSOURI,148008,2025-02-15,2025-02-15
MONTANA,26280,2025-02-15,2025-02-15
NEBRASKA,36813,2025-02-15,2025-02-15
NEVADA,65443,2025-02-15,2025-02-15
NEW HAMPSHIRE,30636,2025-02-15,2025-02-15
NEW JERSEY,174446,2025-02-15,2025-02-15
NEW MEXICO,36543,2025-02-15,2025-02-15
NEW YORK,568544,2025-02-15,2025-02-15
NORTH CAROLINA,185448,2025-02-15,2025-02-15
NORTH DAKOTA,19522,2025-02-15,2025-02-15
NORTHERN MARIANA ISLANDS,4553,2025-02-15,2025-02-15
OHIO,286160,2025-02-15,2025-02-15
OKLAHOMA,70521,2025-02-15,2025-02-15
OREGON,94444,2025-02-15,2025-02-15
PENNSYLVANIA,288832,2025-02-15,2025-02-15
RHODE ISLAND,28656,2025-02-15,2025-02-15
SOUTH CAROLINA,97536,2025-02-15,2025-02-15
SOUTH DAKOTA,22867,2025-02-15,2025-02-15
TENNESSEE,145951,2025-02-15,2025-02-15
TEXAS,520996,2025-02-15,2025-02-15
UTAH,45912,2025-02-15,2025-02-15
VERMONT,14808,2025-02-15,2025-02-15
VIRGIN ISLANDS,1392,2025-02-15,2025-02-15
VIRGINIA,147574,2025-02-15,2025-02-15
WASHINGTON,118852,2025-02-15,2025-02-15
WEST VIRGINIA,41585,2025-02-15,2025-02-15
WISCONSIN,128209,2025-02-15,2025-02-15
WYOMING,8953,2025-02-15,2025-02-15
