state,counts_all,updated_date,scrape_date
ALABAMA,102611,2024-12-25,2024-12-25
ALASKA,19014,2024-12-25,2024-12-25
AMERICAN SAMOA,66,2024-12-25,2024-12-25
ARIZONA,125651,2024-12-25,2024-12-25
ARKANSAS,61751,2024-12-25,2024-12-25
CALIFORNIA,662257,2024-12-25,2024-12-25
COLORADO,95085,2024-12-25,2024-12-25
CONNECTICUT,95225,2024-12-25,2024-12-25
DELAWARE,24630,2024-12-25,2024-12-25
DISTRICT OF COLUMBIA,44607,2024-12-25,2024-12-25
FLORIDA,446211,2024-12-25,2024-12-25
GEORGIA,177011,2024-12-25,2024-12-25
GUAM,1430,2024-12-25,2024-12-25
HAWAII,40714,2024-12-25,2024-12-25
IDAHO,32914,2024-12-25,2024-12-25
ILLINOIS,282842,2024-12-25,2024-12-25
INDIANA,151560,2024-12-25,2024-12-25
IOWA,66988,2024-12-25,2024-12-25
KANSAS,62289,2024-12-25,2024-12-25
KENTUCKY,88000,2024-12-25,2024-12-25
LOUISIANA,89091,2024-12-25,2024-12-25
MAINE,30528,2024-12-25,2024-12-25
MARYLAND,100732,2024-12-25,2024-12-25
MASSACHUSETTS,177436,2024-12-25,2024-12-25
MICHIGAN,195775,2024-12-25,2024-12-25
MINNESOTA,151923,2024-12-25,2024-12-25
MISSISSIPPI,68768,2024-12-25,2024-12-25
MISSOURI,146984,2024-12-25,2024-12-25
MONTANA,27578,2024-12-25,2024-12-25
NEBRASKA,36422,2024-12-25,2024-12-25
NEVADA,65175,2024-12-25,2024-12-25
NEW HAMPSHIRE,30500,2024-12-25,2024-12-25
NEW JERSEY,173150,2024-12-25,2024-12-25
NEW MEXICO,36507,2024-12-25,2024-12-25
NEW YORK,563426,2024-12-25,2024-12-25
NORTH CAROLINA,184979,2024-12-25,2024-12-25
NORTH DAKOTA,20984,2024-12-25,2024-12-25
NORTHERN MARIANA ISLANDS,4654,2024-12-25,2024-12-25
OHIO,283765,2024-12-25,2024-12-25
OKLAHOMA,70066,2024-12-25,2024-12-25
OREGON,93084,2024-12-25,2024-12-25
PENNSYLVANIA,286610,2024-12-25,2024-12-25
RHODE ISLAND,28433,2024-12-25,2024-12-25
SOUTH CAROLINA,96273,2024-12-25,2024-12-25
SOUTH DAKOTA,22716,2024-12-25,2024-12-25
TENNESSEE,145947,2024-12-25,2024-12-25
TEXAS,517237,2024-12-25,2024-12-25
UTAH,50299,2024-12-25,2024-12-25
VERMONT,14690,2024-12-25,2024-12-25
VIRGIN ISLANDS,1393,2024-12-25,2024-12-25
VIRGINIA,147438,2024-12-25,2024-12-25
WASHINGTON,118437,2024-12-25,2024-12-25
WEST VIRGINIA,41047,2024-12-25,2024-12-25
WISCONSIN,126544,2024-12-25,2024-12-25
WYOMING,10654,2024-12-25,2024-12-25
