state,counts_rn,updated_date,scrape_date
ALABAMA,98457,2022-10-14,2022-10-14
ALASKA,20976,2022-10-14,2022-10-14
AMERICAN SAMOA,167,2022-10-14,2022-10-14
ARIZONA,106150,2022-10-14,2022-10-14
ARKANSAS,45828,2022-10-14,2022-10-14
CALIFORNIA-RN,490016,2022-10-14,2022-10-14
CALIFORNIA-VN (Non-Participating),NA,2022-10-14,2022-10-14
COLORADO,87154,2022-10-14,2022-10-14
CONNECTICUT,87549,2022-10-14,2022-10-14
DELAWARE,20831,2022-10-14,2022-10-14
DISTRICT OF COLUMBIA,34918,2022-10-14,2022-10-14
FLORIDA,357482,2022-10-14,2022-10-14
GEORGIA,139412,2022-10-14,2022-10-14
GUAM,1240,2022-10-14,2022-10-14
HAWAII,31853,2022-10-14,2022-10-14
IDAHO,28236,2022-10-14,2022-10-14
ILLINOIS,232373,2022-10-14,2022-10-14
INDIANA,127280,2022-10-14,2022-10-14
IOWA,59976,2022-10-14,2022-10-14
KANSAS,53456,2022-10-14,2022-10-14
KENTUCKY,76509,2022-10-14,2022-10-14
LOUISIANA-PN (Non-Participating),NA,2022-10-14,2022-10-14
LOUISIANA-RN,65609,2022-10-14,2022-10-14
MAINE,28820,2022-10-14,2022-10-14
MARYLAND,88198,2022-10-14,2022-10-14
MASSACHUSETTS,166226,2022-10-14,2022-10-14
MICHIGAN (Non-Participating),NA,2022-10-14,2022-10-14
MINNESOTA,127415,2022-10-14,2022-10-14
MISSISSIPPI,52658,2022-10-14,2022-10-14
MISSOURI,121541,2022-10-14,2022-10-14
MONTANA,21365,2022-10-14,2022-10-14
NEBRASKA,32905,2022-10-14,2022-10-14
NEVADA,56274,2022-10-14,2022-10-14
NEW HAMPSHIRE,26611,2022-10-14,2022-10-14
NEW JERSEY,140592,2022-10-14,2022-10-14
NEW MEXICO,31282,2022-10-14,2022-10-14
NEW YORK,379387,2022-10-14,2022-10-14
NORTH CAROLINA,153877,2022-10-14,2022-10-14
NORTH DAKOTA,17253,2022-10-14,2022-10-14
NORTHERN MARIANA ISLANDS,3389,2022-10-14,2022-10-14
OHIO,237201,2022-10-14,2022-10-14
OKLAHOMA,50939,2022-10-14,2022-10-14
OREGON,80860,2022-10-14,2022-10-14
PENNSYLVANIA,242564,2022-10-14,2022-10-14
RHODE ISLAND,28273,2022-10-14,2022-10-14
SOUTH CAROLINA,78149,2022-10-14,2022-10-14
SOUTH DAKOTA,19705,2022-10-14,2022-10-14
TENNESSEE,113095,2022-10-14,2022-10-14
TEXAS,378960,2022-10-14,2022-10-14
UTAH,43640,2022-10-14,2022-10-14
VERMONT,21849,2022-10-14,2022-10-14
VIRGIN ISLANDS,1649,2022-10-14,2022-10-14
VIRGINIA,115606,2022-10-14,2022-10-14
WASHINGTON,126336,2022-10-14,2022-10-14
WEST VIRGINIA-PN (Non-Participating),NA,2022-10-14,2022-10-14
WEST VIRGINIA-RN,35668,2022-10-14,2022-10-14
WISCONSIN,116723,2022-10-14,2022-10-14
WYOMING,9548,2022-10-14,2022-10-14
TOTALS,5314030,2022-10-14,2022-10-14
