state,counts_all,updated_date,scrape_date
ALABAMA,116313,2022-11-14,2022-11-15
ALASKA,21843,2022-11-14,2022-11-15
AMERICAN SAMOA,299,2022-11-14,2022-11-15
ARIZONA,117899,2022-11-14,2022-11-15
ARKANSAS,59710,2022-11-14,2022-11-15
CALIFORNIA,599830,2022-11-14,2022-11-15
COLORADO,95183,2022-11-14,2022-11-15
CONNECTICUT,102344,2022-11-14,2022-11-15
DELAWARE,23902,2022-11-14,2022-11-15
DISTRICT OF COLUMBIA,37847,2022-11-14,2022-11-15
FLORIDA,425520,2022-11-14,2022-11-15
GEORGIA,170386,2022-11-14,2022-11-15
GUAM,1465,2022-11-14,2022-11-15
HAWAII,34545,2022-11-14,2022-11-15
IDAHO,31577,2022-11-14,2022-11-15
ILLINOIS,238110,2022-11-14,2022-11-15
INDIANA,147771,2022-11-14,2022-11-15
IOWA,69970,2022-11-14,2022-11-15
KANSAS,62799,2022-11-14,2022-11-15
KENTUCKY,85809,2022-11-14,2022-11-15
LOUISIANA,87385,2022-11-14,2022-11-15
MAINE,30658,2022-11-14,2022-11-15
MARYLAND,99227,2022-11-14,2022-11-15
MASSACHUSETTS,188556,2022-11-14,2022-11-15
MICHIGAN (Non-Participating),NA,2022-11-14,2022-11-15
MINNESOTA,146911,2022-11-14,2022-11-15
MISSISSIPPI,66234,2022-11-14,2022-11-15
MISSOURI,144588,2022-11-14,2022-11-15
MONTANA,23942,2022-11-14,2022-11-15
NEBRASKA,36525,2022-11-14,2022-11-15
NEVADA,61100,2022-11-14,2022-11-15
NEW HAMPSHIRE,29739,2022-11-14,2022-11-15
NEW JERSEY,165062,2022-11-14,2022-11-15
NEW MEXICO,33795,2022-11-14,2022-11-15
NEW YORK,452793,2022-11-14,2022-11-15
NORTH CAROLINA,177028,2022-11-14,2022-11-15
NORTH DAKOTA,20676,2022-11-14,2022-11-15
NORTHERN MARIANA ISLANDS,3556,2022-11-14,2022-11-15
OHIO,287845,2022-11-14,2022-11-15
OKLAHOMA,67348,2022-11-14,2022-11-15
OREGON,87070,2022-11-14,2022-11-15
PENNSYLVANIA,292415,2022-11-14,2022-11-15
RHODE ISLAND,31593,2022-11-14,2022-11-15
SOUTH CAROLINA,90675,2022-11-14,2022-11-15
SOUTH DAKOTA,22416,2022-11-14,2022-11-15
TENNESSEE,142984,2022-11-14,2022-11-15
TEXAS,483133,2022-11-14,2022-11-15
UTAH,46497,2022-11-14,2022-11-15
VERMONT,23756,2022-11-14,2022-11-15
VIRGIN ISLANDS,1730,2022-11-14,2022-11-15
VIRGINIA,142384,2022-11-14,2022-11-15
WASHINGTON,137701,2022-11-14,2022-11-15
WEST VIRGINIA,41915,2022-11-14,2022-11-15
WISCONSIN,133122,2022-11-14,2022-11-15
WYOMING,10576,2022-11-14,2022-11-15
