state,counts_lpn,updated_date,scrape_date
ALABAMA,16187,2025-07-21,2025-07-21
ALASKA,798,2025-07-21,2025-07-21
AMERICAN SAMOA,39,2025-07-21,2025-07-21
ARIZONA,11322,2025-07-21,2025-07-21
ARKANSAS,13906,2025-07-21,2025-07-21
CALIFORNIA-RN (Non-Participating),NA,2025-07-21,2025-07-21
CALIFORNIA-VN,114855,2025-07-21,2025-07-21
COLORADO,7621,2025-07-21,2025-07-21
CONNECTICUT,12755,2025-07-21,2025-07-21
DELAWARE,3209,2025-07-21,2025-07-21
DISTRICT OF COLUMBIA,2928,2025-07-21,2025-07-21
FLORIDA,66467,2025-07-21,2025-07-21
GEORGIA,27510,2025-07-21,2025-07-21
GUAM,193,2025-07-21,2025-07-21
HAWAII,1691,2025-07-21,2025-07-21
IDAHO,3309,2025-07-21,2025-07-21
ILLINOIS,24043,2025-07-21,2025-07-21
INDIANA,20738,2025-07-21,2025-07-21
IOWA,8786,2025-07-21,2025-07-21
KANSAS,9230,2025-07-21,2025-07-21
KENTUCKY,12824,2025-07-21,2025-07-21
LOUISIANA-PN,21843,2025-07-21,2025-07-21
LOUISIANA-RN (Non-Participating),NA,2025-07-21,2025-07-21
MAINE,1622,2025-07-21,2025-07-21
MARYLAND,11290,2025-07-21,2025-07-21
MASSACHUSETTS,20458,2025-07-21,2025-07-21
MICHIGAN,20795,2025-07-21,2025-07-21
MINNESOTA,17562,2025-07-21,2025-07-21
MISSISSIPPI,14484,2025-07-21,2025-07-21
MISSOURI,23203,2025-07-21,2025-07-21
MONTANA,2167,2025-07-21,2025-07-21
NEBRASKA,5631,2025-07-21,2025-07-21
NEVADA,4774,2025-07-21,2025-07-21
NEW HAMPSHIRE,3152,2025-07-21,2025-07-21
NEW JERSEY,23407,2025-07-21,2025-07-21
NEW MEXICO,2458,2025-07-21,2025-07-21
NEW YORK,77295,2025-07-21,2025-07-21
NORTH CAROLINA,22763,2025-07-21,2025-07-21
NORTH DAKOTA,2726,2025-07-21,2025-07-21
NORTHERN MARIANA ISLANDS,55,2025-07-21,2025-07-21
OHIO,52341,2025-07-21,2025-07-21
OKLAHOMA,16866,2025-07-21,2025-07-21
OREGON,6651,2025-07-21,2025-07-21
PENNSYLVANIA,50347,2025-07-21,2025-07-21
RHODE ISLAND,2464,2025-07-21,2025-07-21
SOUTH CAROLINA,12513,2025-07-21,2025-07-21
SOUTH DAKOTA,2762,2025-07-21,2025-07-21
TENNESSEE,29243,2025-07-21,2025-07-21
TEXAS,101097,2025-07-21,2025-07-21
UTAH,2727,2025-07-21,2025-07-21
VERMONT,1613,2025-07-21,2025-07-21
VIRGIN ISLANDS,78,2025-07-21,2025-07-21
VIRGINIA,26274,2025-07-21,2025-07-21
WASHINGTON,10344,2025-07-21,2025-07-21
WEST VIRGINIA-PN,7057,2025-07-21,2025-07-21
WEST VIRGINIA-RN (Non-Participating),NA,2025-07-21,2025-07-21
WISCONSIN,10250,2025-07-21,2025-07-21
WYOMING,800,2025-07-21,2025-07-21
TOTALS,967523,2025-07-21,2025-07-21
