state,counts_all,updated_date,scrape_date
ALABAMA,109960,2026-08-19,2026-08-19
ALASKA,25778,2026-08-19,2026-08-19
AMERICAN SAMOA,247,2026-08-19,2026-08-19
ARIZONA,127009,2026-08-19,2026-08-19
ARKANSAS,64093,2026-08-19,2026-08-19
CALIFORNIA,739725,2026-08-19,2026-08-19
COLORADO,101449,2026-08-19,2026-08-19
CONNECTICUT,89435,2026-08-19,2026-08-19
DELAWARE,23146,2026-08-19,2026-08-19
DISTRICT OF COLUMBIA,48101,2026-08-19,2026-08-19
FLORIDA,448180,2026-08-19,2026-08-19
GEORGIA,180316,2026-08-19,2026-08-19
GUAM,1489,2026-08-19,2026-08-19
HAWAII,40273,2026-08-19,2026-08-19
IDAHO,33817,2026-08-19,2026-08-19
ILLINOIS,292730,2026-08-19,2026-08-19
INDIANA,156601,2026-08-19,2026-08-19
IOWA,68483,2026-08-19,2026-08-19
KANSAS,63507,2026-08-19,2026-08-19
KENTUCKY,94300,2026-08-19,2026-08-19
LOUISIANA,91114,2026-08-19,2026-08-19
MAINE,30520,2026-08-19,2026-08-19
MARYLAND,102595,2026-08-19,2026-08-19
MASSACHUSETTS,182215,2026-08-19,2026-08-19
MICHIGAN,212973,2026-08-19,2026-08-19
MINNESOTA,158663,2026-08-19,2026-08-19
MISSISSIPPI,70269,2026-08-19,2026-08-19
MISSOURI,143924,2026-08-19,2026-08-19
MONTANA,29463,2026-08-19,2026-08-19
NEBRASKA,39504,2026-08-19,2026-08-19
NEVADA,70021,2026-08-19,2026-08-19
NEW HAMPSHIRE,31191,2026-08-19,2026-08-19
NEW JERSEY,174632,2026-08-19,2026-08-19
NEW MEXICO,38416,2026-08-19,2026-08-19
NEW YORK,641971,2026-08-19,2026-08-19
NORTH CAROLINA,192745,2026-08-19,2026-08-19
NORTH DAKOTA,20556,2026-08-19,2026-08-19
NORTHERN MARIANA ISLANDS,3666,2026-08-19,2026-08-19
OHIO,292150,2026-08-19,2026-08-19
OKLAHOMA,74032,2026-08-19,2026-08-19
OREGON,100199,2026-08-19,2026-08-19
PENNSYLVANIA,286347,2026-08-19,2026-08-19
RHODE ISLAND,24033,2026-08-19,2026-08-19
SOUTH CAROLINA,100806,2026-08-19,2026-08-19
SOUTH DAKOTA,23462,2026-08-19,2026-08-19
TENNESSEE,148939,2026-08-19,2026-08-19
TEXAS,538324,2026-08-19,2026-08-19
UTAH,51872,2026-08-19,2026-08-19
VERMONT,13892,2026-08-19,2026-08-19
VIRGIN ISLANDS,1280,2026-08-19,2026-08-19
VIRGINIA,151961,2026-08-19,2026-08-19
WASHINGTON,118156,2026-08-19,2026-08-19
WEST VIRGINIA,40072,2026-08-19,2026-08-19
WISCONSIN,127580,2026-08-19,2026-08-19
WYOMING,10164,2026-08-19,2026-08-19
