state,counts_rn,updated_date,scrape_date
ALABAMA,93996,2021-12-30,2021-12-31
ALASKA,18098,2021-12-30,2021-12-31
AMERICAN SAMOA,166,2021-12-30,2021-12-31
ARIZONA,102368,2021-12-30,2021-12-31
ARKANSAS,45012,2021-12-30,2021-12-31
CALIFORNIA-RN,466278,2021-12-30,2021-12-31
CALIFORNIA-VN (Non-Participating),NA,2021-12-30,2021-12-31
COLORADO,80922,2021-12-30,2021-12-31
CONNECTICUT,81233,2021-12-30,2021-12-31
DELAWARE,19203,2021-12-30,2021-12-31
DISTRICT OF COLUMBIA,30222,2021-12-30,2021-12-31
FLORIDA,347111,2021-12-30,2021-12-31
GEORGIA,139311,2021-12-30,2021-12-31
GUAM,1605,2021-12-30,2021-12-31
HAWAII,26762,2021-12-30,2021-12-31
IDAHO,25785,2021-12-30,2021-12-31
ILLINOIS,219361,2021-12-30,2021-12-31
INDIANA,118788,2021-12-30,2021-12-31
IOWA,58561,2021-12-30,2021-12-31
KANSAS,53650,2021-12-30,2021-12-31
KENTUCKY,72042,2021-12-30,2021-12-31
LOUISIANA-PN (Non-Participating),NA,2021-12-30,2021-12-31
LOUISIANA-RN,65201,2021-12-30,2021-12-31
MAINE,27944,2021-12-30,2021-12-31
MARYLAND,86804,2021-12-30,2021-12-31
MASSACHUSETTS,153840,2021-12-30,2021-12-31
MICHIGAN (Non-Participating),NA,2021-12-30,2021-12-31
MINNESOTA,119813,2021-12-30,2021-12-31
MISSISSIPPI,50433,2021-12-30,2021-12-31
MISSOURI,116199,2021-12-30,2021-12-31
MONTANA,20255,2021-12-30,2021-12-31
NEBRASKA,31232,2021-12-30,2021-12-31
NEVADA,51602,2021-12-30,2021-12-31
NEW HAMPSHIRE,25656,2021-12-30,2021-12-31
NEW JERSEY,139714,2021-12-30,2021-12-31
NEW MEXICO,30155,2021-12-30,2021-12-31
NEW YORK,355895,2021-12-30,2021-12-31
NORTH CAROLINA,148871,2021-12-30,2021-12-31
NORTH DAKOTA,16761,2021-12-30,2021-12-31
NORTHERN MARIANA ISLANDS,3618,2021-12-30,2021-12-31
OHIO,220756,2021-12-30,2021-12-31
OKLAHOMA,52041,2021-12-30,2021-12-31
OREGON,73418,2021-12-30,2021-12-31
PENNSYLVANIA,232462,2021-12-30,2021-12-31
RHODE ISLAND,27215,2021-12-30,2021-12-31
SOUTH CAROLINA,77265,2021-12-30,2021-12-31
SOUTH DAKOTA,19238,2021-12-30,2021-12-31
TENNESSEE,110396,2021-12-30,2021-12-31
TEXAS,363852,2021-12-30,2021-12-31
UTAH,40195,2021-12-30,2021-12-31
VERMONT,20311,2021-12-30,2021-12-31
VIRGIN ISLANDS,1309,2021-12-30,2021-12-31
VIRGINIA,112459,2021-12-30,2021-12-31
WASHINGTON,117322,2021-12-30,2021-12-31
WEST VIRGINIA-PN (Non-Participating),NA,2021-12-30,2021-12-31
WEST VIRGINIA-RN,33048,2021-12-30,2021-12-31
WISCONSIN,111178,2021-12-30,2021-12-31
WYOMING,8871,2021-12-30,2021-12-31
TOTALS,5065803,2021-12-30,2021-12-31
