state,counts_rn,updated_date,scrape_date
ALABAMA,88339,2025-05-07,2025-05-07
ALASKA,19935,2025-05-07,2025-05-07
AMERICAN SAMOA,109,2025-05-07,2025-05-07
ARIZONA,116678,2025-05-07,2025-05-07
ARKANSAS,48157,2025-05-07,2025-05-07
CALIFORNIA-RN,564240,2025-05-07,2025-05-07
CALIFORNIA-VN (Non-Participating),NA,2025-05-07,2025-05-07
COLORADO,89951,2025-05-07,2025-05-07
CONNECTICUT,81837,2025-05-07,2025-05-07
DELAWARE,22032,2025-05-07,2025-05-07
DISTRICT OF COLUMBIA,44507,2025-05-07,2025-05-07
FLORIDA,386563,2025-05-07,2025-05-07
GEORGIA,143994,2025-05-07,2025-05-07
GUAM,1279,2025-05-07,2025-05-07
HAWAII,40566,2025-05-07,2025-05-07
IDAHO,30660,2025-05-07,2025-05-07
ILLINOIS,240327,2025-05-07,2025-05-07
INDIANA,134329,2025-05-07,2025-05-07
IOWA,58209,2025-05-07,2025-05-07
KANSAS,53041,2025-05-07,2025-05-07
KENTUCKY,77156,2025-05-07,2025-05-07
LOUISIANA-PN (Non-Participating),NA,2025-05-07,2025-05-07
LOUISIANA-RN,66757,2025-05-07,2025-05-07
MAINE,28775,2025-05-07,2025-05-07
MARYLAND,89891,2025-05-07,2025-05-07
MASSACHUSETTS,161805,2025-05-07,2025-05-07
MICHIGAN,177399,2025-05-07,2025-05-07
MINNESOTA,135323,2025-05-07,2025-05-07
MISSISSIPPI,52147,2025-05-07,2025-05-07
MISSOURI,115457,2025-05-07,2025-05-07
MONTANA,24963,2025-05-07,2025-05-07
NEBRASKA,31656,2025-05-07,2025-05-07
NEVADA,61194,2025-05-07,2025-05-07
NEW HAMPSHIRE,27394,2025-05-07,2025-05-07
NEW JERSEY,152024,2025-05-07,2025-05-07
NEW MEXICO,34125,2025-05-07,2025-05-07
NEW YORK,502523,2025-05-07,2025-05-07
NORTH CAROLINA,162137,2025-05-07,2025-05-07
NORTH DAKOTA,17115,2025-05-07,2025-05-07
NORTHERN MARIANA ISLANDS,4387,2025-05-07,2025-05-07
OHIO,237084,2025-05-07,2025-05-07
OKLAHOMA,53874,2025-05-07,2025-05-07
OREGON,89275,2025-05-07,2025-05-07
PENNSYLVANIA,234617,2025-05-07,2025-05-07
RHODE ISLAND,20667,2025-05-07,2025-05-07
SOUTH CAROLINA,86336,2025-05-07,2025-05-07
SOUTH DAKOTA,20061,2025-05-07,2025-05-07
TENNESSEE,116940,2025-05-07,2025-05-07
TEXAS,420344,2025-05-07,2025-05-07
UTAH,44207,2025-05-07,2025-05-07
VERMONT,10868,2025-05-07,2025-05-07
VIRGIN ISLANDS,1261,2025-05-07,2025-05-07
VIRGINIA,121526,2025-05-07,2025-05-07
WASHINGTON,106054,2025-05-07,2025-05-07
WEST VIRGINIA-PN (Non-Participating),NA,2025-05-07,2025-05-07
WEST VIRGINIA-RN,34509,2025-05-07,2025-05-07
WISCONSIN,117164,2025-05-07,2025-05-07
WYOMING,8350,2025-05-07,2025-05-07
TOTALS,5810118,2025-05-07,2025-05-07
