state,counts_rn,updated_date,scrape_date
ALABAMA,87589,2024-11-09,2024-11-09
ALASKA,23829,2024-11-09,2024-11-09
AMERICAN SAMOA,59,2024-11-09,2024-11-09
ARIZONA,114144,2024-11-09,2024-11-09
ARKANSAS,47785,2024-11-09,2024-11-09
CALIFORNIA-RN,544608,2024-11-09,2024-11-09
CALIFORNIA-VN (Non-Participating),NA,2024-11-09,2024-11-09
COLORADO,92615,2024-11-09,2024-11-09
CONNECTICUT,82427,2024-11-09,2024-11-09
DELAWARE,21443,2024-11-09,2024-11-09
DISTRICT OF COLUMBIA,41036,2024-11-09,2024-11-09
FLORIDA,380137,2024-11-09,2024-11-09
GEORGIA,146411,2024-11-09,2024-11-09
GUAM,1228,2024-11-09,2024-11-09
HAWAII,37945,2024-11-09,2024-11-09
IDAHO,29504,2024-11-09,2024-11-09
ILLINOIS,253281,2024-11-09,2024-11-09
INDIANA,131393,2024-11-09,2024-11-09
IOWA,58470,2024-11-09,2024-11-09
KANSAS,53214,2024-11-09,2024-11-09
KENTUCKY,74785,2024-11-09,2024-11-09
LOUISIANA-PN (Non-Participating),NA,2024-11-09,2024-11-09
LOUISIANA-RN,67069,2024-11-09,2024-11-09
MAINE,28918,2024-11-09,2024-11-09
MARYLAND,89571,2024-11-09,2024-11-09
MASSACHUSETTS,156671,2024-11-09,2024-11-09
MICHIGAN,176256,2024-11-09,2024-11-09
MINNESOTA,134230,2024-11-09,2024-11-09
MISSISSIPPI,54925,2024-11-09,2024-11-09
MISSOURI,124284,2024-11-09,2024-11-09
MONTANA,24965,2024-11-09,2024-11-09
NEBRASKA,30924,2024-11-09,2024-11-09
NEVADA,60548,2024-11-09,2024-11-09
NEW HAMPSHIRE,27369,2024-11-09,2024-11-09
NEW JERSEY,148142,2024-11-09,2024-11-09
NEW MEXICO,34013,2024-11-09,2024-11-09
NEW YORK,482086,2024-11-09,2024-11-09
NORTH CAROLINA,161973,2024-11-09,2024-11-09
NORTH DAKOTA,17858,2024-11-09,2024-11-09
NORTHERN MARIANA ISLANDS,4642,2024-11-09,2024-11-09
OHIO,233245,2024-11-09,2024-11-09
OKLAHOMA,53069,2024-11-09,2024-11-09
OREGON,86311,2024-11-09,2024-11-09
PENNSYLVANIA,237074,2024-11-09,2024-11-09
RHODE ISLAND,25578,2024-11-09,2024-11-09
SOUTH CAROLINA,83613,2024-11-09,2024-11-09
SOUTH DAKOTA,19996,2024-11-09,2024-11-09
TENNESSEE,116576,2024-11-09,2024-11-09
TEXAS,415162,2024-11-09,2024-11-09
UTAH,47527,2024-11-09,2024-11-09
VERMONT,13068,2024-11-09,2024-11-09
VIRGIN ISLANDS,1299,2024-11-09,2024-11-09
VIRGINIA,120973,2024-11-09,2024-11-09
WASHINGTON,108343,2024-11-09,2024-11-09
WEST VIRGINIA-PN (Non-Participating),NA,2024-11-09,2024-11-09
WEST VIRGINIA-RN,33284,2024-11-09,2024-11-09
WISCONSIN,113975,2024-11-09,2024-11-09
WYOMING,9540,2024-11-09,2024-11-09
TOTALS,5764980,2024-11-09,2024-11-09
