state,counts_all,updated_date,scrape_date
ALABAMA,102042,2024-08-17,2024-08-17
ALASKA,23959,2024-08-17,2024-08-17
AMERICAN SAMOA,310,2024-08-17,2024-08-17
ARIZONA,123166,2024-08-17,2024-08-17
ARKANSAS,61827,2024-08-17,2024-08-17
CALIFORNIA,635985,2024-08-17,2024-08-17
COLORADO,100102,2024-08-17,2024-08-17
CONNECTICUT,94724,2024-08-17,2024-08-17
DELAWARE,24071,2024-08-17,2024-08-17
DISTRICT OF COLUMBIA,50754,2024-08-17,2024-08-17
FLORIDA,444674,2024-08-17,2024-08-17
GEORGIA,173988,2024-08-17,2024-08-17
GUAM,1338,2024-08-17,2024-08-17
HAWAII,38262,2024-08-17,2024-08-17
IDAHO,32500,2024-08-17,2024-08-17
ILLINOIS,274511,2024-08-17,2024-08-17
INDIANA,152679,2024-08-17,2024-08-17
IOWA,67316,2024-08-17,2024-08-17
KANSAS,62870,2024-08-17,2024-08-17
KENTUCKY,90939,2024-08-17,2024-08-17
LOUISIANA,88596,2024-08-17,2024-08-17
MAINE,30673,2024-08-17,2024-08-17
MARYLAND,101122,2024-08-17,2024-08-17
MASSACHUSETTS,184180,2024-08-17,2024-08-17
MICHIGAN,197970,2024-08-17,2024-08-17
MINNESOTA,153114,2024-08-17,2024-08-17
MISSISSIPPI,68152,2024-08-17,2024-08-17
MISSOURI,145473,2024-08-17,2024-08-17
MONTANA,26465,2024-08-17,2024-08-17
NEBRASKA,39566,2024-08-17,2024-08-17
NEVADA,65055,2024-08-17,2024-08-17
NEW HAMPSHIRE,30394,2024-08-17,2024-08-17
NEW JERSEY,169607,2024-08-17,2024-08-17
NEW MEXICO,36329,2024-08-17,2024-08-17
NEW YORK,547862,2024-08-17,2024-08-17
NORTH CAROLINA,184989,2024-08-17,2024-08-17
NORTH DAKOTA,20621,2024-08-17,2024-08-17
NORTHERN MARIANA ISLANDS,4786,2024-08-17,2024-08-17
OHIO,286956,2024-08-17,2024-08-17
OKLAHOMA,70465,2024-08-17,2024-08-17
OREGON,92584,2024-08-17,2024-08-17
PENNSYLVANIA,291392,2024-08-17,2024-08-17
RHODE ISLAND,27822,2024-08-17,2024-08-17
SOUTH CAROLINA,94154,2024-08-17,2024-08-17
SOUTH DAKOTA,22672,2024-08-17,2024-08-17
TENNESSEE,146074,2024-08-17,2024-08-17
TEXAS,515304,2024-08-17,2024-08-17
UTAH,49281,2024-08-17,2024-08-17
VERMONT,14325,2024-08-17,2024-08-17
VIRGIN ISLANDS,1320,2024-08-17,2024-08-17
VIRGINIA,146886,2024-08-17,2024-08-17
WASHINGTON,120246,2024-08-17,2024-08-17
WEST VIRGINIA,45399,2024-08-17,2024-08-17
WISCONSIN,124071,2024-08-17,2024-08-17
WYOMING,10395,2024-08-17,2024-08-17
