state,counts_lpn,updated_date,scrape_date
ALABAMA,17171,2021-11-29,2021-11-30
ALASKA,753,2021-11-29,2021-11-30
AMERICAN SAMOA,132,2021-11-29,2021-11-30
ARIZONA,10766,2021-11-29,2021-11-30
ARKANSAS,14219,2021-11-29,2021-11-30
CALIFORNIA-RN (Non-Participating),NA,2021-11-29,2021-11-30
CALIFORNIA-VN,105909,2021-11-29,2021-11-30
COLORADO,7989,2021-11-29,2021-11-30
CONNECTICUT,13762,2021-11-29,2021-11-30
DELAWARE,3159,2021-11-29,2021-11-30
DISTRICT OF COLUMBIA,2166,2021-11-29,2021-11-30
FLORIDA,61042,2021-11-29,2021-11-30
GEORGIA,29609,2021-11-29,2021-11-30
GUAM,198,2021-11-29,2021-11-30
HAWAII,1661,2021-11-29,2021-11-30
IDAHO,3488,2021-11-29,2021-11-30
ILLINOIS,25528,2021-11-29,2021-11-30
INDIANA,22833,2021-11-29,2021-11-30
IOWA,10109,2021-11-29,2021-11-30
KANSAS,9686,2021-11-29,2021-11-30
KENTUCKY,12674,2021-11-29,2021-11-30
LOUISIANA-PN,21776,2021-11-29,2021-11-30
LOUISIANA-RN (Non-Participating),NA,2021-11-29,2021-11-30
MAINE,1905,2021-11-29,2021-11-30
MARYLAND,11354,2021-11-29,2021-11-30
MASSACHUSETTS,20168,2021-11-29,2021-11-30
MICHIGAN (Non-Participating),NA,2021-11-29,2021-11-30
MINNESOTA,19717,2021-11-29,2021-11-30
MISSISSIPPI,14102,2021-11-29,2021-11-30
MISSOURI,24464,2021-11-29,2021-11-30
MONTANA,2410,2021-11-29,2021-11-30
NEBRASKA,5184,2021-11-29,2021-11-30
NEVADA,4406,2021-11-29,2021-11-30
NEW HAMPSHIRE,3075,2021-11-29,2021-11-30
NEW JERSEY,23742,2021-11-29,2021-11-30
NEW MEXICO,2488,2021-11-29,2021-11-30
NEW YORK,86900,2021-11-29,2021-11-30
NORTH CAROLINA,22792,2021-11-29,2021-11-30
NORTH DAKOTA,3442,2021-11-29,2021-11-30
NORTHERN MARIANA ISLANDS,46,2021-11-29,2021-11-30
OHIO,53446,2021-11-29,2021-11-30
OKLAHOMA,15740,2021-11-29,2021-11-30
OREGON,6018,2021-11-29,2021-11-30
PENNSYLVANIA,52431,2021-11-29,2021-11-30
RHODE ISLAND,2534,2021-11-29,2021-11-30
SOUTH CAROLINA,12304,2021-11-29,2021-11-30
SOUTH DAKOTA,2682,2021-11-29,2021-11-30
TENNESSEE,30161,2021-11-29,2021-11-30
TEXAS,106099,2021-11-29,2021-11-30
UTAH,2770,2021-11-29,2021-11-30
VERMONT,2563,2021-11-29,2021-11-30
VIRGIN ISLANDS,91,2021-11-29,2021-11-30
VIRGINIA,27037,2021-11-29,2021-11-30
WASHINGTON,11087,2021-11-29,2021-11-30
WEST VIRGINIA-PN,7919,2021-11-29,2021-11-30
WEST VIRGINIA-RN (Non-Participating),NA,2021-11-29,2021-11-30
WISCONSIN,14999,2021-11-29,2021-11-30
WYOMING,848,2021-11-29,2021-11-30
TOTALS,969554,2021-11-29,2021-11-30
