state,counts_rn,updated_date,scrape_date
ALABAMA,90011,2025-07-04,2025-07-04
ALASKA,20675,2025-07-04,2025-07-04
AMERICAN SAMOA,115,2025-07-04,2025-07-04
ARIZONA,118549,2025-07-04,2025-07-04
ARKANSAS,48936,2025-07-04,2025-07-04
CALIFORNIA-RN,571910,2025-07-04,2025-07-04
CALIFORNIA-VN (Non-Participating),NA,2025-07-04,2025-07-04
COLORADO,90860,2025-07-04,2025-07-04
CONNECTICUT,82375,2025-07-04,2025-07-04
DELAWARE,22178,2025-07-04,2025-07-04
DISTRICT OF COLUMBIA,45785,2025-07-04,2025-07-04
FLORIDA,380688,2025-07-04,2025-07-04
GEORGIA,146106,2025-07-04,2025-07-04
GUAM,1294,2025-07-04,2025-07-04
HAWAII,31549,2025-07-04,2025-07-04
IDAHO,31248,2025-07-04,2025-07-04
ILLINOIS,244055,2025-07-04,2025-07-04
INDIANA,136554,2025-07-04,2025-07-04
IOWA,58251,2025-07-04,2025-07-04
KANSAS,53665,2025-07-04,2025-07-04
KENTUCKY,78788,2025-07-04,2025-07-04
LOUISIANA-PN (Non-Participating),NA,2025-07-04,2025-07-04
LOUISIANA-RN,67797,2025-07-04,2025-07-04
MAINE,29161,2025-07-04,2025-07-04
MARYLAND,90698,2025-07-04,2025-07-04
MASSACHUSETTS,164095,2025-07-04,2025-07-04
MICHIGAN,179266,2025-07-04,2025-07-04
MINNESOTA,138195,2025-07-04,2025-07-04
MISSISSIPPI,53240,2025-07-04,2025-07-04
MISSOURI,117545,2025-07-04,2025-07-04
MONTANA,25637,2025-07-04,2025-07-04
NEBRASKA,32303,2025-07-04,2025-07-04
NEVADA,61912,2025-07-04,2025-07-04
NEW HAMPSHIRE,27923,2025-07-04,2025-07-04
NEW JERSEY,147353,2025-07-04,2025-07-04
NEW MEXICO,34332,2025-07-04,2025-07-04
NEW YORK,507831,2025-07-04,2025-07-04
NORTH CAROLINA,164994,2025-07-04,2025-07-04
NORTH DAKOTA,17569,2025-07-04,2025-07-04
NORTHERN MARIANA ISLANDS,4284,2025-07-04,2025-07-04
OHIO,240118,2025-07-04,2025-07-04
OKLAHOMA,54973,2025-07-04,2025-07-04
OREGON,89863,2025-07-04,2025-07-04
PENNSYLVANIA,238361,2025-07-04,2025-07-04
RHODE ISLAND,21092,2025-07-04,2025-07-04
SOUTH CAROLINA,87824,2025-07-04,2025-07-04
SOUTH DAKOTA,20198,2025-07-04,2025-07-04
TENNESSEE,117971,2025-07-04,2025-07-04
TEXAS,424640,2025-07-04,2025-07-04
UTAH,45055,2025-07-04,2025-07-04
VERMONT,11169,2025-07-04,2025-07-04
VIRGIN ISLANDS,1233,2025-07-04,2025-07-04
VIRGINIA,122597,2025-07-04,2025-07-04
WASHINGTON,107021,2025-07-04,2025-07-04
WEST VIRGINIA-PN (Non-Participating),NA,2025-07-04,2025-07-04
WEST VIRGINIA-RN,35262,2025-07-04,2025-07-04
WISCONSIN,119169,2025-07-04,2025-07-04
WYOMING,8575,2025-07-04,2025-07-04
TOTALS,5862848,2025-07-04,2025-07-04
