state,counts_lpn,updated_date,scrape_date
ALABAMA,20944,2024-07-24,2024-07-24
ALASKA,840,2024-07-24,2024-07-24
AMERICAN SAMOA,136,2024-07-24,2024-07-24
ARIZONA,11341,2024-07-24,2024-07-24
ARKANSAS,13971,2024-07-24,2024-07-24
CALIFORNIA-RN (Non-Participating),NA,2024-07-24,2024-07-24
CALIFORNIA-VN,112324,2024-07-24,2024-07-24
COLORADO,8368,2024-07-24,2024-07-24
CONNECTICUT,12724,2024-07-24,2024-07-24
DELAWARE,2931,2024-07-24,2024-07-24
DISTRICT OF COLUMBIA,2789,2024-07-24,2024-07-24
FLORIDA,63307,2024-07-24,2024-07-24
GEORGIA,29456,2024-07-24,2024-07-24
GUAM,189,2024-07-24,2024-07-24
HAWAII,1987,2024-07-24,2024-07-24
IDAHO,3505,2024-07-24,2024-07-24
ILLINOIS,26016,2024-07-24,2024-07-24
INDIANA,22548,2024-07-24,2024-07-24
IOWA,8892,2024-07-24,2024-07-24
KANSAS,9338,2024-07-24,2024-07-24
KENTUCKY,13059,2024-07-24,2024-07-24
LOUISIANA-PN,21765,2024-07-24,2024-07-24
LOUISIANA-RN (Non-Participating),NA,2024-07-24,2024-07-24
MAINE,1684,2024-07-24,2024-07-24
MARYLAND,11084,2024-07-24,2024-07-24
MASSACHUSETTS,19292,2024-07-24,2024-07-24
MICHIGAN,20981,2024-07-24,2024-07-24
MINNESOTA,17993,2024-07-24,2024-07-24
MISSISSIPPI,13448,2024-07-24,2024-07-24
MISSOURI,21885,2024-07-24,2024-07-24
MONTANA,2215,2024-07-24,2024-07-24
NEBRASKA,5239,2024-07-24,2024-07-24
NEVADA,4811,2024-07-24,2024-07-24
NEW HAMPSHIRE,3126,2024-07-24,2024-07-24
NEW JERSEY,23345,2024-07-24,2024-07-24
NEW MEXICO,2447,2024-07-24,2024-07-24
NEW YORK,74663,2024-07-24,2024-07-24
NORTH CAROLINA,22806,2024-07-24,2024-07-24
NORTH DAKOTA,2896,2024-07-24,2024-07-24
NORTHERN MARIANA ISLANDS,57,2024-07-24,2024-07-24
OHIO,55632,2024-07-24,2024-07-24
OKLAHOMA,16669,2024-07-24,2024-07-24
OREGON,6440,2024-07-24,2024-07-24
PENNSYLVANIA,47062,2024-07-24,2024-07-24
RHODE ISLAND,2561,2024-07-24,2024-07-24
SOUTH CAROLINA,11942,2024-07-24,2024-07-24
SOUTH DAKOTA,2731,2024-07-24,2024-07-24
TENNESSEE,29407,2024-07-24,2024-07-24
TEXAS,102066,2024-07-24,2024-07-24
UTAH,2504,2024-07-24,2024-07-24
VERMONT,1431,2024-07-24,2024-07-24
VIRGIN ISLANDS,86,2024-07-24,2024-07-24
VIRGINIA,26289,2024-07-24,2024-07-24
WASHINGTON,10476,2024-07-24,2024-07-24
WEST VIRGINIA-PN,7090,2024-07-24,2024-07-24
WEST VIRGINIA-RN (Non-Participating),NA,2024-07-24,2024-07-24
WISCONSIN,11543,2024-07-24,2024-07-24
WYOMING,995,2024-07-24,2024-07-24
TOTALS,969326,2024-07-24,2024-07-24
