state,counts_lpn,updated_date,scrape_date
ALABAMA,15856,2025-04-07,2025-04-07
ALASKA,722,2025-04-07,2025-04-07
AMERICAN SAMOA,23,2025-04-07,2025-04-07
ARIZONA,11067,2025-04-07,2025-04-07
ARKANSAS,13707,2025-04-07,2025-04-07
CALIFORNIA-RN (Non-Participating),NA,2025-04-07,2025-04-07
CALIFORNIA-VN,113665,2025-04-07,2025-04-07
COLORADO,7463,2025-04-07,2025-04-07
CONNECTICUT,12666,2025-04-07,2025-04-07
DELAWARE,3120,2025-04-07,2025-04-07
DISTRICT OF COLUMBIA,2878,2025-04-07,2025-04-07
FLORIDA,65773,2025-04-07,2025-04-07
GEORGIA,30573,2025-04-07,2025-04-07
GUAM,190,2025-04-07,2025-04-07
HAWAII,2260,2025-04-07,2025-04-07
IDAHO,3243,2025-04-07,2025-04-07
ILLINOIS,27610,2025-04-07,2025-04-07
INDIANA,20365,2025-04-07,2025-04-07
IOWA,8740,2025-04-07,2025-04-07
KANSAS,9036,2025-04-07,2025-04-07
KENTUCKY,12541,2025-04-07,2025-04-07
LOUISIANA-PN,21287,2025-04-07,2025-04-07
LOUISIANA-RN (Non-Participating),NA,2025-04-07,2025-04-07
MAINE,1647,2025-04-07,2025-04-07
MARYLAND,11145,2025-04-07,2025-04-07
MASSACHUSETTS,20345,2025-04-07,2025-04-07
MICHIGAN,20609,2025-04-07,2025-04-07
MINNESOTA,17458,2025-04-07,2025-04-07
MISSISSIPPI,14346,2025-04-07,2025-04-07
MISSOURI,22882,2025-04-07,2025-04-07
MONTANA,2126,2025-04-07,2025-04-07
NEBRASKA,5398,2025-04-07,2025-04-07
NEVADA,4766,2025-04-07,2025-04-07
NEW HAMPSHIRE,3165,2025-04-07,2025-04-07
NEW JERSEY,24430,2025-04-07,2025-04-07
NEW MEXICO,2404,2025-04-07,2025-04-07
NEW YORK,76693,2025-04-07,2025-04-07
NORTH CAROLINA,22830,2025-04-07,2025-04-07
NORTH DAKOTA,2640,2025-04-07,2025-04-07
NORTHERN MARIANA ISLANDS,54,2025-04-07,2025-04-07
OHIO,51019,2025-04-07,2025-04-07
OKLAHOMA,16873,2025-04-07,2025-04-07
OREGON,6556,2025-04-07,2025-04-07
PENNSYLVANIA,49548,2025-04-07,2025-04-07
RHODE ISLAND,2341,2025-04-07,2025-04-07
SOUTH CAROLINA,12377,2025-04-07,2025-04-07
SOUTH DAKOTA,2765,2025-04-07,2025-04-07
TENNESSEE,29308,2025-04-07,2025-04-07
TEXAS,101222,2025-04-07,2025-04-07
UTAH,2688,2025-04-07,2025-04-07
VERMONT,1567,2025-04-07,2025-04-07
VIRGIN ISLANDS,77,2025-04-07,2025-04-07
VIRGINIA,26184,2025-04-07,2025-04-07
WASHINGTON,10294,2025-04-07,2025-04-07
WEST VIRGINIA-PN,7625,2025-04-07,2025-04-07
WEST VIRGINIA-RN (Non-Participating),NA,2025-04-07,2025-04-07
WISCONSIN,12444,2025-04-07,2025-04-07
WYOMING,707,2025-04-07,2025-04-07
TOTALS,969318,2025-04-07,2025-04-07
