state,counts_all,updated_date,scrape_date
ALABAMA,111270,2022-02-18,2022-02-19
ALASKA,19202,2022-02-18,2022-02-19
AMERICAN SAMOA,298,2022-02-18,2022-02-19
ARIZONA,114921,2022-02-18,2022-02-19
ARKANSAS,59281,2022-02-18,2022-02-19
CALIFORNIA,574140,2022-02-18,2022-02-19
COLORADO,90213,2022-02-18,2022-02-19
CONNECTICUT,96322,2022-02-18,2022-02-19
DELAWARE,22685,2022-02-18,2022-02-19
DISTRICT OF COLUMBIA,32859,2022-02-18,2022-02-19
FLORIDA,412800,2022-02-18,2022-02-19
GEORGIA,170900,2022-02-18,2022-02-19
GUAM,1832,2022-02-18,2022-02-19
HAWAII,29184,2022-02-18,2022-02-19
IDAHO,29783,2022-02-18,2022-02-19
ILLINOIS,247132,2022-02-18,2022-02-19
INDIANA,143906,2022-02-18,2022-02-19
IOWA,68785,2022-02-18,2022-02-19
KANSAS,63096,2022-02-18,2022-02-19
KENTUCKY,85952,2022-02-18,2022-02-19
LOUISIANA,83891,2022-02-18,2022-02-19
MAINE,29974,2022-02-18,2022-02-19
MARYLAND,98545,2022-02-18,2022-02-19
MASSACHUSETTS,175312,2022-02-18,2022-02-19
MICHIGAN (Non-Participating),NA,2022-02-18,2022-02-19
MINNESOTA,139886,2022-02-18,2022-02-19
MISSISSIPPI,63754,2022-02-18,2022-02-19
MISSOURI,142032,2022-02-18,2022-02-19
MONTANA,21956,2022-02-18,2022-02-19
NEBRASKA,36868,2022-02-18,2022-02-19
NEVADA,57030,2022-02-18,2022-02-19
NEW HAMPSHIRE,28854,2022-02-18,2022-02-19
NEW JERSEY,165003,2022-02-18,2022-02-19
NEW MEXICO,32766,2022-02-18,2022-02-19
NEW YORK,426683,2022-02-18,2022-02-19
NORTH CAROLINA,172461,2022-02-18,2022-02-19
NORTH DAKOTA,19125,2022-02-18,2022-02-19
NORTHERN MARIANA ISLANDS,3238,2022-02-18,2022-02-19
OHIO,277766,2022-02-18,2022-02-19
OKLAHOMA,67577,2022-02-18,2022-02-19
OREGON,80072,2022-02-18,2022-02-19
PENNSYLVANIA,287521,2022-02-18,2022-02-19
RHODE ISLAND,30476,2022-02-18,2022-02-19
SOUTH CAROLINA,90699,2022-02-18,2022-02-19
SOUTH DAKOTA,22051,2022-02-18,2022-02-19
TENNESSEE,140593,2022-02-18,2022-02-19
TEXAS,473518,2022-02-18,2022-02-19
UTAH,43319,2022-02-18,2022-02-19
VERMONT,22126,2022-02-18,2022-02-19
VIRGIN ISLANDS,1408,2022-02-18,2022-02-19
VIRGINIA,139690,2022-02-18,2022-02-19
WASHINGTON,129656,2022-02-18,2022-02-19
WEST VIRGINIA,41647,2022-02-18,2022-02-19
WISCONSIN,127737,2022-02-18,2022-02-19
WYOMING,9887,2022-02-18,2022-02-19
