state,counts_lpn,updated_date,scrape_date
ALABAMA,16220,2025-08-18,2025-08-18
ALASKA,804,2025-08-18,2025-08-18
AMERICAN SAMOA,49,2025-08-18,2025-08-18
ARIZONA,10663,2025-08-18,2025-08-18
ARKANSAS,13900,2025-08-18,2025-08-18
CALIFORNIA-RN (Non-Participating),NA,2025-08-18,2025-08-18
CALIFORNIA-VN,115081,2025-08-18,2025-08-18
COLORADO,7700,2025-08-18,2025-08-18
CONNECTICUT,12795,2025-08-18,2025-08-18
DELAWARE,3260,2025-08-18,2025-08-18
DISTRICT OF COLUMBIA,2947,2025-08-18,2025-08-18
FLORIDA,57120,2025-08-18,2025-08-18
GEORGIA,27648,2025-08-18,2025-08-18
GUAM,196,2025-08-18,2025-08-18
HAWAII,1730,2025-08-18,2025-08-18
IDAHO,3333,2025-08-18,2025-08-18
ILLINOIS,24366,2025-08-18,2025-08-18
INDIANA,20873,2025-08-18,2025-08-18
IOWA,8885,2025-08-18,2025-08-18
KANSAS,9218,2025-08-18,2025-08-18
KENTUCKY,12917,2025-08-18,2025-08-18
LOUISIANA-PN,21883,2025-08-18,2025-08-18
LOUISIANA-RN (Non-Participating),NA,2025-08-18,2025-08-18
MAINE,1607,2025-08-18,2025-08-18
MARYLAND,11319,2025-08-18,2025-08-18
MASSACHUSETTS,20700,2025-08-18,2025-08-18
MICHIGAN,20750,2025-08-18,2025-08-18
MINNESOTA,17552,2025-08-18,2025-08-18
MISSISSIPPI,14594,2025-08-18,2025-08-18
MISSOURI,23299,2025-08-18,2025-08-18
MONTANA,2180,2025-08-18,2025-08-18
NEBRASKA,5660,2025-08-18,2025-08-18
NEVADA,4778,2025-08-18,2025-08-18
NEW HAMPSHIRE,3145,2025-08-18,2025-08-18
NEW JERSEY,23534,2025-08-18,2025-08-18
NEW MEXICO,2465,2025-08-18,2025-08-18
NEW YORK,77626,2025-08-18,2025-08-18
NORTH CAROLINA,22808,2025-08-18,2025-08-18
NORTH DAKOTA,2820,2025-08-18,2025-08-18
NORTHERN MARIANA ISLANDS,56,2025-08-18,2025-08-18
OHIO,52761,2025-08-18,2025-08-18
OKLAHOMA,16835,2025-08-18,2025-08-18
OREGON,6696,2025-08-18,2025-08-18
PENNSYLVANIA,50566,2025-08-18,2025-08-18
RHODE ISLAND,2512,2025-08-18,2025-08-18
SOUTH CAROLINA,12540,2025-08-18,2025-08-18
SOUTH DAKOTA,2772,2025-08-18,2025-08-18
TENNESSEE,29158,2025-08-18,2025-08-18
TEXAS,100880,2025-08-18,2025-08-18
UTAH,2760,2025-08-18,2025-08-18
VERMONT,1659,2025-08-18,2025-08-18
VIRGIN ISLANDS,79,2025-08-18,2025-08-18
VIRGINIA,26261,2025-08-18,2025-08-18
WASHINGTON,10534,2025-08-18,2025-08-18
WEST VIRGINIA-PN,7171,2025-08-18,2025-08-18
WEST VIRGINIA-RN (Non-Participating),NA,2025-08-18,2025-08-18
WISCONSIN,10432,2025-08-18,2025-08-18
WYOMING,811,2025-08-18,2025-08-18
TOTALS,960908,2025-08-18,2025-08-18
