state,counts_lpn,updated_date,scrape_date
ALABAMA,16813,2026-01-05,2026-01-14
ALASKA,850,2026-01-05,2026-01-14
AMERICAN SAMOA,69,2026-01-05,2026-01-14
ARIZONA,10911,2026-01-05,2026-01-14
ARKANSAS,13790,2026-01-05,2026-01-14
CALIFORNIA-RN (Non-Participating),NA,2026-01-05,2026-01-14
CALIFORNIA-VN,115536,2026-01-05,2026-01-14
COLORADO,7909,2026-01-05,2026-01-14
CONNECTICUT,12809,2026-01-05,2026-01-14
DELAWARE,3390,2026-01-05,2026-01-14
DISTRICT OF COLUMBIA,3041,2026-01-05,2026-01-14
FLORIDA,59436,2026-01-05,2026-01-14
GEORGIA,28318,2026-01-05,2026-01-14
GUAM,181,2026-01-05,2026-01-14
HAWAII,1836,2026-01-05,2026-01-14
IDAHO,3463,2026-01-05,2026-01-14
ILLINOIS,25364,2026-01-05,2026-01-14
INDIANA,21405,2026-01-05,2026-01-14
IOWA,8827,2026-01-05,2026-01-14
KANSAS,9023,2026-01-05,2026-01-14
KENTUCKY,12334,2026-01-05,2026-01-14
LOUISIANA-PN,22331,2026-01-05,2026-01-14
LOUISIANA-RN (Non-Participating),NA,2026-01-05,2026-01-14
MAINE,1571,2026-01-05,2026-01-14
MARYLAND,11323,2026-01-05,2026-01-14
MASSACHUSETTS,21408,2026-01-05,2026-01-14
MICHIGAN,20758,2026-01-05,2026-01-14
MINNESOTA,17183,2026-01-05,2026-01-14
MISSISSIPPI,12948,2026-01-05,2026-01-14
MISSOURI,23858,2026-01-05,2026-01-14
MONTANA,2206,2026-01-05,2026-01-14
NEBRASKA,4776,2026-01-05,2026-01-14
NEVADA,4748,2026-01-05,2026-01-14
NEW HAMPSHIRE,3136,2026-01-05,2026-01-14
NEW JERSEY,24223,2026-01-05,2026-01-14
NEW MEXICO,2481,2026-01-05,2026-01-14
NEW YORK,79178,2026-01-05,2026-01-14
NORTH CAROLINA,22924,2026-01-05,2026-01-14
NORTH DAKOTA,2472,2026-01-05,2026-01-14
NORTHERN MARIANA ISLANDS,52,2026-01-05,2026-01-14
OHIO,54263,2026-01-05,2026-01-14
OKLAHOMA,16125,2026-01-05,2026-01-14
OREGON,6740,2026-01-05,2026-01-14
PENNSYLVANIA,51594,2026-01-05,2026-01-14
RHODE ISLAND,2676,2026-01-05,2026-01-14
SOUTH CAROLINA,12813,2026-01-05,2026-01-14
SOUTH DAKOTA,2783,2026-01-05,2026-01-14
TENNESSEE,29189,2026-01-05,2026-01-14
TEXAS,100397,2026-01-05,2026-01-14
UTAH,2850,2026-01-05,2026-01-14
VERMONT,1791,2026-01-05,2026-01-14
VIRGIN ISLANDS,79,2026-01-05,2026-01-14
VIRGINIA,26026,2026-01-05,2026-01-14
WASHINGTON,10145,2026-01-05,2026-01-14
WEST VIRGINIA-PN,7442,2026-01-05,2026-01-14
WEST VIRGINIA-RN (Non-Participating),NA,2026-01-05,2026-01-14
WISCONSIN,10829,2026-01-05,2026-01-14
WYOMING,844,2026-01-05,2026-01-14
TOTALS,969467,2026-01-05,2026-01-14
