state,counts_lpn,updated_date,scrape_date
ALABAMA,16955,2026-09-22,2026-09-22
ALASKA,981,2026-09-22,2026-09-22
AMERICAN SAMOA,71,2026-09-22,2026-09-22
ARIZONA,10825,2026-09-22,2026-09-22
ARKANSAS,13886,2026-09-22,2026-09-22
CALIFORNIA-RN (Non-Participating),NA,2026-09-22,2026-09-22
CALIFORNIA-VN,118712,2026-09-22,2026-09-22
COLORADO,8310,2026-09-22,2026-09-22
CONNECTICUT,12509,2026-09-22,2026-09-22
DELAWARE,3240,2026-09-22,2026-09-22
DISTRICT OF COLUMBIA,2158,2026-09-22,2026-09-22
FLORIDA,63042,2026-09-22,2026-09-22
GEORGIA,29665,2026-09-22,2026-09-22
GUAM,195,2026-09-22,2026-09-22
HAWAII,2054,2026-09-22,2026-09-22
IDAHO,3124,2026-09-22,2026-09-22
ILLINOIS,27162,2026-09-22,2026-09-22
INDIANA,22509,2026-09-22,2026-09-22
IOWA,9095,2026-09-22,2026-09-22
KANSAS,9253,2026-09-22,2026-09-22
KENTUCKY,12995,2026-09-22,2026-09-22
LOUISIANA-PN,22125,2026-09-22,2026-09-22
LOUISIANA-RN (Non-Participating),NA,2026-09-22,2026-09-22
MAINE,1544,2026-09-22,2026-09-22
MARYLAND,11404,2026-09-22,2026-09-22
MASSACHUSETTS,20011,2026-09-22,2026-09-22
MICHIGAN,20883,2026-09-22,2026-09-22
MINNESOTA,17195,2026-09-22,2026-09-22
MISSISSIPPI,14114,2026-09-22,2026-09-22
MISSOURI,21491,2026-09-22,2026-09-22
MONTANA,2172,2026-09-22,2026-09-22
NEBRASKA,5112,2026-09-22,2026-09-22
NEVADA,4810,2026-09-22,2026-09-22
NEW HAMPSHIRE,3078,2026-09-22,2026-09-22
NEW JERSEY,23781,2026-09-22,2026-09-22
NEW MEXICO,2555,2026-09-22,2026-09-22
NEW YORK,81352,2026-09-22,2026-09-22
NORTH CAROLINA,23234,2026-09-22,2026-09-22
NORTH DAKOTA,2709,2026-09-22,2026-09-22
NORTHERN MARIANA ISLANDS,47,2026-09-22,2026-09-22
OHIO,57002,2026-09-22,2026-09-22
OKLAHOMA,17391,2026-09-22,2026-09-22
OREGON,6956,2026-09-22,2026-09-22
PENNSYLVANIA,47263,2026-09-22,2026-09-22
RHODE ISLAND,2688,2026-09-22,2026-09-22
SOUTH CAROLINA,12334,2026-09-22,2026-09-22
SOUTH DAKOTA,2856,2026-09-22,2026-09-22
TENNESSEE,29078,2026-09-22,2026-09-22
TEXAS,100525,2026-09-22,2026-09-22
UTAH,2758,2026-09-22,2026-09-22
VERMONT,1379,2026-09-22,2026-09-22
VIRGIN ISLANDS,81,2026-09-22,2026-09-22
VIRGINIA,26236,2026-09-22,2026-09-22
WASHINGTON,9989,2026-09-22,2026-09-22
WEST VIRGINIA-PN,7136,2026-09-22,2026-09-22
WEST VIRGINIA-RN (Non-Participating),NA,2026-09-22,2026-09-22
WISCONSIN,12225,2026-09-22,2026-09-22
WYOMING,974,2026-09-22,2026-09-22
TOTALS,981229,2026-09-22,2026-09-22
