state,counts_lpn,updated_date,scrape_date
ALABAMA,16716,2026-08-15,2026-08-16
ALASKA,965,2026-08-15,2026-08-16
AMERICAN SAMOA,71,2026-08-15,2026-08-16
ARIZONA,10702,2026-08-15,2026-08-16
ARKANSAS,13889,2026-08-15,2026-08-16
CALIFORNIA-RN (Non-Participating),NA,2026-08-15,2026-08-16
CALIFORNIA-VN,118221,2026-08-15,2026-08-16
COLORADO,8246,2026-08-15,2026-08-16
CONNECTICUT,12632,2026-08-15,2026-08-16
DELAWARE,3184,2026-08-15,2026-08-16
DISTRICT OF COLUMBIA,2200,2026-08-15,2026-08-16
FLORIDA,62520,2026-08-15,2026-08-16
GEORGIA,29340,2026-08-15,2026-08-16
GUAM,193,2026-08-15,2026-08-16
HAWAII,2030,2026-08-15,2026-08-16
IDAHO,3582,2026-08-15,2026-08-16
ILLINOIS,26868,2026-08-15,2026-08-16
INDIANA,22234,2026-08-15,2026-08-16
IOWA,9175,2026-08-15,2026-08-16
KANSAS,9281,2026-08-15,2026-08-16
KENTUCKY,12937,2026-08-15,2026-08-16
LOUISIANA-PN,22042,2026-08-15,2026-08-16
LOUISIANA-RN (Non-Participating),NA,2026-08-15,2026-08-16
MAINE,1549,2026-08-15,2026-08-16
MARYLAND,11382,2026-08-15,2026-08-16
MASSACHUSETTS,19766,2026-08-15,2026-08-16
MICHIGAN,20826,2026-08-15,2026-08-16
MINNESOTA,17194,2026-08-15,2026-08-16
MISSISSIPPI,13788,2026-08-15,2026-08-16
MISSOURI,21173,2026-08-15,2026-08-16
MONTANA,2163,2026-08-15,2026-08-16
NEBRASKA,5081,2026-08-15,2026-08-16
NEVADA,4825,2026-08-15,2026-08-16
NEW HAMPSHIRE,3103,2026-08-15,2026-08-16
NEW JERSEY,23573,2026-08-15,2026-08-16
NEW MEXICO,2552,2026-08-15,2026-08-16
NEW YORK,80919,2026-08-15,2026-08-16
NORTH CAROLINA,22879,2026-08-15,2026-08-16
NORTH DAKOTA,2687,2026-08-15,2026-08-16
NORTHERN MARIANA ISLANDS,48,2026-08-15,2026-08-16
OHIO,56828,2026-08-15,2026-08-16
OKLAHOMA,17262,2026-08-15,2026-08-16
OREGON,6923,2026-08-15,2026-08-16
PENNSYLVANIA,46783,2026-08-15,2026-08-16
RHODE ISLAND,2640,2026-08-15,2026-08-16
SOUTH CAROLINA,12193,2026-08-15,2026-08-16
SOUTH DAKOTA,2807,2026-08-15,2026-08-16
TENNESSEE,29124,2026-08-15,2026-08-16
TEXAS,100152,2026-08-15,2026-08-16
UTAH,2675,2026-08-15,2026-08-16
VERMONT,1339,2026-08-15,2026-08-16
VIRGIN ISLANDS,80,2026-08-15,2026-08-16
VIRGINIA,26164,2026-08-15,2026-08-16
WASHINGTON,9994,2026-08-15,2026-08-16
WEST VIRGINIA-PN,7023,2026-08-15,2026-08-16
WEST VIRGINIA-RN (Non-Participating),NA,2026-08-15,2026-08-16
WISCONSIN,12118,2026-08-15,2026-08-16
WYOMING,969,2026-08-15,2026-08-16
TOTALS,975610,2026-08-15,2026-08-16
