state,counts_all,updated_date,scrape_date
ALABAMA,102455,2024-09-04,2024-09-04
ALASKA,24071,2024-09-04,2024-09-04
AMERICAN SAMOA,33,2024-09-04,2024-09-04
ARIZONA,123502,2024-09-04,2024-09-04
ARKANSAS,61710,2024-09-04,2024-09-04
CALIFORNIA,649245,2024-09-04,2024-09-04
COLORADO,100412,2024-09-04,2024-09-04
CONNECTICUT,95229,2024-09-04,2024-09-04
DELAWARE,24132,2024-09-04,2024-09-04
DISTRICT OF COLUMBIA,50989,2024-09-04,2024-09-04
FLORIDA,439325,2024-09-04,2024-09-04
GEORGIA,174455,2024-09-04,2024-09-04
GUAM,1363,2024-09-04,2024-09-04
HAWAII,38631,2024-09-04,2024-09-04
IDAHO,32153,2024-09-04,2024-09-04
ILLINOIS,275900,2024-09-04,2024-09-04
INDIANA,153107,2024-09-04,2024-09-04
IOWA,67507,2024-09-04,2024-09-04
KANSAS,62639,2024-09-04,2024-09-04
KENTUCKY,91107,2024-09-04,2024-09-04
LOUISIANA,88761,2024-09-04,2024-09-04
MAINE,30670,2024-09-04,2024-09-04
MARYLAND,100721,2024-09-04,2024-09-04
MASSACHUSETTS,184938,2024-09-04,2024-09-04
MICHIGAN,197855,2024-09-04,2024-09-04
MINNESOTA,152465,2024-09-04,2024-09-04
MISSISSIPPI,68380,2024-09-04,2024-09-04
MISSOURI,145777,2024-09-04,2024-09-04
MONTANA,26665,2024-09-04,2024-09-04
NEBRASKA,39572,2024-09-04,2024-09-04
NEVADA,65046,2024-09-04,2024-09-04
NEW HAMPSHIRE,30460,2024-09-04,2024-09-04
NEW JERSEY,170479,2024-09-04,2024-09-04
NEW MEXICO,36229,2024-09-04,2024-09-04
NEW YORK,550123,2024-09-04,2024-09-04
NORTH CAROLINA,184836,2024-09-04,2024-09-04
NORTH DAKOTA,20685,2024-09-04,2024-09-04
NORTHERN MARIANA ISLANDS,4741,2024-09-04,2024-09-04
OHIO,287371,2024-09-04,2024-09-04
OKLAHOMA,70657,2024-09-04,2024-09-04
OREGON,92560,2024-09-04,2024-09-04
PENNSYLVANIA,292101,2024-09-04,2024-09-04
RHODE ISLAND,27898,2024-09-04,2024-09-04
SOUTH CAROLINA,94523,2024-09-04,2024-09-04
SOUTH DAKOTA,22728,2024-09-04,2024-09-04
TENNESSEE,146201,2024-09-04,2024-09-04
TEXAS,514261,2024-09-04,2024-09-04
UTAH,49382,2024-09-04,2024-09-04
VERMONT,14388,2024-09-04,2024-09-04
VIRGIN ISLANDS,1332,2024-09-04,2024-09-04
VIRGINIA,146680,2024-09-04,2024-09-04
WASHINGTON,119424,2024-09-04,2024-09-04
WEST VIRGINIA,45518,2024-09-04,2024-09-04
WISCONSIN,124558,2024-09-04,2024-09-04
WYOMING,10432,2024-09-04,2024-09-04
