state,counts_lpn,updated_date,scrape_date
ALABAMA,16833,2022-03-03,2022-03-04
ALASKA,778,2022-03-03,2022-03-04
AMERICAN SAMOA,132,2022-03-03,2022-03-04
ARIZONA,10974,2022-03-03,2022-03-04
ARKANSAS,14091,2022-03-03,2022-03-04
CALIFORNIA-RN (Non-Participating),NA,2022-03-03,2022-03-04
CALIFORNIA-VN,105394,2022-03-03,2022-03-04
COLORADO,8097,2022-03-03,2022-03-04
CONNECTICUT,13926,2022-03-03,2022-03-04
DELAWARE,2556,2022-03-03,2022-03-04
DISTRICT OF COLUMBIA,2186,2022-03-03,2022-03-04
FLORIDA,62296,2022-03-03,2022-03-04
GEORGIA,30086,2022-03-03,2022-03-04
GUAM,214,2022-03-03,2022-03-04
HAWAII,1718,2022-03-03,2022-03-04
IDAHO,3555,2022-03-03,2022-03-04
ILLINOIS,25881,2022-03-03,2022-03-04
INDIANA,23193,2022-03-03,2022-03-04
IOWA,10062,2022-03-03,2022-03-04
KANSAS,9525,2022-03-03,2022-03-04
KENTUCKY,12931,2022-03-03,2022-03-04
LOUISIANA-PN,20939,2022-03-03,2022-03-04
LOUISIANA-RN (Non-Participating),NA,2022-03-03,2022-03-04
MAINE,1903,2022-03-03,2022-03-04
MARYLAND,11191,2022-03-03,2022-03-04
MASSACHUSETTS,20109,2022-03-03,2022-03-04
MICHIGAN (Non-Participating),NA,2022-03-03,2022-03-04
MINNESOTA,19370,2022-03-03,2022-03-04
MISSISSIPPI,12825,2022-03-03,2022-03-04
MISSOURI,24761,2022-03-03,2022-03-04
MONTANA,2300,2022-03-03,2022-03-04
NEBRASKA,5291,2022-03-03,2022-03-04
NEVADA,4425,2022-03-03,2022-03-04
NEW HAMPSHIRE,3114,2022-03-03,2022-03-04
NEW JERSEY,24093,2022-03-03,2022-03-04
NEW MEXICO,2446,2022-03-03,2022-03-04
NEW YORK,68429,2022-03-03,2022-03-04
NORTH CAROLINA,22647,2022-03-03,2022-03-04
NORTH DAKOTA,3075,2022-03-03,2022-03-04
NORTHERN MARIANA ISLANDS,48,2022-03-03,2022-03-04
OHIO,54348,2022-03-03,2022-03-04
OKLAHOMA,15603,2022-03-03,2022-03-04
OREGON,6015,2022-03-03,2022-03-04
PENNSYLVANIA,53213,2022-03-03,2022-03-04
RHODE ISLAND,2649,2022-03-03,2022-03-04
SOUTH CAROLINA,12430,2022-03-03,2022-03-04
SOUTH DAKOTA,2702,2022-03-03,2022-03-04
TENNESSEE,30028,2022-03-03,2022-03-04
TEXAS,104985,2022-03-03,2022-03-04
UTAH,2452,2022-03-03,2022-03-04
VERMONT,1545,2022-03-03,2022-03-04
VIRGIN ISLANDS,92,2022-03-03,2022-03-04
VIRGINIA,26793,2022-03-03,2022-03-04
WASHINGTON,11049,2022-03-03,2022-03-04
WEST VIRGINIA-PN,8097,2022-03-03,2022-03-04
WEST VIRGINIA-RN (Non-Participating),NA,2022-03-03,2022-03-04
WISCONSIN,15251,2022-03-03,2022-03-04
WYOMING,893,2022-03-03,2022-03-04
TOTALS,949539,2022-03-03,2022-03-04
