state,counts_rn,updated_date,scrape_date
ALABAMA,87618,2024-09-23,2024-09-23
ALASKA,23440,2024-09-23,2024-09-23
AMERICAN SAMOA,56,2024-09-23,2024-09-23
ARIZONA,113309,2024-09-23,2024-09-23
ARKANSAS,47938,2024-09-23,2024-09-23
CALIFORNIA-RN,539463,2024-09-23,2024-09-23
CALIFORNIA-VN (Non-Participating),NA,2024-09-23,2024-09-23
COLORADO,92178,2024-09-23,2024-09-23
CONNECTICUT,82429,2024-09-23,2024-09-23
DELAWARE,21267,2024-09-23,2024-09-23
DISTRICT OF COLUMBIA,48539,2024-09-23,2024-09-23
FLORIDA,377319,2024-09-23,2024-09-23
GEORGIA,145453,2024-09-23,2024-09-23
GUAM,1191,2024-09-23,2024-09-23
HAWAII,37117,2024-09-23,2024-09-23
IDAHO,29233,2024-09-23,2024-09-23
ILLINOIS,250640,2024-09-23,2024-09-23
INDIANA,130699,2024-09-23,2024-09-23
IOWA,58413,2024-09-23,2024-09-23
KANSAS,53510,2024-09-23,2024-09-23
KENTUCKY,78056,2024-09-23,2024-09-23
LOUISIANA-PN (Non-Participating),NA,2024-09-23,2024-09-23
LOUISIANA-RN,67034,2024-09-23,2024-09-23
MAINE,29028,2024-09-23,2024-09-23
MARYLAND,89933,2024-09-23,2024-09-23
MASSACHUSETTS,165934,2024-09-23,2024-09-23
MICHIGAN,176771,2024-09-23,2024-09-23
MINNESOTA,135111,2024-09-23,2024-09-23
MISSISSIPPI,54831,2024-09-23,2024-09-23
MISSOURI,123849,2024-09-23,2024-09-23
MONTANA,24601,2024-09-23,2024-09-23
NEBRASKA,34320,2024-09-23,2024-09-23
NEVADA,60310,2024-09-23,2024-09-23
NEW HAMPSHIRE,27329,2024-09-23,2024-09-23
NEW JERSEY,147371,2024-09-23,2024-09-23
NEW MEXICO,34041,2024-09-23,2024-09-23
NEW YORK,476950,2024-09-23,2024-09-23
NORTH CAROLINA,162138,2024-09-23,2024-09-23
NORTH DAKOTA,17714,2024-09-23,2024-09-23
NORTHERN MARIANA ISLANDS,4693,2024-09-23,2024-09-23
OHIO,232147,2024-09-23,2024-09-23
OKLAHOMA,53577,2024-09-23,2024-09-23
OREGON,86183,2024-09-23,2024-09-23
PENNSYLVANIA,244987,2024-09-23,2024-09-23
RHODE ISLAND,25389,2024-09-23,2024-09-23
SOUTH CAROLINA,82963,2024-09-23,2024-09-23
SOUTH DAKOTA,19984,2024-09-23,2024-09-23
TENNESSEE,116911,2024-09-23,2024-09-23
TEXAS,415177,2024-09-23,2024-09-23
UTAH,47006,2024-09-23,2024-09-23
VERMONT,12947,2024-09-23,2024-09-23
VIRGIN ISLANDS,1276,2024-09-23,2024-09-23
VIRGINIA,120918,2024-09-23,2024-09-23
WASHINGTON,108829,2024-09-23,2024-09-23
WEST VIRGINIA-PN (Non-Participating),NA,2024-09-23,2024-09-23
WEST VIRGINIA-RN,38313,2024-09-23,2024-09-23
WISCONSIN,113196,2024-09-23,2024-09-23
WYOMING,9467,2024-09-23,2024-09-23
TOTALS,5779096,2024-09-23,2024-09-23
