state,counts_lpn,updated_date,scrape_date
ALABAMA,15628,2025-01-28,2025-01-28
ALASKA,690,2025-01-28,2025-01-28
AMERICAN SAMOA,8,2025-01-28,2025-01-28
ARIZONA,10957,2025-01-28,2025-01-28
ARKANSAS,13887,2025-01-28,2025-01-28
CALIFORNIA-RN (Non-Participating),NA,2025-01-28,2025-01-28
CALIFORNIA-VN,113545,2025-01-28,2025-01-28
COLORADO,7342,2025-01-28,2025-01-28
CONNECTICUT,12670,2025-01-28,2025-01-28
DELAWARE,3054,2025-01-28,2025-01-28
DISTRICT OF COLUMBIA,2818,2025-01-28,2025-01-28
FLORIDA,65055,2025-01-28,2025-01-28
GEORGIA,30262,2025-01-28,2025-01-28
GUAM,190,2025-01-28,2025-01-28
HAWAII,2178,2025-01-28,2025-01-28
IDAHO,3204,2025-01-28,2025-01-28
ILLINOIS,27182,2025-01-28,2025-01-28
INDIANA,20016,2025-01-28,2025-01-28
IOWA,8721,2025-01-28,2025-01-28
KANSAS,9111,2025-01-28,2025-01-28
KENTUCKY,12419,2025-01-28,2025-01-28
LOUISIANA-PN,22276,2025-01-28,2025-01-28
LOUISIANA-RN (Non-Participating),NA,2025-01-28,2025-01-28
MAINE,1655,2025-01-28,2025-01-28
MARYLAND,11169,2025-01-28,2025-01-28
MASSACHUSETTS,20124,2025-01-28,2025-01-28
MICHIGAN,20729,2025-01-28,2025-01-28
MINNESOTA,17603,2025-01-28,2025-01-28
MISSISSIPPI,14115,2025-01-28,2025-01-28
MISSOURI,22691,2025-01-28,2025-01-28
MONTANA,2243,2025-01-28,2025-01-28
NEBRASKA,5353,2025-01-28,2025-01-28
NEVADA,4746,2025-01-28,2025-01-28
NEW HAMPSHIRE,3152,2025-01-28,2025-01-28
NEW JERSEY,24130,2025-01-28,2025-01-28
NEW MEXICO,2404,2025-01-28,2025-01-28
NEW YORK,76305,2025-01-28,2025-01-28
NORTH CAROLINA,23027,2025-01-28,2025-01-28
NORTH DAKOTA,2601,2025-01-28,2025-01-28
NORTHERN MARIANA ISLANDS,55,2025-01-28,2025-01-28
OHIO,50267,2025-01-28,2025-01-28
OKLAHOMA,17307,2025-01-28,2025-01-28
OREGON,6538,2025-01-28,2025-01-28
PENNSYLVANIA,49032,2025-01-28,2025-01-28
RHODE ISLAND,2750,2025-01-28,2025-01-28
SOUTH CAROLINA,12227,2025-01-28,2025-01-28
SOUTH DAKOTA,2776,2025-01-28,2025-01-28
TENNESSEE,29343,2025-01-28,2025-01-28
TEXAS,101510,2025-01-28,2025-01-28
UTAH,2660,2025-01-28,2025-01-28
VERMONT,1550,2025-01-28,2025-01-28
VIRGIN ISLANDS,76,2025-01-28,2025-01-28
VIRGINIA,26296,2025-01-28,2025-01-28
WASHINGTON,10359,2025-01-28,2025-01-28
WEST VIRGINIA-PN,7527,2025-01-28,2025-01-28
WEST VIRGINIA-RN (Non-Participating),NA,2025-01-28,2025-01-28
WISCONSIN,12151,2025-01-28,2025-01-28
WYOMING,690,2025-01-28,2025-01-28
TOTALS,966374,2025-01-28,2025-01-28
