state,counts_all,updated_date,scrape_date
ALABAMA,111555,2022-03-18,2022-03-19
ALASKA,19399,2022-03-18,2022-03-19
AMERICAN SAMOA,298,2022-03-18,2022-03-19
ARIZONA,115812,2022-03-18,2022-03-19
ARKANSAS,59165,2022-03-18,2022-03-19
CALIFORNIA,576788,2022-03-18,2022-03-19
COLORADO,90860,2022-03-18,2022-03-19
CONNECTICUT,97183,2022-03-18,2022-03-19
DELAWARE,22289,2022-03-18,2022-03-19
DISTRICT OF COLUMBIA,33109,2022-03-18,2022-03-19
FLORIDA,415489,2022-03-18,2022-03-19
GEORGIA,166138,2022-03-18,2022-03-19
GUAM,1847,2022-03-18,2022-03-19
HAWAII,29866,2022-03-18,2022-03-19
IDAHO,30058,2022-03-18,2022-03-19
ILLINOIS,248733,2022-03-18,2022-03-19
INDIANA,144823,2022-03-18,2022-03-19
IOWA,68859,2022-03-18,2022-03-19
KANSAS,62989,2022-03-18,2022-03-19
KENTUCKY,86368,2022-03-18,2022-03-19
LOUISIANA,84505,2022-03-18,2022-03-19
MAINE,30035,2022-03-18,2022-03-19
MARYLAND,97670,2022-03-18,2022-03-19
MASSACHUSETTS,176759,2022-03-18,2022-03-19
MICHIGAN (Non-Participating),NA,2022-03-18,2022-03-19
MINNESOTA,140123,2022-03-18,2022-03-19
MISSISSIPPI,63975,2022-03-18,2022-03-19
MISSOURI,142490,2022-03-18,2022-03-19
MONTANA,22183,2022-03-18,2022-03-19
NEBRASKA,36999,2022-03-18,2022-03-19
NEVADA,57657,2022-03-18,2022-03-19
NEW HAMPSHIRE,28938,2022-03-18,2022-03-19
NEW JERSEY,165878,2022-03-18,2022-03-19
NEW MEXICO,32890,2022-03-18,2022-03-19
NEW YORK,429445,2022-03-18,2022-03-19
NORTH CAROLINA,172607,2022-03-18,2022-03-19
NORTH DAKOTA,19257,2022-03-18,2022-03-19
NORTHERN MARIANA ISLANDS,3343,2022-03-18,2022-03-19
OHIO,279659,2022-03-18,2022-03-19
OKLAHOMA,67461,2022-03-18,2022-03-19
OREGON,80307,2022-03-18,2022-03-19
PENNSYLVANIA,289463,2022-03-18,2022-03-19
RHODE ISLAND,28068,2022-03-18,2022-03-19
SOUTH CAROLINA,91086,2022-03-18,2022-03-19
SOUTH DAKOTA,22068,2022-03-18,2022-03-19
TENNESSEE,140729,2022-03-18,2022-03-19
TEXAS,474102,2022-03-18,2022-03-19
UTAH,43733,2022-03-18,2022-03-19
VERMONT,22351,2022-03-18,2022-03-19
VIRGIN ISLANDS,1433,2022-03-18,2022-03-19
VIRGINIA,139932,2022-03-18,2022-03-19
WASHINGTON,130263,2022-03-18,2022-03-19
WEST VIRGINIA,41899,2022-03-18,2022-03-19
WISCONSIN,128372,2022-03-18,2022-03-19
WYOMING,9952,2022-03-18,2022-03-19
