state,counts_rn,updated_date,scrape_date
ALABAMA,87337,2024-12-11,2024-12-11
ALASKA,23969,2024-12-11,2024-12-11
AMERICAN SAMOA,63,2024-12-11,2024-12-11
ARIZONA,114519,2024-12-11,2024-12-11
ARKANSAS,47709,2024-12-11,2024-12-11
CALIFORNIA-RN,547600,2024-12-11,2024-12-11
CALIFORNIA-VN (Non-Participating),NA,2024-12-11,2024-12-11
COLORADO,87577,2024-12-11,2024-12-11
CONNECTICUT,82295,2024-12-11,2024-12-11
DELAWARE,21541,2024-12-11,2024-12-11
DISTRICT OF COLUMBIA,41617,2024-12-11,2024-12-11
FLORIDA,381040,2024-12-11,2024-12-11
GEORGIA,146693,2024-12-11,2024-12-11
GUAM,1236,2024-12-11,2024-12-11
HAWAII,38424,2024-12-11,2024-12-11
IDAHO,29649,2024-12-11,2024-12-11
ILLINOIS,255079,2024-12-11,2024-12-11
INDIANA,131701,2024-12-11,2024-12-11
IOWA,58341,2024-12-11,2024-12-11
KANSAS,53067,2024-12-11,2024-12-11
KENTUCKY,75080,2024-12-11,2024-12-11
LOUISIANA-PN (Non-Participating),NA,2024-12-11,2024-12-11
LOUISIANA-RN,67043,2024-12-11,2024-12-11
MAINE,28885,2024-12-11,2024-12-11
MARYLAND,89405,2024-12-11,2024-12-11
MASSACHUSETTS,156979,2024-12-11,2024-12-11
MICHIGAN,175222,2024-12-11,2024-12-11
MINNESOTA,133961,2024-12-11,2024-12-11
MISSISSIPPI,54867,2024-12-11,2024-12-11
MISSOURI,124444,2024-12-11,2024-12-11
MONTANA,25253,2024-12-11,2024-12-11
NEBRASKA,31076,2024-12-11,2024-12-11
NEVADA,60464,2024-12-11,2024-12-11
NEW HAMPSHIRE,27349,2024-12-11,2024-12-11
NEW JERSEY,148823,2024-12-11,2024-12-11
NEW MEXICO,34052,2024-12-11,2024-12-11
NEW YORK,485353,2024-12-11,2024-12-11
NORTH CAROLINA,161831,2024-12-11,2024-12-11
NORTH DAKOTA,17927,2024-12-11,2024-12-11
NORTHERN MARIANA ISLANDS,4594,2024-12-11,2024-12-11
OHIO,233682,2024-12-11,2024-12-11
OKLAHOMA,52847,2024-12-11,2024-12-11
OREGON,86401,2024-12-11,2024-12-11
PENNSYLVANIA,237528,2024-12-11,2024-12-11
RHODE ISLAND,25681,2024-12-11,2024-12-11
SOUTH CAROLINA,83963,2024-12-11,2024-12-11
SOUTH DAKOTA,19973,2024-12-11,2024-12-11
TENNESSEE,116432,2024-12-11,2024-12-11
TEXAS,414995,2024-12-11,2024-12-11
UTAH,47676,2024-12-11,2024-12-11
VERMONT,13121,2024-12-11,2024-12-11
VIRGIN ISLANDS,1313,2024-12-11,2024-12-11
VIRGINIA,120995,2024-12-11,2024-12-11
WASHINGTON,108132,2024-12-11,2024-12-11
WEST VIRGINIA-PN (Non-Participating),NA,2024-12-11,2024-12-11
WEST VIRGINIA-RN,33520,2024-12-11,2024-12-11
WISCONSIN,114365,2024-12-11,2024-12-11
WYOMING,9586,2024-12-11,2024-12-11
TOTALS,5772275,2024-12-11,2024-12-11
