state,counts_all,updated_date,scrape_date
ALABAMA,107503,2025-10-02,2025-10-02
ALASKA,22337,2025-10-02,2025-10-02
AMERICAN SAMOA,223,2025-10-02,2025-10-02
ARIZONA,126387,2025-10-02,2025-10-02
ARKANSAS,62784,2025-10-02,2025-10-02
CALIFORNIA,698490,2025-10-02,2025-10-02
COLORADO,100103,2025-10-02,2025-10-02
CONNECTICUT,95450,2025-10-02,2025-10-02
DELAWARE,25826,2025-10-02,2025-10-02
DISTRICT OF COLUMBIA,50590,2025-10-02,2025-10-02
FLORIDA,444426,2025-10-02,2025-10-02
GEORGIA,175262,2025-10-02,2025-10-02
GUAM,1276,2025-10-02,2025-10-02
HAWAII,35067,2025-10-02,2025-10-02
IDAHO,31172,2025-10-02,2025-10-02
ILLINOIS,274938,2025-10-02,2025-10-02
INDIANA,159569,2025-10-02,2025-10-02
IOWA,67658,2025-10-02,2025-10-02
KANSAS,62761,2025-10-02,2025-10-02
KENTUCKY,92557,2025-10-02,2025-10-02
LOUISIANA,90440,2025-10-02,2025-10-02
MAINE,30491,2025-10-02,2025-10-02
MARYLAND,102295,2025-10-02,2025-10-02
MASSACHUSETTS,189020,2025-10-02,2025-10-02
MICHIGAN,201538,2025-10-02,2025-10-02
MINNESOTA,156515,2025-10-02,2025-10-02
MISSISSIPPI,68677,2025-10-02,2025-10-02
MISSOURI,141585,2025-10-02,2025-10-02
MONTANA,28646,2025-10-02,2025-10-02
NEBRASKA,38428,2025-10-02,2025-10-02
NEVADA,67071,2025-10-02,2025-10-02
NEW HAMPSHIRE,31124,2025-10-02,2025-10-02
NEW JERSEY,174475,2025-10-02,2025-10-02
NEW MEXICO,37027,2025-10-02,2025-10-02
NEW YORK,599335,2025-10-02,2025-10-02
NORTH CAROLINA,188320,2025-10-02,2025-10-02
NORTH DAKOTA,20626,2025-10-02,2025-10-02
NORTHERN MARIANA ISLANDS,4133,2025-10-02,2025-10-02
OHIO,293152,2025-10-02,2025-10-02
OKLAHOMA,72295,2025-10-02,2025-10-02
OREGON,97562,2025-10-02,2025-10-02
PENNSYLVANIA,292435,2025-10-02,2025-10-02
RHODE ISLAND,24149,2025-10-02,2025-10-02
SOUTH CAROLINA,101939,2025-10-02,2025-10-02
SOUTH DAKOTA,23086,2025-10-02,2025-10-02
TENNESSEE,147498,2025-10-02,2025-10-02
TEXAS,527788,2025-10-02,2025-10-02
UTAH,48688,2025-10-02,2025-10-02
VERMONT,13261,2025-10-02,2025-10-02
VIRGIN ISLANDS,1242,2025-10-02,2025-10-02
VIRGINIA,149417,2025-10-02,2025-10-02
WASHINGTON,120670,2025-10-02,2025-10-02
WEST VIRGINIA,42986,2025-10-02,2025-10-02
WISCONSIN,131450,2025-10-02,2025-10-02
WYOMING,9513,2025-10-02,2025-10-02
