state,counts_rn,updated_date,scrape_date
ALABAMA,93117,2026-08-13,2026-08-14
ALASKA,24772,2026-08-13,2026-08-14
AMERICAN SAMOA,180,2026-08-13,2026-08-14
ARIZONA,116210,2026-08-13,2026-08-14
ARKANSAS,50130,2026-08-13,2026-08-14
CALIFORNIA-RN,620751,2026-08-13,2026-08-14
CALIFORNIA-VN (Non-Participating),NA,2026-08-13,2026-08-14
COLORADO,93112,2026-08-13,2026-08-14
CONNECTICUT,76724,2026-08-13,2026-08-14
DELAWARE,19938,2026-08-13,2026-08-14
DISTRICT OF COLUMBIA,45810,2026-08-13,2026-08-14
FLORIDA,395648,2026-08-13,2026-08-14
GEORGIA,150825,2026-08-13,2026-08-14
GUAM,1285,2026-08-13,2026-08-14
HAWAII,38222,2026-08-13,2026-08-14
IDAHO,30215,2026-08-13,2026-08-14
ILLINOIS,265407,2026-08-13,2026-08-14
INDIANA,134195,2026-08-13,2026-08-14
IOWA,59589,2026-08-13,2026-08-14
KANSAS,54191,2026-08-13,2026-08-14
KENTUCKY,81313,2026-08-13,2026-08-14
LOUISIANA-PN (Non-Participating),NA,2026-08-13,2026-08-14
LOUISIANA-RN,69018,2026-08-13,2026-08-14
MAINE,28970,2026-08-13,2026-08-14
MARYLAND,91221,2026-08-13,2026-08-14
MASSACHUSETTS,162528,2026-08-13,2026-08-14
MICHIGAN,192057,2026-08-13,2026-08-14
MINNESOTA,141186,2026-08-13,2026-08-14
MISSISSIPPI,56425,2026-08-13,2026-08-14
MISSOURI,122659,2026-08-13,2026-08-14
MONTANA,27271,2026-08-13,2026-08-14
NEBRASKA,34393,2026-08-13,2026-08-14
NEVADA,65161,2026-08-13,2026-08-14
NEW HAMPSHIRE,28105,2026-08-13,2026-08-14
NEW JERSEY,150796,2026-08-13,2026-08-14
NEW MEXICO,35816,2026-08-13,2026-08-14
NEW YORK,560209,2026-08-13,2026-08-14
NORTH CAROLINA,169661,2026-08-13,2026-08-14
NORTH DAKOTA,17855,2026-08-13,2026-08-14
NORTHERN MARIANA ISLANDS,3635,2026-08-13,2026-08-14
OHIO,235229,2026-08-13,2026-08-14
OKLAHOMA,56694,2026-08-13,2026-08-14
OREGON,93273,2026-08-13,2026-08-14
PENNSYLVANIA,239349,2026-08-13,2026-08-14
RHODE ISLAND,21353,2026-08-13,2026-08-14
SOUTH CAROLINA,88483,2026-08-13,2026-08-14
SOUTH DAKOTA,20631,2026-08-13,2026-08-14
TENNESSEE,119716,2026-08-13,2026-08-14
TEXAS,437780,2026-08-13,2026-08-14
UTAH,49170,2026-08-13,2026-08-14
VERMONT,12529,2026-08-13,2026-08-14
VIRGIN ISLANDS,1199,2026-08-13,2026-08-14
VIRGINIA,125624,2026-08-13,2026-08-14
WASHINGTON,108130,2026-08-13,2026-08-14
WEST VIRGINIA-PN (Non-Participating),NA,2026-08-13,2026-08-14
WEST VIRGINIA-RN,33014,2026-08-13,2026-08-14
WISCONSIN,115362,2026-08-13,2026-08-14
WYOMING,9185,2026-08-13,2026-08-14
TOTALS,6075321,2026-08-13,2026-08-14
