state,counts_all,updated_date,scrape_date
ALABAMA,105988,2025-08-15,2025-08-15
ALASKA,21895,2025-08-15,2025-08-15
AMERICAN SAMOA,176,2025-08-15,2025-08-15
ARIZONA,125183,2025-08-15,2025-08-15
ARKANSAS,63007,2025-08-15,2025-08-15
CALIFORNIA,693380,2025-08-15,2025-08-15
COLORADO,99467,2025-08-15,2025-08-15
CONNECTICUT,95018,2025-08-15,2025-08-15
DELAWARE,25756,2025-08-15,2025-08-15
DISTRICT OF COLUMBIA,49663,2025-08-15,2025-08-15
FLORIDA,450118,2025-08-15,2025-08-15
GEORGIA,174915,2025-08-15,2025-08-15
GUAM,1520,2025-08-15,2025-08-15
HAWAII,34299,2025-08-15,2025-08-15
IDAHO,34844,2025-08-15,2025-08-15
ILLINOIS,271690,2025-08-15,2025-08-15
INDIANA,158447,2025-08-15,2025-08-15
IOWA,67632,2025-08-15,2025-08-15
KANSAS,63104,2025-08-15,2025-08-15
KENTUCKY,92013,2025-08-15,2025-08-15
LOUISIANA,89976,2025-08-15,2025-08-15
MAINE,30652,2025-08-15,2025-08-15
MARYLAND,102676,2025-08-15,2025-08-15
MASSACHUSETTS,187238,2025-08-15,2025-08-15
MICHIGAN,200975,2025-08-15,2025-08-15
MINNESOTA,156872,2025-08-15,2025-08-15
MISSISSIPPI,68113,2025-08-15,2025-08-15
MISSOURI,141812,2025-08-15,2025-08-15
MONTANA,28191,2025-08-15,2025-08-15
NEBRASKA,38220,2025-08-15,2025-08-15
NEVADA,67010,2025-08-15,2025-08-15
NEW HAMPSHIRE,30828,2025-08-15,2025-08-15
NEW JERSEY,172873,2025-08-15,2025-08-15
NEW MEXICO,36985,2025-08-15,2025-08-15
NEW YORK,591615,2025-08-15,2025-08-15
NORTH CAROLINA,188162,2025-08-15,2025-08-15
NORTH DAKOTA,20488,2025-08-15,2025-08-15
NORTHERN MARIANA ISLANDS,4224,2025-08-15,2025-08-15
OHIO,292831,2025-08-15,2025-08-15
OKLAHOMA,72278,2025-08-15,2025-08-15
OREGON,97308,2025-08-15,2025-08-15
PENNSYLVANIA,290563,2025-08-15,2025-08-15
RHODE ISLAND,23855,2025-08-15,2025-08-15
SOUTH CAROLINA,100954,2025-08-15,2025-08-15
SOUTH DAKOTA,22970,2025-08-15,2025-08-15
TENNESSEE,147165,2025-08-15,2025-08-15
TEXAS,526963,2025-08-15,2025-08-15
UTAH,48268,2025-08-15,2025-08-15
VERMONT,12989,2025-08-15,2025-08-15
VIRGIN ISLANDS,1307,2025-08-15,2025-08-15
VIRGINIA,149759,2025-08-15,2025-08-15
WASHINGTON,119310,2025-08-15,2025-08-15
WEST VIRGINIA,42611,2025-08-15,2025-08-15
WISCONSIN,130500,2025-08-15,2025-08-15
WYOMING,9441,2025-08-15,2025-08-15
