state,counts_rn,updated_date,scrape_date
ALABAMA,94529,2022-02-23,2022-02-24
ALASKA,18455,2022-02-23,2022-02-24
AMERICAN SAMOA,166,2022-02-23,2022-02-24
ARIZONA,104144,2022-02-23,2022-02-24
ARKANSAS,45122,2022-02-23,2022-02-24
CALIFORNIA-RN,468945,2022-02-23,2022-02-24
CALIFORNIA-VN (Non-Participating),NA,2022-02-23,2022-02-24
COLORADO,82171,2022-02-23,2022-02-24
CONNECTICUT,82501,2022-02-23,2022-02-24
DELAWARE,19519,2022-02-23,2022-02-24
DISTRICT OF COLUMBIA,30674,2022-02-23,2022-02-24
FLORIDA,351707,2022-02-23,2022-02-24
GEORGIA,140956,2022-02-23,2022-02-24
GUAM,1627,2022-02-23,2022-02-24
HAWAII,27524,2022-02-23,2022-02-24
IDAHO,26252,2022-02-23,2022-02-24
ILLINOIS,221561,2022-02-23,2022-02-24
INDIANA,120923,2022-02-23,2022-02-24
IOWA,58814,2022-02-23,2022-02-24
KANSAS,53538,2022-02-23,2022-02-24
KENTUCKY,73111,2022-02-23,2022-02-24
LOUISIANA-PN (Non-Participating),NA,2022-02-23,2022-02-24
LOUISIANA-RN,63238,2022-02-23,2022-02-24
MAINE,28071,2022-02-23,2022-02-24
MARYLAND,87180,2022-02-23,2022-02-24
MASSACHUSETTS,155381,2022-02-23,2022-02-24
MICHIGAN (Non-Participating),NA,2022-02-23,2022-02-24
MINNESOTA,120444,2022-02-23,2022-02-24
MISSISSIPPI,50969,2022-02-23,2022-02-24
MISSOURI,117366,2022-02-23,2022-02-24
MONTANA,19692,2022-02-23,2022-02-24
NEBRASKA,31604,2022-02-23,2022-02-24
NEVADA,52638,2022-02-23,2022-02-24
NEW HAMPSHIRE,25743,2022-02-23,2022-02-24
NEW JERSEY,141088,2022-02-23,2022-02-24
NEW MEXICO,30339,2022-02-23,2022-02-24
NEW YORK,358828,2022-02-23,2022-02-24
NORTH CAROLINA,149777,2022-02-23,2022-02-24
NORTH DAKOTA,16065,2022-02-23,2022-02-24
NORTHERN MARIANA ISLANDS,3226,2022-02-23,2022-02-24
OHIO,223791,2022-02-23,2022-02-24
OKLAHOMA,52042,2022-02-23,2022-02-24
OREGON,74009,2022-02-23,2022-02-24
PENNSYLVANIA,234579,2022-02-23,2022-02-24
RHODE ISLAND,27869,2022-02-23,2022-02-24
SOUTH CAROLINA,78318,2022-02-23,2022-02-24
SOUTH DAKOTA,19350,2022-02-23,2022-02-24
TENNESSEE,110748,2022-02-23,2022-02-24
TEXAS,368475,2022-02-23,2022-02-24
UTAH,40898,2022-02-23,2022-02-24
VERMONT,20616,2022-02-23,2022-02-24
VIRGIN ISLANDS,1318,2022-02-23,2022-02-24
VIRGINIA,112966,2022-02-23,2022-02-24
WASHINGTON,118661,2022-02-23,2022-02-24
WEST VIRGINIA-PN (Non-Participating),NA,2022-02-23,2022-02-24
WEST VIRGINIA-RN,33587,2022-02-23,2022-02-24
WISCONSIN,112600,2022-02-23,2022-02-24
WYOMING,9001,2022-02-23,2022-02-24
TOTALS,5112716,2022-02-23,2022-02-24
